"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  €","Parent Level Sales","ASIN Sales","Recent Purchases","Parent Level Revenue","ASIN Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  €","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
11.,"Loceryl Anti-fungal Nail Polish, Direct Applicator, 5 ml","B01IRFNKGU","https://www.amazon.de/dp/B01IRFNKGU?psc=1","https://m.media-amazon.com/images/I/61mwiFZIXqL._SX355_.jpg","Loceryl",40.75,562,562,"N/A","22,356.67","22,354.18",56,"N/A","NL",9.3,17,4.4,804,8,0,"Apotheke Online",,"Large Envelope","MFN","4.00 x 5.00 x 10.00 cm",0.11,"#3","Jul 20, 2016",,"No",117,"Apotheke Online"
70.,"SOS Nail Fungus Plasters | For Intensive Nail Fungus Treatment | Easy to Use Overnight | Fast, Visible Results | Practical Use | Also for Nail Discolouration | 8 Plasters","B09XR6K59J","https://www.amazon.de/dp/B09XR6K59J?psc=1","https://m.media-amazon.com/images/I/71oDSXsoYlL._SY355_.jpg","SOS",9.94,"1,435","1,074",400,"28,692","10,666.67",170,"2,356","DE",2.37,3,4,865,5,9,"Good Vita","Health & Personal Care","Small Envelope","FBA","14.80 x 0.80 x 10.70 cm",0.01,"N/A","Apr 12, 2022",,"No",48,"Good Vita"
24.,"Amorolfin Nagelkur HEUMANN 5% Active Ingredient Nail Polish for Nail Fungus Treatment - Effective Aid for Fungal Infections Thanks to Wide Spectrum of Effect, 3 ml","B00ELU5LRM","https://www.amazon.de/dp/B00ELU5LRM?psc=1","https://m.media-amazon.com/images/I/61VexeOmf+L._SY355_.jpg","Heumann",16.28,"1,133",600,"N/A","21,607.95","9,419.23",163,"N/A","NL",5.29,11,4.2,"1,088",7,0,"esando",,"Large Envelope","MFN","11.10 x 3.80 x 9.50 cm",0.11,"N/A","Jul 26, 2013",,"No",153,"esando"
10.,"Nail Fungus, 1.25 ml Loceryl Nail Polish Against Nail Fungus, 1.25 ml, Against Finger and Toenail Fungus with Long-Term Effect","B0DWXWQ49X","https://www.amazon.de/dp/B0DWXWQ49X?psc=1","https://m.media-amazon.com/images/I/61mb6feJeGL._SX355_.jpg","Loceryl",19.77,"1,331",447,"N/A","33,227.3","8,768.03",126,"N/A","NL",6.01,12,4.1,831,6,"N/A","esando",,"Large Envelope","MFN","4.00 x 5.00 x 10.00 cm",0.05,"#1","Jan 24, 2025",,"No",15,"esando"
37.,"PODERM Nail Hardener Polish with Biotin, Silicon and Keratin - Strengthens and Repairs Damaged, Weakened, Brittle Nails with Gel Nail Polish, Ageing - Gloss Shine - Hands & Feet - Swiss Made","B0CYLTPKTN","https://www.amazon.de/dp/B0CYLTPKTN?psc=1","https://m.media-amazon.com/images/I/71YbiU4GVbL._SY355_.jpg","PODERM",11.89,"2,244",680,400,"31,139.04","8,683.73",190,325,"AMZ",5.24,3,4.4,529,7,"N/A","Amazon","Beauty","Standard Envelope","AMZ","7.40 x 2.00 x 2.00 cm",0.03,"N/A","Mar 27, 2024",,"No",25,"Amazon"
35.,"ALIUD PHARMA Amorolfin AL 5% Active Ingredient Nail Polish 3 ml: Treatment of Nail Fungus with Swabs, Files & Spatulas","B00DSIK0N8","https://www.amazon.de/dp/B00DSIK0N8?psc=1","https://m.media-amazon.com/images/I/61GkPo0oxqL._SY355_.jpg","AL Aliud Pharma",16.26,421,421,"N/A","6,790.25","6,787.24",118,"N/A","NL",6.57,20,4.2,308,6,0,"esando",,"Large Envelope","MFN","11.00 x 9.60 x 4.00 cm",0.11,"N/A","Jul 5, 2013",,"No",153,"esando"
48.,"N1 Anti Nail Fungus Solution, 10 ml, Medical Nail Polish with Proven Effect, Pharmaceutic Product, Nail Fungus Treatment, Quick, Intensive Action on Hands and Feet","B08VW7TWTD","https://www.amazon.de/dp/B08VW7TWTD?psc=1","https://m.media-amazon.com/images/I/817zT+LSEFL._SY355_.jpg","N1",17.77,413,331,100,"9,081.38","5,880.77",163,"5,043","DE",6.7,13,3.9,"2,891",8,17,"N1 - Health Care","Beauty","Large Envelope","FBA","11.80 x 3.50 x 3.50 cm",0.08,"N/A","Feb 4, 2021",,"No",62,"N1 - Health Care"
17.,"Loceryl Emra Nail Polish Anti-Fungus Nail Polish Direct Applicator 5 ml Active Ingredient Nail Polish","B0CVM6D7NV","https://www.amazon.de/dp/B0CVM6D7NV?psc=1","https://m.media-amazon.com/images/I/71A1Drf2YdL._AC_SY355_.jpg","Loceryl",32.59,165,165,"N/A","5,214.35","5,213.35",101,"N/A","NL",7.88,8,4.1,20,3,0,"esando",,"Large Envelope","MFN","4.00 x 5.00 x 10.00 cm",0.11,"N/A","Jul 1, 2019",,"No",81,"esando"
47.,"Emcur® Nail Fungus Serum with Treatment Plan with 10 Nail Files Toenails Fingernails as a Bottle with Applicator 5 ml Enough for up to 3 Months","B0B3DGY53K","https://www.amazon.de/dp/B0B3DGY53K?psc=1","https://m.media-amazon.com/images/I/61oG9nxXVwL._SY355_.jpg","Emcur",8.95,554,554,300,"4,898.73","4,893.2",143,"3,199","DE",3.37,2,4,909,4,14,"Pascoe Vital","Health & Personal Care","Large Envelope","FBA","12.90 x 3.30 x 6.30 cm",0.04,"N/A","Feb 26, 2021",,"No",62,"Pascoe Vital"
49.,"Terbinafine - 1A Pharma | 1st Nail Polish Against Nail Fungus | 6.6ml | Targeted Fights Nail Fungus* | Dries in 30 Seconds","B093BT42QB","https://www.amazon.de/dp/B093BT42QB?psc=1","https://m.media-amazon.com/images/I/61BsooKxjnS._SY355_.jpg","1A PHARMA",13.99,253,253,"N/A","3,584.97","3,583.79",122,"N/A","DE","N/A",11,4.3,561,9,"N/A","apotal -Ihre Versandapotheke-",,"N/A","MFN","N/A","N/A","N/A","Apr 23, 2021",,"No",60,"apotal -Ihre Versandapotheke-"
63.,"Excilor Intensive Polish for Nail Fungus, 30 ml Solution","B0CQPRWBYK","https://www.amazon.de/dp/B0CQPRWBYK?psc=1","https://m.media-amazon.com/images/I/71KZKiG9YNL._SY355_.jpg","Excilor",19.99,165,165,50,"3,398.6","3,397.06",56,"8,919","AMZ",6.04,7,3.6,240,6,1,"Amazon","Beauty","Large Envelope","AMZ","12.00 x 3.70 x 7.10 cm",0.09,"N/A","Dec 21, 2023",,"No",28,"Amazon"
50.,"- Evolsin® Anti-Nail Fungus Liquid I 10 ml I Scientifically Tested Remedy Against Nail Fungus I Fast and Intensive Nail Fungal Treatment - Works in 20 Seconds","B08TX5VYB3","https://www.amazon.de/dp/B08TX5VYB3?psc=1","https://m.media-amazon.com/images/I/71aT7jk5BFL._SY355_.jpg","Evolsin",15.9,215,197,"1,000","3,449.61","2,921.86",158,"1,250","DE",5.43,16,4,"4,747",9,26,"Evolsin","Health & Personal Care","Large Envelope","FBA","11.70 x 3.40 x 3.70 cm",0.03,"N/A","Jan 25, 2021",,"No",63,"Evolsin"
51.,"PODERM - Tea Tree Nail Polish Colour Care Taupe - Improves the Look for Yellow or Brittle Nails - 2 in 1 Care - Made in Switzerland","B0BZS3ZZDP","https://www.amazon.de/dp/B0BZS3ZZDP?psc=1","https://m.media-amazon.com/images/I/71LvB5W88wL._SY355_.jpg","PODERM",13.99,"3,274",168,100,"47,085.28","2,389.9",131,173,"AMZ",4.57,2,4.1,"10,898",7,60,"Amazon","Beauty","Standard Envelope","AMZ","7.40 x 1.90 x 2.00 cm",0.03,"N/A","May 10, 2023",,"No",35,"Amazon"
18.,"Loceryl CC Pharma Nail Polish Anti Fungus Nail Polish Direct Applicator 5 ml Active Ingredients","B077RRTPM6","https://www.amazon.de/dp/B077RRTPM6?psc=1","https://m.media-amazon.com/images/I/814XFABMi1L._AC_SY355_.jpg","Loceryl",27.85,72,72,"N/A","1,988.49","1,988",95,"N/A","NL",7.22,7,4,44,2,0,"esando",,"Large Envelope","MFN","4.00 x 5.00 x 10.00 cm",0.12,"N/A","Dec 8, 2017",,"No",100,"esando"
38.,"PODERM - Nagellack TEA TREE FÜR NAGELPILZ - GELBE / BESCHÄDIGTE NÄGEL BEHANDELN - Lackpflege verhindert und behandelt Mykose - 2 IN 1 PFLEGE - EINZIGARTIGE FORMEL - Hergestellt in der Schweiz","B0924GZK8M","https://www.amazon.de/dp/B0924GZK8M?psc=1","https://m.media-amazon.com/images/I/71AV0RptmJL._SY355_.jpg","PODERM",13.99,"3,316",129,50,"47,899.05","1,842.92",191,173,"AMZ",5.56,2,4.1,"10,898",7,"9,804","Amazon","Beauty","Standard Envelope","AMZ","7.40 x 2.00 x 2.00 cm",0.03,"N/A","Jun 5, 2021",,"No",58,"Amazon"
65.,"PODERM Nail Polish Care Correcting & Perfecting - Keratin | Compacting & Hardening - 8 ml | Strengthens & Protects Nail Structure with Natural Nude Finish | Developed by Podiatrist in Switzerland","B0GNNJ6116","https://www.amazon.de/dp/B0GNNJ6116?psc=1","https://m.media-amazon.com/images/I/716HmrbTJVL._SY355_.jpg","PODERM",15.99,110,110,50,"1,644.88","1,644.07",195,"6,904","CH",4.87,2,4.5,23,7,9,"PODERM PROFESSIONAL","Beauty","Standard Envelope","FBA","7.50 x 2.00 x 2.00 cm",0.03,"N/A","Feb 20, 2026",,"No",2,"PODERM PROFESSIONAL"
57.,"PODERM - Tea Tree Nail Polish Colour Care - Improves the Look for Yellow or Brittle Nails - 2 in 1 Care - Made in Switzerland","B0CXF3ZHK6","https://www.amazon.de/dp/B0CXF3ZHK6?psc=1","https://m.media-amazon.com/images/I/61PiTRaWv0L._SY355_.jpg","PODERM",13.99,"3,274",114,50,"47,085.28","1,635.63",125,173,"AMZ",4.57,2,4.1,"10,898",7,64,"Amazon","Beauty","Standard Envelope","AMZ","7.40 x 1.80 x 2.30 cm",0.03,"N/A","Mar 27, 2024",,"No",25,"Amazon"
53.,"Nail Fungus Treatment Quick Intensive Nailtroe Against Nail Fungus with ISK1320, Nourishing Formula for Fingers and Toenails, 10 ml","B0FN3WRB8H","https://www.amazon.de/dp/B0FN3WRB8H?psc=1","https://m.media-amazon.com/images/I/61pYOZJfoNL._SY355_.jpg","Nailtroe",10.69,150,150,200,"1,602.04","1,602.74",131,"10,269","CN",4.25,1,4.1,21,7,12,"Miaojian8","Beauty","Large Envelope","FBA","11.90 x 3.40 x 3.40 cm",0.05,"N/A","Aug 20, 2025",,"No",8,"Miaojian8"
60.,"Amorolfin Aluminium 5% Wirkstoffhaltiger Agent Resonant Nail Polish Nail Polish 5 ml","B00ELTZQFA","https://www.amazon.de/dp/B00ELTZQFA?psc=1","https://m.media-amazon.com/images/I/61JXAHwQA-L._SY355_.jpg","AL Aliud Pharma",23.69,63,63,"N/A","1,583.08","1,582.62",84,"N/A","NL",7.19,18,4.3,181,7,0,"esando",,"Extra Large Envelope","MFN","11.00 x 9.60 x 5.80 cm",0.15,"N/A","Jun 21, 2013",,"No",154,"esando"
61.,"For Nail Fungus 30 ml - Fast, Intense & Pure Natural - for 3 Months - Works Deep in the Nail Matrix - Alternative to Nail Fungus Nail Polish, Pen or Laser - Nail Fungus Care Varnish","B0CGPYZSJR","https://www.amazon.de/dp/B0CGPYZSJR?psc=1","https://m.media-amazon.com/images/I/71HcvtEE8OL._SY355_.jpg","MALUFIN",27.97,59,42,100,"1,646.19","1,184.31",181,"9,015","DE",8.23,1,4,136,7,1,"MALUFIN","Health & Personal Care","Large Envelope","FBA","11.20 x 4.00 x 4.10 cm",0.09,"N/A","Aug 27, 2023",,"No",32,"MALUFIN"
59.,"EXCILOR Intensive Colour Nail Polish for Fungus Nails, Highly Effective Formula Against Athlete's Foot, Nail Treatment 30 ml + Nail Polish 8 ml, Red","B0DH9T68XM","https://www.amazon.de/dp/B0DH9T68XM?psc=1","https://m.media-amazon.com/images/I/61kdW3TPGpL._AC_SY355_.jpg","Excilor",31.49,41,41,"N/A","1,170.42","1,169.94",148,"30,022","AMZ",7.86,1,3.2,40,7,0,"Amazon","Beauty","Large Envelope","AMZ","12.70 x 3.90 x 7.60 cm",0.13,"N/A","Sep 17, 2024",,"No",19,"Amazon"
25.,"LOCERYL Nail Polish (1.25ml) + Cream (20g): Against Nail Fungus & Athlete's Foot with Amorolfin, Long Lasting Effect for Fingernails & Toenails, Treatment of Skin Fungus, Easy to Use - for Nails, Skin & Feet","B0G2XZQKBL","https://www.amazon.de/dp/B0G2XZQKBL?psc=1","https://m.media-amazon.com/images/I/71A-fDOb2vL._SY355_.jpg","Loceryl",32.61,"1,331",33,"N/A","33,227.3","1,057.23",207,"N/A","DE",9.27,1,4.1,831,6,0,"Homoeopathiefuchs Versand-Apotheke",,"Small Parcel","MFN","10.00 x 10.00 x 10.00 cm",0.1,"N/A","Oct 28, 2025",,"No",6,"Homoeopathiefuchs Versand-Apotheke"
