"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  €","Parent Level Sales","ASIN Sales","Recent Purchases","Parent Level Revenue","ASIN Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  €","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
30.,"Loceryl Nail Polish 3ml","B01FYWF9TA","https://www.amazon.de/dp/B01FYWF9TA?psc=1","https://m.media-amazon.com/images/I/61GALC85G1L._SX355_.jpg","Loceryl",28.36,"1,331",850,"N/A","33,227.3","23,397.07",23,"N/A","NL",7.37,15,4.1,831,7,0,"esando",,"Large Envelope","MFN","4.00 x 5.00 x 10.00 cm",0.1,"N/A","May 21, 2016",,"No",119,"esando"
24.,"Loceryl Anti-fungal Nail Polish, Direct Applicator, 5 ml","B01IRFNKGU","https://www.amazon.de/dp/B01IRFNKGU?psc=1","https://m.media-amazon.com/images/I/61mwiFZIXqL._SX355_.jpg","Loceryl",40.75,562,562,"N/A","22,356.67","22,354.18",56,"N/A","NL",9.3,17,4.4,804,8,0,"Apotheke Online",,"Large Envelope","MFN","4.00 x 5.00 x 10.00 cm",0.11,"N/A","Jul 20, 2016",,"No",117,"Apotheke Online"
51.,"Ciclopoli Anti-fungal nail polish, anti-fungal nail polish with proven active ingredient Ciclopirox and deep effect effect, apply only once daily, 13.2 ml bundle pack (2 x 6.6 ml)","B0DT74LBHG","https://www.amazon.de/dp/B0DT74LBHG?psc=1","https://m.media-amazon.com/images/I/71RVX3wFvCL._SY355_PIbundle-2,TopRight,0,0_AA355SH20_.jpg","Ciclopoli",70.44,237,237,"N/A","16,594.39","16,593.28",179,"N/A","NL","N/A",8,4.4,12,7,0,"esando",,"N/A","MFN","N/A","N/A","N/A","Jan 16, 2025",,"No",15,"esando"
58.,"Scholl 2-in-1 Pen for Nail Fungus","B00CJKMQN8","https://www.amazon.de/dp/B00CJKMQN8?psc=1","https://m.media-amazon.com/images/I/617tANjbX6L._AC_SY355_.jpg","Dr. Scholl's",14.95,938,938,700,"12,337.87","12,332.57",33,"1,815","AMZ",4.73,4,4.1,403,10,7,"Amazon","Beauty","Large Envelope","AMZ","17.30 x 2.70 x 7.50 cm",0.04,"N/A","Mar 26, 2014",,"No",145,"Amazon"
42.,"Amorolfin Nagelkur HEUMANN 5% Active Ingredient Nail Polish for Nail Fungus Treatment - Effective Aid for Fungal Infections Thanks to Wide Spectrum of Effect, 5 ml","B00DIWQB4Q","https://www.amazon.de/dp/B00DIWQB4Q?psc=1","https://m.media-amazon.com/images/I/61+Uw-wKm6L._SY355_.jpg","Heumann",23.78,"1,133",534,"N/A","21,607.95","12,182.43",163,"N/A","NL",6.73,18,4.2,"1,088",7,"N/A","esando",,"Extra Large Envelope","MFN","4.50 x 10.80 x 9.50 cm",0.12,"N/A","Jun 21, 2013",,"No",154,"esando"
44.,"Nail Care Pen – Particularly Effective – From Germany – For Nourished Toenails & Fingernails – Nail Pen | Nail Skin Protection 6 ml","B0DDY2JN96","https://www.amazon.de/dp/B0DDY2JN96?psc=1","https://m.media-amazon.com/images/I/612x+NpoB3L._SY355_.jpg","Rosmalin",8.99,"1,058","1,058",400,"11,802.96","11,792.24",131,"2,688","DE",3.76,1,4.3,487,6,18,"Medolin","Beauty","Small Parcel","FBA","13.30 x 7.10 x 9.30 cm",0.09,"N/A","Sep 30, 2024",,"No",19,"Medolin"
18.,"Amorolfin Nagelkur HEUMANN 5% Active Ingredient Nail Polish for Nail Fungus Treatment - Effective Aid for Fungal Infections Thanks to Wide Spectrum of Effect, 3 ml","B00ELU5LRM","https://www.amazon.de/dp/B00ELU5LRM?psc=1","https://m.media-amazon.com/images/I/61VexeOmf+L._SY355_.jpg","Heumann",16.28,"1,133",600,"N/A","21,607.95","9,419.23",163,"N/A","NL",5.29,11,4.2,"1,088",7,0,"esando",,"Large Envelope","MFN","11.10 x 3.80 x 9.50 cm",0.11,"N/A","Jul 26, 2013",,"No",153,"esando"
67.,"M-cose Nail Fungus 100 ml - Nail Fungus Treatment - Contains Tea Tree Oil, Glycerine and Allantoin - Anhydrous - Revitalising - For Foot and Hand Care - Quick Result - Bottle 100 ml","B0BQ3G2YF5","https://www.amazon.de/dp/B0BQ3G2YF5?psc=1","https://m.media-amazon.com/images/I/61fxJ4+t2bL._SY355_.jpg","Hypogeen",21.95,427,427,200,"9,379.45","9,379.34",181,"4,799","NL",6.33,1,4.7,21,8,5,"Trending Sales B.V.","Beauty","Large Envelope","FBA","16.90 x 3.90 x 4.30 cm",0.15,"N/A","Mar 14, 2024",,"No",25,"Trending Sales B.V."
35.,"Nail Fungus, 1.25 ml Loceryl Nail Polish Against Nail Fungus, 1.25 ml, Against Finger and Toenail Fungus with Long-Term Effect","B0DWXWQ49X","https://www.amazon.de/dp/B0DWXWQ49X?psc=1","https://m.media-amazon.com/images/I/61mb6feJeGL._SX355_.jpg","Loceryl",19.77,"1,331",447,"N/A","33,227.3","8,768.03",126,"N/A","NL",6.01,12,4.1,831,6,"N/A","esando",,"Large Envelope","MFN","4.00 x 5.00 x 10.00 cm",0.05,"N/A","Jan 24, 2025",,"No",15,"esando"
59.,"Nail Fungus Pen","B0BT85W281","https://www.amazon.de/dp/B0BT85W281?psc=1","https://m.media-amazon.com/images/I/71DXbpwH0cL._SY355_.jpg","Behrend Homecare",15.95,502,502,200,"7,346.68","7,341.52",15,"6,667","DE",5.14,6,4,374,9,13,"Evolsin","Health & Personal Care","Large Envelope","FBA","12.40 x 3.40 x 5.00 cm",0.03,"N/A","Apr 3, 2023",,"No",36,"Evolsin"
40.,"ALIUD PHARMA Amorolfin AL 5% Active Ingredient Nail Polish 3 ml: Treatment of Nail Fungus with Swabs, Files & Spatulas","B00DSIK0N8","https://www.amazon.de/dp/B00DSIK0N8?psc=1","https://m.media-amazon.com/images/I/61GkPo0oxqL._SY355_.jpg","AL Aliud Pharma",16.26,421,421,"N/A","6,790.25","6,787.24",118,"N/A","NL",6.57,20,4.2,308,6,0,"esando",,"Large Envelope","MFN","11.00 x 9.60 x 4.00 cm",0.11,"N/A","Jul 5, 2013",,"No",153,"esando"
68.,"Healthcare by Amazon Nail Fungus Treatment Liquid 10ml (Previously Amazon Basic Care) - Packaging May Vary","B09WW3WSQD","https://www.amazon.de/dp/B09WW3WSQD?psc=1","https://m.media-amazon.com/images/I/61iiL0KaCPL._AC_SY355_.jpg","by Amazon",12.3,549,549,200,"6,264.88","6,264.74",106,"5,460","AMZ",4.59,1,4.1,997,10,15,"Amazon","Health & Personal Care","Large Envelope","AMZ","11.60 x 3.40 x 3.50 cm",0.05,"N/A","Mar 2, 2026",,"No",1,"Amazon"
43.,"N1 Anti Nail Fungus Solution, 10 ml, Medical Nail Polish with Proven Effect, Pharmaceutic Product, Nail Fungus Treatment, Quick, Intensive Action on Hands and Feet","B08VW7TWTD","https://www.amazon.de/dp/B08VW7TWTD?psc=1","https://m.media-amazon.com/images/I/817zT+LSEFL._SY355_.jpg","N1",17.77,413,331,100,"9,081.38","5,880.77",163,"5,043","DE",6.7,13,3.9,"2,891",8,17,"N1 - Health Care","Beauty","Large Envelope","FBA","11.80 x 3.50 x 3.50 cm",0.08,"N/A","Feb 4, 2021",,"No",62,"N1 - Health Care"
66.,"Loceryl Emra Nail Polish Anti-Fungus Nail Polish Direct Applicator 5 ml Active Ingredient Nail Polish","B0CVM6D7NV","https://www.amazon.de/dp/B0CVM6D7NV?psc=1","https://m.media-amazon.com/images/I/71A1Drf2YdL._AC_SY355_.jpg","Loceryl",32.59,165,165,"N/A","5,214.35","5,213.35",101,"N/A","NL",7.88,8,4.1,20,3,0,"esando",,"Large Envelope","MFN","4.00 x 5.00 x 10.00 cm",0.11,"N/A","Jul 1, 2019",,"No",81,"esando"
50.,"PODERM - Tea Tree Nail Polish Colour Care Pale Pink - Improves the Look for Yellow or Brittle Nails - 2 in 1 Care - Made in Switzerland","B0924FZJ3R","https://www.amazon.de/dp/B0924FZJ3R?psc=1","https://m.media-amazon.com/images/I/61fLl9sS4xL._SY355_.jpg","PODERM",13.99,"3,316",341,100,"47,899.05","4,897.58",135,173,"AMZ",4.57,3,4.1,"10,898",7,149,"Amazon","Beauty","Standard Envelope","AMZ","7.40 x 1.90 x 2.00 cm",0.03,"N/A","Jun 5, 2021",,"No",58,"Amazon"
39.,"Emcur® Nail Fungus Serum with Treatment Plan with 10 Nail Files Toenails Fingernails as a Bottle with Applicator 5 ml Enough for up to 3 Months","B0B3DGY53K","https://www.amazon.de/dp/B0B3DGY53K?psc=1","https://m.media-amazon.com/images/I/61oG9nxXVwL._SY355_.jpg","Emcur",8.95,554,554,300,"4,898.73","4,893.2",143,"3,199","DE",3.37,2,4,909,4,14,"Pascoe Vital","Health & Personal Care","Large Envelope","FBA","12.90 x 3.30 x 6.30 cm",0.04,"N/A","Feb 26, 2021",,"No",62,"Pascoe Vital"
16.,"Terbinafine - 1A Pharma | 1st Nail Polish Against Nail Fungus | 6.6ml | Targeted Fights Nail Fungus* | Dries in 30 Seconds","B093BT42QB","https://www.amazon.de/dp/B093BT42QB?psc=1","https://m.media-amazon.com/images/I/61BsooKxjnS._SY355_.jpg","1A PHARMA",13.99,253,253,"N/A","3,584.97","3,583.79",122,"N/A","DE","N/A",11,4.3,561,9,"N/A","apotal -Ihre Versandapotheke-",,"N/A","MFN","N/A","N/A","N/A","Apr 23, 2021",,"No",60,"apotal -Ihre Versandapotheke-"
37.,"Excilor Intensive Polish for Nail Fungus, 30 ml Solution","B0CQPRWBYK","https://www.amazon.de/dp/B0CQPRWBYK?psc=1","https://m.media-amazon.com/images/I/71KZKiG9YNL._SY355_.jpg","Excilor",19.99,165,165,50,"3,398.6","3,397.06",56,"8,919","AMZ",6.04,7,3.6,240,6,1,"Amazon","Beauty","Large Envelope","AMZ","12.00 x 3.70 x 7.10 cm",0.09,"N/A","Dec 21, 2023",,"No",28,"Amazon"
23.,"- Evolsin® Anti-Nail Fungus Liquid I 10 ml I Scientifically Tested Remedy Against Nail Fungus I Fast and Intensive Nail Fungal Treatment - Works in 20 Seconds","B08TX5VYB3","https://www.amazon.de/dp/B08TX5VYB3?psc=1","https://m.media-amazon.com/images/I/71aT7jk5BFL._SY355_.jpg","Evolsin",15.9,215,197,"1,000","3,449.61","2,921.86",158,"1,250","DE",5.43,16,4,"4,747",9,26,"Evolsin","Health & Personal Care","Large Envelope","FBA","11.70 x 3.40 x 3.70 cm",0.03,"N/A","Jan 25, 2021",,"No",63,"Evolsin"
55.,"PODERM - Tea Tree Nail Polish Colour Care Allura Red - Improves the Appearance for Yellow or Brittle - 2 in 1 Care - Made in Switzerland","B0924H777S","https://www.amazon.de/dp/B0924H777S?psc=1","https://m.media-amazon.com/images/I/71D8XCNh7oL._SY355_.jpg","PODERM",16.5,"3,316",174,100,"47,899.05","2,734.92",136,173,"AMZ",5.94,2,4.1,"10,898",7,"9,255","Amazon","Beauty","Standard Envelope","AMZ","7.40 x 1.80 x 2.00 cm",0.03,"N/A","Jun 5, 2021",,"No",58,"Amazon"
71.,"Health Press Nail Fungus Pen - Nail Fungus Treatment Fast, Intensive - 4 ml Nail Care Pen - Scientifically Proven Effect - Nail Fungus Pen for Nourished Fingernails & Toenails","B0FN7YVWPS","https://www.amazon.de/dp/B0FN7YVWPS?psc=1","https://m.media-amazon.com/images/I/71wdm-ByfpL._SY355_.jpg","Health Press",9.99,230,230,100,"2,169.81","2,167.38",175,"10,608","DE",2.67,1,3.7,20,8,"N/A","Onlinebrands GmbH","Health & Personal Care","Standard Envelope","FBA","12.50 x 2.20 x 5.00 cm",0.02,"N/A","Aug 21, 2025",,"No",8,"Onlinebrands GmbH"
72.,"Loceryl CC Pharma Nail Polish Anti Fungus Nail Polish Direct Applicator 5 ml Active Ingredients","B077RRTPM6","https://www.amazon.de/dp/B077RRTPM6?psc=1","https://m.media-amazon.com/images/I/814XFABMi1L._AC_SY355_.jpg","Loceryl",27.85,72,72,"N/A","1,988.49","1,988",95,"N/A","NL",7.22,7,4,44,2,0,"esando",,"Large Envelope","MFN","4.00 x 5.00 x 10.00 cm",0.12,"N/A","Dec 8, 2017",,"No",100,"esando"
52.,"PODERM - Nagellack TEA TREE FÜR NAGELPILZ - GELBE / BESCHÄDIGTE NÄGEL BEHANDELN - Lackpflege verhindert und behandelt Mykose - 2 IN 1 PFLEGE - EINZIGARTIGE FORMEL - Hergestellt in der Schweiz","B0924GZK8M","https://www.amazon.de/dp/B0924GZK8M?psc=1","https://m.media-amazon.com/images/I/71AV0RptmJL._SY355_.jpg","PODERM",13.99,"3,316",129,50,"47,899.05","1,842.92",191,173,"AMZ",5.56,2,4.1,"10,898",7,"9,804","Amazon","Beauty","Standard Envelope","AMZ","7.40 x 2.00 x 2.00 cm",0.03,"N/A","Jun 5, 2021",,"No",58,"Amazon"
56.,"Allpresan Fuß Spezial No. 7 Nail Tincture for Fungus-Sensitive Nails - For Therapeutic Care for Nail Fungus - 50 ml","B0036Z31WK","https://www.amazon.de/dp/B0036Z31WK?psc=1","https://m.media-amazon.com/images/I/61Jqy0ZQGRL._SY355_.jpg","Allpresan",9.9,222,179,50,"2,542.43","1,746.95",115,"10,947","DE",4.51,5,4.6,222,7,2,"Horn Medical Producing and Trading","Beauty","Large Envelope","FBA","11.70 x 3.50 x 3.70 cm",0.06,"N/A","Sep 27, 2010",,"No",187,"Horn Medical Producing and Trading"
45.,"Nail Fungus Treatment Quick Intensive Nailtroe Against Nail Fungus with ISK1320, Nourishing Formula for Fingers and Toenails, 10 ml","B0FN3WRB8H","https://www.amazon.de/dp/B0FN3WRB8H?psc=1","https://m.media-amazon.com/images/I/61pYOZJfoNL._SY355_.jpg","Nailtroe",10.69,150,150,200,"1,602.04","1,602.74",131,"10,269","CN",4.25,1,4.1,21,7,12,"Miaojian8","Beauty","Large Envelope","FBA","11.90 x 3.40 x 3.40 cm",0.05,"N/A","Aug 20, 2025",,"No",8,"Miaojian8"
69.,"Amorolfin Aluminium 5% Wirkstoffhaltiger Agent Resonant Nail Polish Nail Polish 5 ml","B00ELTZQFA","https://www.amazon.de/dp/B00ELTZQFA?psc=1","https://m.media-amazon.com/images/I/61JXAHwQA-L._SY355_.jpg","AL Aliud Pharma",23.69,63,63,"N/A","1,583.08","1,582.62",84,"N/A","NL",7.19,18,4.3,181,7,0,"esando",,"Extra Large Envelope","MFN","11.00 x 9.60 x 5.80 cm",0.15,"N/A","Jun 21, 2013",,"No",154,"esando"
61.,"EXCILOR Intensive Colour Nail Polish for Fungus Nails, Highly Effective Formula Against Athlete's Foot, Nail Treatment 30 ml + Nail Polish 8 ml, Red","B0DH9T68XM","https://www.amazon.de/dp/B0DH9T68XM?psc=1","https://m.media-amazon.com/images/I/61kdW3TPGpL._AC_SY355_.jpg","Excilor",31.49,41,41,"N/A","1,170.42","1,169.94",148,"30,022","AMZ",7.86,1,3.2,40,7,0,"Amazon","Beauty","Large Envelope","AMZ","12.70 x 3.90 x 7.60 cm",0.13,"N/A","Sep 17, 2024",,"No",19,"Amazon"
