"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  €","Parent Level Sales","ASIN Sales","Recent Purchases","Parent Level Revenue","ASIN Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  €","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
37.,"Vichy Dercos Technique Ultra Soothing Shampoo Soothes Sensitive Scalp, Nourishes and Repairs, Anti-Irritation, Silicone-Free, For Normal Oily Hair, Dercos Technique, 200 ml","B01D5AP88A","https://www.amazon.es/dp/B01D5AP88A?psc=1","https://m.media-amazon.com/images/I/71xhRU0LLBL._AC_SY355_.jpg","VICHY",9.98,153,153,100,"1,530.5","1,530.48",172,"4,765","AMZ",4.08,1,4,737,4,27,"Amazon","Beauty","Extra Large Envelope","AMZ","17.50 x 5.20 x 5.20 cm",0.24,"N/A","Jan 1, 2009",,"No",209,"Amazon"
38.,"VALQUER Sulfate-free Shampoo for Sensitive Scalp | Soothes, Cares and Protects Against Itching, Irritation and Dryness | With Keratin and Vitamins | Vegan | 300 ml","B084S5PKYK","https://www.amazon.es/dp/B084S5PKYK?psc=1","https://m.media-amazon.com/images/I/61KzwMlAo3L._AC_SY355_.jpg","Valquer Laboratorios",11.53,129,89,50,"2,746.36","1,368.83",163,"8,851","AMZ",6,7,4.3,196,6,10,"Amazon","Beauty","Extra Large Envelope","AMZ","18.90 x 4.60 x 5.00 cm",0.34,"N/A","Feb 11, 2020",,"No",76,"Amazon"
39.,"Wella Professionals Invigo Scalp Balance Clean | Anti-Dandruff Shampoo | Sensitive Scalp 300 ml","B0CH8KW2WR","https://www.amazon.es/dp/B0CH8KW2WR?psc=1","https://m.media-amazon.com/images/I/61Wak+5tW+L._SX342_.jpg","Wella Professionals",7.04,154,154,50,"1,305.13","1,305.13",95,"5,134","AMZ",4.19,15,4.4,326,13,12,"Amazon","Beauty","Small Parcel","AMZ","14.70 x 6.30 x 6.40 cm",0.35,"N/A","Aug 3, 2023",,"No",34,"Amazon"
40.,"Wella Professionals ELEMENTS Champú Calmante - Cuero cabelludo seco y delicado - Sin Siliconas ni Sulfatos","B09BNSGF63","https://www.amazon.es/dp/B09BNSGF63?psc=1","https://m.media-amazon.com/images/I/61oYSU5tyrL._SX342_.jpg","Wella Professionals",18.59,132,94,50,"2,650.1","2,054.18",106,"9,184","AMZ",7.64,10,4.6,130,11,6,"Amazon","Beauty","Small Parcel","AMZ","25.30 x 8.20 x 10.00 cm",1.11,"N/A","Aug 2, 2021",,"No",58,"Amazon"
41.,"Vichy Dercos Technique Dercos Technique Anti-Dandruff Shampoo, Dry Hair, Eliminates Dandruff and Reduces Itching, Clean and Healthy Scalp, Double Efficiency, Unisex, Dercos Technique","B01BPHAD1W","https://www.amazon.es/dp/B01BPHAD1W?psc=1","https://m.media-amazon.com/images/I/61xTSvAcq+L._AC_SY355_.jpg","VICHY",15.26,"2,007","2,007","1,000","32,270.27","32,270.29",182,313,"AMZ",6.2,1,4.8,"3,700",9,157,"Amazon","Beauty","Extra Large Envelope","AMZ","20.00 x 6.00 x 6.10 cm",0.45,"N/A","Feb 12, 2016",,"No",124,"Amazon"
46.,"Milva Itchy Scalp Propolis Shampoo - 500ml Anti-Dandruff Shampoo for Dry Scalp - Soothing Formula for Sensitive Skin and Flaking - Strengthens and Reduces Breakage","B0F145M76V","https://www.amazon.es/dp/B0F145M76V?psc=1","https://m.media-amazon.com/images/I/71yzGcRCAiL._AC_SY355_.jpg","Milva",9.99,63,63,"N/A",625.89,625.86,163,"8,330","GB",5.01,1,4.3,221,9,9,"VS TRADE SOLUTIONS","Beauty","Extra Large Envelope","FBA","20.10 x 5.10 x 9.80 cm",0.55,"N/A","Mar 11, 2025",,"No",15,"VS TRADE SOLUTIONS"
47.,"SANTE Naturkosmetik Sensitive Care Probiotic Shampoo + Protein Complex 3 Layers, Vegan Shampoo for Strengthened and Hydrated Hair, Suitable for Sensitive Scalp, 250 ml","B0CWS2SC2L","https://www.amazon.es/dp/B0CWS2SC2L?psc=1","https://m.media-amazon.com/images/I/613BSRHkAyL._AC_SY355_.jpg","Sante Naturkosmetik",3.22,87,73,50,410.59,316.31,167,"6,934","AMZ",3.59,3,4.1,180,5,1,"Amazon","Beauty","Extra Large Envelope","AMZ","17.80 x 4.70 x 4.90 cm",0.29,"N/A","May 2, 2024",,"No",25,"Amazon"
48.,"Bioderm Shampoo Soft - Champú Cuero Cabelludo Sensible - Exfoliante Capilar - Tratamiento Anticaspa y Dermatitis Seborreica - Alivia el Picor y Restablece el pH del Cuero Cabelludo - 1000 ml","B09FFKMT7W","https://www.amazon.es/dp/B09FFKMT7W?psc=1","https://m.media-amazon.com/images/I/610v07cyCdL._AC_SY355_.jpg","FARMODERM",15.46,31,31,"N/A",440.77,440.76,190,"56,427","AMZ",7.08,1,4.3,278,8,7,"Amazon","Beauty","Small Parcel","AMZ","23.50 x 8.40 x 8.40 cm",1.07,"N/A","Sep 6, 2021",,"No",57,"Amazon"
49.,"Vichy Dercos Technique Dercos Technique Anti-Dandruff Shampoo for Sensitive Scalp - Eliminates Dandruff and Reduces Itching, Clean and Healthy Scalp - Double Efficiency - Unisex, Dercos Technique","B009USALZM","https://www.amazon.es/dp/B009USALZM?psc=1","https://m.media-amazon.com/images/I/51AJcu0CCwL._AC_SY355_.jpg","VICHY",11.44,73,73,"N/A",774.15,774.16,195,"13,321","AMZ",5,1,4.5,"2,597",8,41,"Amazon","Beauty","Extra Large Envelope","AMZ","17.30 x 4.90 x 5.20 cm",0.24,"N/A","Oct 10, 2012",,"No",164,"Amazon"
50.,"NaturVital - Sensitive Revitalizing Shampoo, Paraben & Silicone Free, Natural for Weak Hair, Atopic Skin and Sensitive Scalp for Men and Women, 300 ml, 1 Count (Pack of 2)","B0CN2PJCP1","https://www.amazon.es/dp/B0CN2PJCP1?psc=1","https://m.media-amazon.com/images/I/611TGCVhWKL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg","NaturVital",7.98,321,0,"N/A","3,203.26",0,171,"2,668","AMZ","N/A",1,4.4,964,8,948,"Amazon","Beauty","Large Envelope","AMZ","21.20 x 4.00 x 4.40 cm",0.72,"N/A","Oct 24, 2024",,"No",20,"Amazon"
51.,"SALERM - Shampoo for Sensitive Scalp - Hair Lab Dermocaling Shampoo - 300ml - with Witch Hazel, Rosemary, Mint and Thyme - Gentle and Delicate Cleansing - Paraben Free","B0CM7775KR","https://www.amazon.es/dp/B0CM7775KR?psc=1","https://m.media-amazon.com/images/I/6170yTCw-pL._AC_SY355_.jpg","SALERM",9.05,81,81,50,856.55,856.55,167,"11,455","ES",6.09,14,4.1,73,7,0,"OH! BEAUTY","Beauty","Small Parcel","MFN","14.70 x 6.30 x 6.60 cm",0.33,"N/A","Oct 31, 2023",,"No",32,"OH! BEAUTY"
52.,"Vichy Champú Anticaída, Efecto Estimulante, Apto Para Todo Tipo de Cabello, Cuero Cabelludo Sano y Detoxificado, Con Aminexil, Energy+, Dercos Technique","B004SBLR4U","https://www.amazon.es/dp/B004SBLR4U?psc=1","https://m.media-amazon.com/images/I/71lpZIfRmTL._SX342_.jpg","VICHY",16.48,"3,263","1,511","1,000","51,562.36","27,541.24",152,119,"AMZ",6.38,1,4.5,"8,961",15,202,"Amazon","Beauty","Extra Large Envelope","AMZ","20.20 x 5.69 x 5.82 cm",0.47,"N/A","Sep 6, 2012",,"No",165,"Amazon"
53.,"SALERM - Sensitive Scalp Shampoo - Biokera Natura Honey Scalp Care Shampoo - 300ml - Cleans Scalp and Dandruff Scalp - Purifies Hair - Prevents and Fights Infections","B079Y6QG82","https://www.amazon.es/dp/B079Y6QG82?psc=1","https://m.media-amazon.com/images/I/61lrSaX4-vL._AC_SY355_.jpg","SALERM",15.5,65,48,"N/A","1,678.81",893.82,165,"9,595","ES",6.61,6,4.4,206,7,4,"OH! BEAUTY","Beauty","Small Parcel","MFN","18.50 x 6.20 x 6.30 cm",0.36,"N/A","Feb 20, 2018",,"No",100,"OH! BEAUTY"
54.,"Kérastase Spécifique Balancing Detangling Shampoo for Oily Roots and Sensitive Hair, Bain Divalent, 250 ml","B09FTGJT22","https://www.amazon.es/dp/B09FTGJT22?psc=1","https://m.media-amazon.com/images/I/61EsvOWTNoL._AC_SY355_.jpg","KÉRASTASE",22.99,"1,918","1,692",900,"48,437.53","38,890.18",106,333,"AMZ",7.36,1,4.4,"5,445",9,127,"Amazon","Beauty","Extra Large Envelope","AMZ","14.10 x 4.60 x 6.60 cm",0.31,"N/A","May 24, 2017",,"No",109,"Amazon"
55.,"Natural Anti-Dandruff Shampoo with Hemp Oil and Apiscalp® - For Dandruff, Itching and Seborrheic Dermatitis - Regenerates and Hydrates Sensitive Scalp - Shampoo for All Hair Types","B0H12JKYXY","https://www.amazon.es/dp/B0H12JKYXY?psc=1","https://m.media-amazon.com/images/I/71nfKpXMYZL._AC_SY355_.jpg","The Cutis Lab",14.83,40,40,"N/A",714.91,714.92,179,"13,480","ES",7.59,1,5,7,9,4,"CUTIS PHARMA S.L.","Beauty","Extra Large Envelope","FBA","17.70 x 5.90 x 5.90 cm",0.22,"N/A","May 8, 2026",,"No",1,"CUTIS PHARMA S.L."
56.,"Wella Professionals INVIGO BALANCE CALM - Champú de Limpieza Suave y Mascarilla Capilar - Para Cuero Cabelludo Sensible - Sin Fragancia","B0CGRRDVZD","https://www.amazon.es/dp/B0CGRRDVZD?psc=1","https://m.media-amazon.com/images/I/61fZpbeJxPL._SX342_.jpg","Wella Professionals",22.31,313,21,"N/A","3,445.82",527.15,135,"4,478","AMZ",8.32,14,4.6,172,13,9,"Amazon","Beauty","Small Parcel","AMZ","25.30 x 8.30 x 8.50 cm",1.1,"N/A","Sep 3, 2023",,"No",33,"Amazon"
57.,"SEBAMED Shampoo","B07ZRQDL76","https://www.amazon.es/dp/B07ZRQDL76?psc=1","https://m.media-amazon.com/images/I/61vCjrVNriL._SY445_.jpg","SEBAMED",10.32,"1,523","1,295",800,"20,178.57","17,991.73",15,646,"AMZ",6.77,19,4.4,"4,413",5,28,"Amazon","Beauty","Small Parcel","AMZ","20.30 x 6.10 x 17.20 cm",0.4,"N/A","Oct 30, 2019",,"No",80,"Amazon"
58.,"Apivita Sensitive Scalp Shampoo - Sulfate and Paraben Free - Sensitive and Itchy Scalp - Prebiotics and Honey - Gentle Cleansing, Moisturizes Scalp and Relieves Discomfort.","B07KQ2FYT1","https://www.amazon.es/dp/B07KQ2FYT1?psc=1","https://m.media-amazon.com/images/I/51KgwPgxFiL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg","Apivita",12.73,31,31,"N/A",449.75,449.74,172,"12,989","N/A",6.11,12,3.7,11,1,0,"MARKATE UNO","Beauty","Extra Large Envelope","MFN","12.70 x 5.30 x 5.60 cm",0.29,"N/A","Nov 26, 2018",,"No",91,"MARKATE UNO"
59.,"SALERM - Shampoo for Sensitive Scalp - Hair Lab Dermocaling Shampoo - 1200ml - with Witch Hazel, Rosemary, Mint and Thyme - Gentle and Delicate Cleansing - Paraben Free","B0CLV6NYR2","https://www.amazon.es/dp/B0CLV6NYR2?psc=1","https://m.media-amazon.com/images/I/612MliJwjGL._AC_SY355_.jpg","SALERM",27.05,17,17,"N/A",549.97,549.98,168,"55,633","ES",9.11,16,5,10,7,0,"Giser - Beauty Professionals","Beauty","Small Parcel","MFN","28.20 x 9.20 x 9.90 cm",1.29,"N/A","Oct 26, 2023",,"No",32,"Giser - Beauty Professionals"
60.,"Kérastase Symbiose, Purifying Anti-Dandruff Shampoo, For Dry And Sensitive Scalp With Dandruff Tendency, Sulfate-free Shampoo*, Bain Crème Anti-Pelliculaire, 250 ml","B0BNNV8K2D","https://www.amazon.es/dp/B0BNNV8K2D?psc=1","https://m.media-amazon.com/images/I/41g0ILWrNwL._SX342_.jpg","KÉRASTASE",22.95,328,328,200,"7,043.45","7,043.43",164,"4,628","AMZ",7.35,1,4.6,"1,779",12,38,"Amazon","Beauty","Extra Large Envelope","AMZ","14.20 x 4.20 x 6.50 cm",0.29,"N/A","Jan 1, 2023",,"No",41,"Amazon"
61.,"Wella Professionals ELEMENTS Champú Calmante - Cuero cabelludo seco y delicado - Sin Siliconas ni Sulfatos","B0CNTP53XB","https://www.amazon.es/dp/B0CNTP53XB?psc=1","https://m.media-amazon.com/images/I/61osAjz6KJL._SX342_.jpg","Wella Professionals",14.04,132,27,"N/A","2,650.1",355.35,106,"9,184","AMZ",7.35,11,4.6,130,12,6,"Amazon","Beauty","Extra Large Envelope","AMZ","14.40 x 5.60 x 5.70 cm",0.29,"N/A","Nov 22, 2023",,"No",31,"Amazon"
62.,"REPAVAR ATOPIC ECO LEATHER SHAMPOO 200 ML","B00J5FZMT0","https://www.amazon.es/dp/B00J5FZMT0?psc=1","https://m.media-amazon.com/images/I/71DiiPO5qzL._AC_SY355_.jpg","REPAVAR",13.5,50,50,50,772.05,772.05,41,"6,962","AMZ",6.36,11,4.4,154,4,0,,"Beauty","Extra Large Envelope","AMZ","16.40 x 4.20 x 6.10 cm",0.25,"N/A","Jun 5, 2015",,"No",132,
63.,"NaturVital - Sensitive Moisturizing Shampoo, No Parabens, Dyes or Silicone, Natural Shampoo with Aloe Vera, Dermatological for Sensitive and Atopic Skin, Men and Women, 300 ml","B00F5UQ2UW","https://www.amazon.es/dp/B00F5UQ2UW?psc=1","https://m.media-amazon.com/images/I/61rjqTRmQ0L._AC_SY355_.jpg","NaturVital",5.99,153,153,"N/A",680.03,680.02,175,"16,244","AMZ",3.53,3,4.4,408,4,10,"Amazon","Beauty","Large Envelope","AMZ","20.60 x 3.70 x 6.50 cm",0.35,"N/A","Sep 6, 2014",,"No",141,"Amazon"
64.,"Eucerin DermoCapillaire UREA SHAMPOO (250ml), Moisturizing and Soothing Shampoo for Dry Scalp and Skin, Gentle Cleansing, No Alkaline Soap, Ideal for Frequent Washing","B009P0V9UQ","https://www.amazon.es/dp/B009P0V9UQ?psc=1","https://m.media-amazon.com/images/I/51LhlobQOJL._SX342_.jpg","Eucerin",8.1,177,177,100,"1,717.51","1,717.51",166,"2,796","AMZ",3.83,16,4.3,"1,818",1,11,"Amazon","Beauty","Large Envelope","AMZ","19.30 x 3.00 x 6.90 cm",0.3,"N/A","Sep 12, 2012",,"No",165,"Amazon"
65.,"Nuggela & Sulé Champú Calmante para Pieles Sensibles. Con Extracto de Cebolla Roja y Bio-Ceramidyl. Calma, Hidrata y Evita la Descamación. 1 x 250 ml","B075JRB1RP","https://www.amazon.es/dp/B075JRB1RP?psc=1","https://m.media-amazon.com/images/I/51MM7TTYGpL._SX342_.jpg","Nuggela & Sulé",9.63,59,59,"N/A",935.08,935.08,149,"13,095","AMZ",6.04,1,4.4,225,12,1,"Amazon","Beauty","Extra Large Envelope","AMZ","17.00 x 4.10 x 6.30 cm",0.28,"N/A","Sep 11, 2017",,"No",105,"Amazon"
66.,"ISDIN Psorisdin Anti-flaking Shampoo, Anti-flaking Shampoo that Helps Relieve Itch of Psoriasis, Relieves Itching Associated with Peeling States","B00D3HR76M","https://www.amazon.es/dp/B00D3HR76M?psc=1","https://m.media-amazon.com/images/I/519+GPV76+L._SX342_.jpg","ISDIN",10.91,"1,825",767,400,"34,769.91","11,818.71",144,492,"AMZ",5.88,23,4.3,"4,086",8,47,"Amazon","Beauty","Large Envelope","AMZ","15.00 x 3.50 x 6.50 cm",0.25,"N/A","Jul 28, 2014",,"No",143,"Amazon"
67.,"Jean & Len Sensitive Shampoo Oat Milk & Cotton Gentle Cleanses & Protects from Breakage for Dry Hair and Sensitive Scalp - Paraben & Silicone Free - Vegan - 300ml","B0984DSNHN","https://www.amazon.es/dp/B0984DSNHN?psc=1","https://m.media-amazon.com/images/I/714DNAUc3EL._AC_SY355_.jpg","Jean & Len",4.86,18,18,"N/A",109.74,109.76,162,"27,172","AMZ",3.75,2,4.4,467,7,13,"Amazon","Beauty","Extra Large Envelope","AMZ","20.40 x 4.30 x 4.60 cm",0.34,"N/A","Sep 20, 2022",,"No",45,"Amazon"
68.,"L'Oréal Professionnel, Anti-Discomfort Shampoo Enriched with Dermatological Actives for Sensitive Scalp, Scalp Advanced, Refill Format 500 ml","B0DB8DY2BN","https://www.amazon.es/dp/B0DB8DY2BN?psc=1","https://m.media-amazon.com/images/I/61mjbcC2SyL._AC_SY355_.jpg","L'Oréal Professionnel Paris",19.88,26,26,"N/A",555.66,555.64,141,"53,396","ES",8.59,15,4.5,246,15,11,"Belleza365 Tienda Online","Beauty","Extra Large Envelope","MFN","18.60 x 5.90 x 13.50 cm",0.5,"N/A","Sep 1, 2024",,"No",21,"Belleza365 Tienda Online"
