"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  €","Parent Level Sales","ASIN Sales","Recent Purchases","Parent Level Revenue","ASIN Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  €","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
25.,"Dermovitamina Sensioil 400 ml – Gentle Shower Oil – Sensitive Skin Washing Oil – High Tolerability – Makeup Remover and Soothing Action – Skin Softness – For The Whole Family","B0DVCH8DZF","https://www.amazon.it/dp/B0DVCH8DZF?psc=1","https://m.media-amazon.com/images/I/61bpHvQun2L._AC_SY355_.jpg","Dermovitamina",12.2,"1,262",301,100,"20,375.81","4,486.11",174,845,"AMZ",7.45,10,4.6,735,8,30,"Amazon","Beauty","Extra Large Envelope","AMZ","20.00 x 5.80 x 5.90 cm",0.45,"N/A","Jan 29, 2025",,"No",18,"Amazon"
29.,"KELEMATA PL3 Physiological Cleansing Oil 500 ml, Treatment for Atopic and Very Dry Skin, with Vegetable Ceramides and Water-Soluble Oils, Face and Body, Soap and SLES, Lasting Hydration","B09414VNF1","https://www.amazon.it/dp/B09414VNF1?psc=1","https://m.media-amazon.com/images/I/61G5wpjZOkL._AC_SY355_.jpg","Kelemata",6.82,40,40,"N/A",361.96,361.93,185,"40,834","IT",5.33,9,3.8,10,1,0,"Tuttofarma: salute e bellezza a portata di click","Beauty","Extra Large Envelope","MFN","20.00 x 5.00 x 9.00 cm",0.5,"N/A","May 3, 2021",,"No",62,"Tuttofarma: salute e bellezza a portata di click"
30.,"Dermovitamina Calmilene Sensicream Cleanser 500 ml - Face Cleanser - Moisturizing Face and Body Cream - For Sensitive Skin and Dermatitis - With Vitamin E and Calmilene - Soap Free","B01N1798K5","https://www.amazon.it/dp/B01N1798K5?psc=1","https://m.media-amazon.com/images/I/61sq7FStP1L._AC_SY355_.jpg","Dermovitamina",8.37,"1,089","1,089",500,"10,052.24","10,052.24",180,"1,501","AMZ",4.09,12,4.6,554,8,10,"Amazon","Beauty","Extra Large Envelope","AMZ","20.00 x 6.00 x 6.30 cm",0.56,"N/A","Feb 2, 2017",,"No",113,"Amazon"
31.,"BioNike Triderm - Olio Doccia Eudermico, Detergente Corpo e Viso per Pelle Secca, Delicato ed Emolliente con Pro-Vitamina B5, Indicato per Pelli Sensibili e Intolleranti, pH Fisiologico","B0D6BJFK4L","https://www.amazon.it/dp/B0D6BJFK4L?psc=1","https://m.media-amazon.com/images/I/41Ju7Pyy2uL._AC_SX342_.jpg","Bionike",14.75,361,254,100,"4,834.49","3,441.25",185,"3,029","AMZ",6.57,18,4.6,51,5,0,,"Beauty","Small Parcel","AMZ","21.10 x 7.90 x 8.30 cm",0.9,"N/A","Jun 6, 2024",,"No",25,
32.,"Dermovitamina Sensioil 1L – Gentle Shower Oil – Sensitive Skin Washing Oil – High Tolerability – Makeup Remover and Soothing Action – Skin Softness – For The Whole Family","B0DJ9TD4YP","https://www.amazon.it/dp/B0DJ9TD4YP?psc=1","https://m.media-amazon.com/images/I/61woivFq25L._AC_SY355_.jpg","Dermovitamina",12.13,"1,262",743,400,"20,375.81","13,624.91",170,845,"AMZ",8.11,11,4.6,735,7,30,,"Beauty","Small Parcel","AMZ","26.20 x 7.80 x 8.00 cm",1.09,"N/A","Oct 4, 2024",,"No",21,
33.,"Dermovitamina Calmilene Sensigel 400 ml – Body Wash Gel – 48h Hydration – With Lacto-Ferment Complex – For Dry, Sensitive, Atopic Skin – For Adults and Children – Ingredients of Natural Origin","B0GMKCN3RZ","https://www.amazon.it/dp/B0GMKCN3RZ?psc=1","https://m.media-amazon.com/images/I/5105pwCuXVL._AC_SY355_.jpg","Dermovitamina",11.39,79,24,"N/A",963.1,328.22,192,"10,995","AMZ",7.25,2,4.5,59,6,3,"Amazon","Beauty","Extra Large Envelope","AMZ","20.10 x 5.40 x 5.50 cm",0.45,"N/A","Feb 9, 2026",,"No",5,"Amazon"
34.,"Uriage Xemose C8+ Soothing Washing Oil, 1000 ml","B00P9YV0Z6","https://www.amazon.it/dp/B00P9YV0Z6?psc=1","https://m.media-amazon.com/images/I/71KTsnhUrPL._AC_SY355_.jpg","Uriage",9.69,"1,342",480,300,"21,143.68","7,348.46",47,804,"FR",6.93,33,4.6,"5,947",8,67,"Parasanteonline","Beauty","Small Parcel","MFN","24.30 x 8.30 x 8.30 cm",1.23,"N/A","Aug 27, 2014",,"No",143,"Parasanteonline"
35.,"Almond Oil Skin (Body and Face) and Hair, Anti Stretch Marks Pregnancy, Atopic Skin and Children, Professional Massage Oil, Moisturizing and Rich Vitamin E. 100% Natural and Pure – 1000 ml","B07VR7Z936","https://www.amazon.it/dp/B07VR7Z936?psc=1","https://m.media-amazon.com/images/I/51xfOLoDqpL._AC_SY355_.jpg","Oïléna",16.46,18,18,"N/A",369.87,369.86,188,"61,705","AMZ",8.19,3,4.4,460,8,"N/A","Amazon","Beauty","Small Parcel","AMZ","23.90 x 8.60 x 8.80 cm",0.98,"N/A","Jul 28, 2019",,"No",84,"Amazon"
36.,"Neutro Roberts Shower Oil with Pure Glycerin Oil and Argan Oil, Nourishing Formula for Nourished and Healthy Skin, Cleanses Without Grease, 250 ml Bottle","B076M7YRHP","https://www.amazon.it/dp/B076M7YRHP?psc=1","https://m.media-amazon.com/images/I/61zy9z4ftpL._AC_SY355_.jpg","NEUTRO ROBERTS",1.55,"1,145",456,400,"3,103.86","1,043.26",153,476,"AMZ",3.7,4,4.4,649,7,440,"Amazon","Beauty","Large Envelope","AMZ","17.70 x 3.20 x 7.40 cm",0.28,"N/A","Oct 20, 2017",,"No",105,"Amazon"
37.,"BioNike Triderm A.D. Cleansing Cream for Body and Hair with Glycerin and Sweet Almond Oil, Reduces Dryness, Irritation and Itching, for Atopic Tendency Skin, 400 ml","B07MYPGDBG","https://www.amazon.it/dp/B07MYPGDBG?psc=1","https://m.media-amazon.com/images/I/61zcMdGMLWL._AC_SY445_.jpg","Bionike",14.02,206,206,100,"3,699.84","3,699.84",164,"5,257","AMZ",6.8,5,4.7,407,6,2,"Amazon","Beauty","Extra Large Envelope","AMZ","21.20 x 6.00 x 6.00 cm",0.62,"N/A","Jan 19, 2019",,"No",90,"Amazon"
38.,"Eucerin Atopi Control Skincare Kit with Body Cleansing Oil Soothing Cleansing Oil 400 ml and Atopic Dermatitis Cream Soothing Body Balm 400 ml, With Ceramides and Oils, Dry, Sensitive and Atopic Skin","B0GLQS6DNR","https://www.amazon.it/dp/B0GLQS6DNR?psc=1","https://m.media-amazon.com/images/I/61dYb613MaL._AC_SX342_.jpg","Eucerin",35.58,0,0,"N/A",0,0,199,"50,013","AMZ","N/A",1,5,1,10,0,"Amazon","Beauty","N/A","AMZ","N/A","N/A","N/A","Oct 15, 2019",,"No",81,"Amazon"
39.,"Aveeno Skin Relief Body Oil Spray, Body Oil Moisturizing Dry and Sensitive Skin, Body Oil Dermatologically Tested with Natural Origin Ingredients and Oats and Jojoba Oils, 200ml","B0DR8VV2H1","https://www.amazon.it/dp/B0DR8VV2H1?psc=1","https://m.media-amazon.com/images/I/619P04wokmL._AC_SY355_.jpg","Aveeno",7.7,"1,440","1,308",800,"16,007.18","13,235.56",177,580,"AMZ",4.15,14,4.4,195,8,18,"Amazon","Beauty","Large Envelope","AMZ","18.90 x 4.00 x 4.20 cm",0.23,"N/A","Jan 17, 2025",,"No",18,"Amazon"
40.,"BioNike Triderm - Olio Doccia Eudermico, Detergente Corpo e Viso per Pelle Secca, Delicato ed Emolliente con Pro-Vitamina B5, Indicato per Pelli Sensibili e Intolleranti, pH Fisiologico","B0D6BLJN4M","https://www.amazon.it/dp/B0D6BLJN4M?psc=1","https://m.media-amazon.com/images/I/41nAicxEFAL._AC_SX342_.jpg","Bionike",10.65,361,107,50,"4,834.49","1,393.24",185,"3,029","AMZ",7.17,14,4.6,51,5,0,"Amazon","Beauty","Extra Large Envelope","AMZ","19.70 x 5.90 x 6.00 cm",0.49,"N/A","Jun 6, 2024",,"No",25,"Amazon"
41.,"ISDIN Ureadin Calm OleoGel (400 ml) | Nourishing Shower Oil Protector Without Soap | For Dry Skin","B01B4QSKQ4","https://www.amazon.it/dp/B01B4QSKQ4?psc=1","https://m.media-amazon.com/images/I/71vXI6qW7GL._AC_SY355_.jpg","ISDIN",16.71,230,230,200,"3,610.19","3,610.19",97,"3,354","AMZ",7.68,9,4.6,676,6,4,"Amazon","Beauty","Extra Large Envelope","AMZ","21.60 x 4.90 x 6.60 cm",0.44,"N/A","Feb 16, 2016",,"No",125,"Amazon"
46.,"URIAGE XÉMOSE C8+ Anti-Itch Body Cream for Dry Skin with Atopic Tendency | Soothes from the first application, 48 hour anti-recurrence action. Nourishing Face and Body Balm I Fragrance Free","B07JDLL4LP","https://www.amazon.it/dp/B07JDLL4LP?psc=1","https://m.media-amazon.com/images/I/61A6-pcTF0L._AC_SY355_.jpg","Uriage",15.47,325,325,100,"7,653.39","7,653.39",189,"2,873","FR",8.61,35,4.5,"1,697",7,47,"Parasanteonline","Beauty","Small Parcel","FBA","20.50 x 6.60 x 6.70 cm",0.53,"N/A","Sep 29, 2018",,"No",94,"Parasanteonline"
47.,"Rilastil Xerolact Cleansing Gel for Babies, Children and Adults, Gentle and Protective for Atopic Skin, 750 ml","B08Y8PSNJM","https://www.amazon.it/dp/B08Y8PSNJM?psc=1","https://m.media-amazon.com/images/I/61SsCUE8mkL._AC_SX342_.jpg","Rilastil",16.37,651,651,400,"12,389.45","12,389.45",110,447,"AMZ",8.02,19,4.7,897,7,11,,"Baby Products","Small Parcel","AMZ","24.41 x 7.29 x 7.39 cm",0.82,"N/A","Mar 8, 2021",,"No",64,
48.,"La Roche-Posay Lipikar Olio Detergente AP+ Refill Pack, Ricarica Olio Doccia, Per Pelli Sensibili, Anti-Arrossamento, Ultra-Idratante, Con Aqua Posae Filiformis, Burro di Karité, Niacinamide, 400 ml","B08M5T2KCW","https://www.amazon.it/dp/B08M5T2KCW?psc=1","https://m.media-amazon.com/images/I/71QXMEEv2zL._AC_SX342_.jpg","La Roche-Posay",15.4,129,129,50,"2,091.42","2,091.45",198,"7,586","N/A",6.54,1,4.7,976,16,27,,"Beauty","Extra Large Envelope","MFN","17.80 x 5.40 x 12.30 cm",0.44,"N/A","Jan 1, 2009",,"No",210,
49.,"Moisturizing Foaming Cleansing Oil 236 ml for Face and Body - Cleanses and Moisturizes without Drying the Skin, Suitable for All Skin Types","B09CCJD53W","https://www.amazon.it/dp/B09CCJD53W?psc=1","https://m.media-amazon.com/images/I/5161IiNwbgL._AC_SX342_.jpg","CeraVe",7.33,701,701,400,"6,285.17","6,285.16",139,"1,201","AMZ",5.11,14,4.6,"4,184",9,52,"Amazon","Beauty","Large Envelope","AMZ","17.10 x 3.40 x 6.80 cm",0.28,"N/A","Sep 6, 2021",,"No",58,"Amazon"
50.,"Mustela Stelatopia Organic Relipidant Anti-Itchy Cream, Face and Body, Babies, Children, Whole Family - Extreme Dry Skin or Atopic Dermatitis, 99% Ingredients of Natural Origin (300 ml)","B0BVTNQ6LL","https://www.amazon.it/dp/B0BVTNQ6LL?psc=1","https://m.media-amazon.com/images/I/61rr75hc6tL._AC_SY355_.jpg","Mustela",15.84,461,248,200,"7,350.03","4,475.88",185,842,"AMZ",8.11,24,4.5,896,11,36,"Amazon","Baby Products","Extra Large Envelope","AMZ","22.80 x 4.60 x 10.30 cm",0.35,"N/A","Feb 21, 2023",,"No",41,"Amazon"
51.,"Almond Oil Skin (Body and Face) and Hair, Anti Stretch Marks Pregnancy, Atopic Skin and Children, Professional Massage Oil, Moisturizing and Rich Vitamin E. 100% Natural and Pure – 250 ml","B0CSYNGW6H","https://www.amazon.it/dp/B0CSYNGW6H?psc=1","https://m.media-amazon.com/images/I/61BSt1nBJ8L._AC_SY355_.jpg","Oïléna",19.89,2,2,"N/A",38.38,38.36,187,"127,730","AMZ",8.02,2,4.6,11,9,0,,"Beauty","Extra Large Envelope","AMZ","15.00 x 5.60 x 5.80 cm",0.26,"N/A","Jan 22, 2024",,"No",30,
52.,"SVR - Topialyse Huile Washing - Anti-Itching and Relipidating Cleansing Oil - For Very Dry & Atopic Skin - Omega 3-6-9, Niacinamide, Prebiotics - 1 Litre","B09D8SW19S","https://www.amazon.it/dp/B09D8SW19S?psc=1","https://m.media-amazon.com/images/I/51EydLYqxPL._AC_SY355_.jpg","SVR",11.39,582,582,300,"9,183.91","9,183.91",153,"2,408","IT",8.31,40,4.6,"1,234",8,39,"Farmacia Agnelli","Beauty","Small Parcel","MFN","23.30 x 8.30 x 8.80 cm",1.17,"N/A","Aug 20, 2021",,"No",59,"Farmacia Agnelli"
53.,"SVR Topialyse Aceite Micelar Washer, 1 Litre","B077C7G2XV","https://www.amazon.it/dp/B077C7G2XV?psc=1","https://m.media-amazon.com/images/I/7188LEP7rGL._AC_SY355_.jpg","SVR",16.37,30,30,"N/A",624.54,624.55,44,"4,412","FR",7.97,7,4.6,"1,059",4,3,"Cosmeco","Beauty","Small Parcel","FBA","23.40 x 8.10 x 8.40 cm",1.17,"N/A","Nov 12, 2017",,"No",104,"Cosmeco"
54.,"Bio-Oil Oil Treatment for Skin with Moisturizing Healing and Anti Stretch Marks Action, Hides Scars, Stretch Marks and Skin Blemishes, 125 ml","B00I2QCU7U","https://www.amazon.it/dp/B00I2QCU7U?psc=1","https://m.media-amazon.com/images/I/61shLKoAtUL._AC_SY355_.jpg","Bio-Oil",12.72,"4,771","2,045","1,000","80,621.8","33,442.39",141,126,"AMZ",6.56,1,4.6,"8,739",7,54,"Amazon",,"Extra Large Envelope","AMZ","14.80 x 4.20 x 4.60 cm",0.14,"N/A","Jan 27, 2014",,"No",150,"Amazon"
55.,"SVR - Topialyse Huile Washing - Anti-Itching and Relipidating Cleansing Oil - For Very Dry & Atopic Skin - Omega 3-6-9, Niacinamide, Prebiotics - 400 ml","B09M5WPSNQ","https://www.amazon.it/dp/B09M5WPSNQ?psc=1","https://m.media-amazon.com/images/I/61qAecYDuvL._AC_SY355_.jpg","SVR",9.38,137,137,50,"2,158.09","2,158.1",152,"3,072","PL",6.74,23,4.6,692,6,9,"Recosmo","Beauty","Extra Large Envelope","MFN","18.10 x 5.70 x 5.80 cm",0.47,"N/A","Nov 17, 2021",,"No",56,"Recosmo"
56.,"Almond Oil Skin (Body and Face) and Hair, Anti Stretch Marks Pregnancy, Atopic Skin and Children, Professional Massage Oil, Moisturizing and Rich Vitamin E. 100% Natural and Pure – 5000 ml","B09MFKXBFX","https://www.amazon.it/dp/B09MFKXBFX?psc=1","https://m.media-amazon.com/images/I/71aXMI-wGtL._AC_SY355_.jpg","Oïléna",52.42,7,7,"N/A",382.18,382.18,188,"88,814","AMZ",15.7,2,4.4,23,9,0,"Amazon","Beauty","Standard Parcel","AMZ","33.00 x 18.50 x 24.60 cm",4.84,"N/A","Nov 23, 2021",,"No",56,"Amazon"
57.,"VITAMINDERMINA Restorative Cleansing Oil 250ml - Body Cleansing - For Dry, Very Dry, Sensitive, Atopic Prone Skin - Soothing and Antipruritic - For Babies, Children and Adults","B0BWVL993X","https://www.amazon.it/dp/B0BWVL993X?psc=1","https://m.media-amazon.com/images/I/51A-YXeAc3L._AC_SY355_.jpg","VITAMINDERMINA",6.06,29,29,"N/A",213.35,213.36,175,"4,949","AMZ",4.23,6,4,9,7,1,"Amazon","Baby Products","Extra Large Envelope","AMZ","21.20 x 4.80 x 7.60 cm",0.31,"N/A","Feb 25, 2023",,"No",41,"Amazon"
58.,"Mustela Cleansing Bath Oil with Organic Avocado Perseose, Body and Hair, Babies and the Whole Family – Does Not Burn to Eyes, Specific for Dry Skin, 98% Ingredients of Natural Origin (500 ml)","B07TCJ785D","https://www.amazon.it/dp/B07TCJ785D?psc=1","https://m.media-amazon.com/images/I/61jaFY+XgKL._AC_SY355_.jpg","Mustela",10.99,"1,584","1,584",800,"20,718.49","20,718.49",191,158,"AMZ",6.24,35,4.8,"1,814",10,29,"Amazon","Baby Products","Extra Large Envelope","AMZ","22.70 x 5.60 x 8.30 cm",0.56,"N/A","Aug 29, 2019",,"No",83,"Amazon"
59.,"EUCERIN Atopicontrol Bath & Shower Oil - 400ml","B07KJW6DC5","https://www.amazon.it/dp/B07KJW6DC5?psc=1","https://m.media-amazon.com/images/I/51-DFRJJoOL._AC_SY355_.jpg","Eucerin",15.65,6,6,"N/A",121.01,121.01,46,"67,669","IT",7.44,6,4.4,91,5,0,"eFarma - I tuoi Farmacisti online","Beauty","Large Envelope","MFN","21.80 x 3.80 x 8.40 cm",0.45,"N/A","Mar 22, 2018",,"No",100,"eFarma - I tuoi Farmacisti online"
60.,"Calmilene Dry Oil Spray 200 ml – Spray with Body and Face Oil – For Sensitive Skin and Dermatitis – 5 Functional Oils – Rich in Omega 3, Omega 6, Ceramide and Vitamin E – Dermovitamina","B07HBGV2MF","https://www.amazon.it/dp/B07HBGV2MF?psc=1","https://m.media-amazon.com/images/I/51jRO6rmTWL._AC_SY355_.jpg","Dermovitamina",8.93,800,800,300,"9,034.86","9,034.85",184,"6,652","AMZ",5.13,6,4.3,383,8,16,"Amazon","Beauty","Large Envelope","AMZ","17.27 x 3.30 x 4.57 cm",0.16,"N/A","Sep 12, 2018",,"No",94,"Amazon"
61.,"Baby Cleansing Oil for Atopic Tendency Skin","B0DK7KYSMM","https://www.amazon.it/dp/B0DK7KYSMM?psc=1","https://m.media-amazon.com/images/I/515EEjHjHAL._AC_SY355_.jpg","Linea Mamma Baby",14.75,5,5,"N/A",90.72,90.7,43,"18,139","AMZ",6.93,2,4.6,3,3,0,"Amazon","Baby Products","Extra Large Envelope","AMZ","15.40 x 5.60 x 5.70 cm",0.27,"N/A","Oct 17, 2024",,"No",21,"Amazon"
62.,"Equilibra, Shea Oil, Face and Body Oil Extracted from Shea Butter, Moisturizing and Protective Action, Ideal for Dry Skin and Massage, with Phytosterols and Vitamin E, 250 ml","B0FHW68ZVJ","https://www.amazon.it/dp/B0FHW68ZVJ?psc=1","https://m.media-amazon.com/images/I/51D5zKTIRQL._AC_SY355_.jpg","Equilibra",5.98,89,82,50,980.17,889.95,174,"5,522","AMZ",3.64,1,4.4,22,5,0,"Amazon","Beauty","Extra Large Envelope","AMZ","13.20 x 5.40 x 5.50 cm",0.25,"N/A","Jul 17, 2025",,"No",12,"Amazon"
63.,"Facial and Body Cleansing Oil for Atopic Dermatitis - Prevents and Neutralises Psoriasis Itching Dryness and Skin Inflammation - Nickel Tested - 100ml","B08MV6SKFY","https://www.amazon.it/dp/B08MV6SKFY?psc=1","https://m.media-amazon.com/images/I/81aqYs+35HL._AC_SY355_.jpg","SANAMEDICA GROUP Srl",15.45,15,15,"N/A",254.62,254.63,150,"46,590","IT",7.71,2,3.9,50,6,1,"Sanamedica Group Srl","Beauty","Extra Large Envelope","FBA","13.50 x 4.90 x 5.00 cm",0.13,"N/A","Nov 5, 2020",,"No",68,"Sanamedica Group Srl"
64.,"Uriage Derm-Phy Shower Oil 1 Litre - Facial Cleanser for Body Dry Sensitive Skin Cleanses Nourishes Prevents Drying 25% Glycerin Extra Rich Agents Physiological pH Soap Free","B0GSFX6NY1","https://www.amazon.it/dp/B0GSFX6NY1?psc=1","https://m.media-amazon.com/images/I/71aYz2brr3L._AC_SY355_.jpg","Uriage",7.22,90,90,50,889.7,889.69,173,"9,365","FR",8.09,9,4.9,20,8,17,"Parasanteonline","Beauty","Small Parcel","MFN","23.70 x 8.40 x 8.40 cm",1.16,"N/A","Mar 6, 2026",,"No",4,"Parasanteonline"
65.,"Dermana DermanOil 200ml - Ultra Gentle Cleansing Oil for Sensitive and Dry Atopic Skin, with Omega-3 and Omega-6, Vitamin A and E, Suitable for Everyone, Also Ideal for Newborns","B0F3XJ5GBH","https://www.amazon.it/dp/B0F3XJ5GBH?psc=1","https://m.media-amazon.com/images/I/51BVjTag0bL._AC_SY355_.jpg","myity",14.67,42,42,"N/A",752.34,752.33,177,"23,007","IT",8.06,1,4.6,15,7,0,"2DAY PHARMA","Beauty","Extra Large Envelope","FBA","20.00 x 5.00 x 6.80 cm",0.23,"N/A","Apr 7, 2025",,"No",15,"2DAY PHARMA"
66.,"Dermovitamina Calmilene Clin Atop - Body and Face Emulsion - For Atopic Dermatitis and Xerosis, Dry Skin, Itching, Redness - 99% Natural Origin Ingredients - 400 ml","B0855L4RDH","https://www.amazon.it/dp/B0855L4RDH?psc=1","https://m.media-amazon.com/images/I/51DGuatbN0L._AC_SY355_.jpg","Dermovitamina",12.72,210,210,100,"2,996.76","2,996.76",164,"5,714","AMZ",6.33,7,4.4,589,5,4,"Amazon","Beauty","Extra Large Envelope","AMZ","22.20 x 5.50 x 9.30 cm",0.43,"N/A","Feb 26, 2020",,"No",77,"Amazon"
