"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  €","Parent Level Sales","ASIN Sales","Recent Purchases","Parent Level Revenue","ASIN Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  €","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
14.,"Topicrem - DA Supergreasy Cleansing Gel - Cleans, Soothes, Protects - Shower Gel for Sensitive, Dry, Atopic Skin, Babies, Children and Adults - Made in France - 500ml (Pack of 2)","B0CPF3DBWV","https://www.amazon.fr/dp/B0CPF3DBWV?psc=1","https://m.media-amazon.com/images/I/611mSBAsifL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg","Topicrem",15.96,464,0,"N/A","5,025",0,178,"1,159","AMZ","N/A",1,4.5,96,3,18,"Amazon","Baby Products","Small Parcel","AMZ","21.80 x 7.10 x 9.50 cm",1.14,"N/A","Dec 4, 2025",,"No",7,"Amazon"
15.,"Mixa Expert Sensitive Skin Superfat Shower Cream with Shea Butter 1 Unit","B08QPX7GSL","https://www.amazon.fr/dp/B08QPX7GSL?psc=1","https://m.media-amazon.com/images/I/61yTYQclnyL._AC_SY355_.jpg","Mixa",2.42,949,949,500,"2,750.82","2,750.81",72,"1,486","AMZ",4.26,2,4.6,953,6,36,"Amazon","Beauty","Extra Large Envelope","AMZ","20.20 x 4.10 x 8.00 cm",0.45,"N/A","Feb 1, 2021",,"No",65,"Amazon"
16.,"Uriage Xemose C8+ Atopic Dry Skin Cleansing Oil - Cleanses and Soothes Itching - Foaming and Nourishing - Face & Body - Unscented - Soap Free - Physiological pH - 500 ml","B06XXWTV3H","https://www.amazon.fr/dp/B06XXWTV3H?psc=1","https://m.media-amazon.com/images/I/71-h6r86HIL._AC_SY355_.jpg","Uriage",14.73,249,237,"N/A","3,545.74","3,450.89",169,"8,590","N/A",8.09,5,4.6,"1,975",8,33,,"Beauty","Small Parcel","FBA","20.50 x 6.30 x 6.40 cm",0.62,"N/A","Mar 7, 2017",,"No",112,
17.,"Nuxe prodigious oil 100 ml","B01ATJESD6","https://www.amazon.fr/dp/B01ATJESD6?psc=1","https://m.media-amazon.com/images/I/7138ltac68L._AC_SY355_.jpg","Nuxe",23.21,426,307,100,"10,279.31","8,452.67",26,"1,739","FR",8.92,5,4.7,"16,924",9,68,"Parapharma Drive","Beauty","Extra Large Envelope","FBA","12.80 x 4.30 x 11.20 cm",0.25,"N/A","Aug 16, 2012",,"No",167,"Parapharma Drive"
18.,"Oleo Gel de Ducha Sin Jabón para Piel Extra Seca y Atópica","B09RR229FY","https://www.amazon.fr/dp/B09RR229FY?psc=1","https://m.media-amazon.com/images/I/61u-ERakcyL._AC_SY355_.jpg","Avena Kinesia",5.42,1,1,"N/A",7.58,7.57,58,"190,900","AMZ",4.88,2,4.5,688,3,21,"Amazon","Beauty","Extra Large Envelope","AMZ","25.70 x 5.00 x 8.90 cm",0.84,"N/A","May 15, 2022",,"No",50,"Amazon"
19.,"Topicrem - CICA+, Stretch Marks and Scars Concentrated Oil - Attenuated, Helps Prevent, Soothes, Moisturizes 24h - Face and Body Care for Sensitive Skin - Non Greasy, Non Sticky Finish - 100ml","B0B5B2HG2W","https://www.amazon.fr/dp/B0B5B2HG2W?psc=1","https://m.media-amazon.com/images/I/51K1t2jvhKL._AC_SY355_.jpg","Topicrem",6.65,410,410,100,"4,832.65","4,832.62",192,"1,310","AMZ",5.01,4,4.5,598,7,15,"Amazon","Beauty","Extra Large Envelope","AMZ","13.30 x 4.20 x 4.40 cm",0.12,"N/A","Jun 27, 2022",,"No",49,"Amazon"
20.,"Equilibra Aloe Olio Mandorle 250 Ml","B00S9LR3CK","https://www.amazon.fr/dp/B00S9LR3CK?psc=1","https://m.media-amazon.com/images/I/51yCRtPHZQL._AC_SY355_.jpg","Equilibra",17.2,5,5,"N/A",94.08,94.09,35,"68,314","VN",7.84,2,4.6,"6,319",11,2,"Z/Emporium","Beauty","Extra Large Envelope","FBA","15.00 x 6.00 x 6.00 cm",0.4,"N/A","Jan 14, 2015",,"No",138,"Z/Emporium"
21.,"Corine de Farme, Nourishing Cleansing Oil for Baby, Calendula Extract, Hypoallergenic, Gentle Cleansing for Dry to Very Dry Skin, Suitable for Hair, 97% Natural Ingredients","B0G528K63L","https://www.amazon.fr/dp/B0G528K63L?psc=1","https://m.media-amazon.com/images/I/71DnTjnFhgL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg","Corine de Farme",7.66,845,0,"N/A","3,238.01",0,172,229,"AMZ","N/A",1,4.5,288,2,9,"Amazon","Baby Products","Small Parcel","AMZ","19.50 x 4.90 x 9.60 cm",1.12,"N/A","Feb 28, 2025",,"No",17,"Amazon"
22.,"BIOLANE – Oleo Limestone Baby Liniment – Leave-In Cleaner – 99% Natural Origin – Cleans and protects the seat – 300 ml – Made in France","B09YMHPLZ5","https://www.amazon.fr/dp/B09YMHPLZ5?psc=1","https://m.media-amazon.com/images/I/51+KhW9bp0L._AC_SY355_.jpg","Biolane",3.11,"3,383","1,467",700,"24,905.56","5,473.42",135,47,"AMZ",5.49,1,4.5,"2,131",7,14,"Amazon","Baby Products","Extra Large Envelope","AMZ","20.80 x 4.10 x 7.00 cm",0.34,"N/A","Apr 22, 2022",,"No",51,"Amazon"
23.,"Weleda Pomegranate Regenerating Body Oil 100ml","B001O9LN0C","https://www.amazon.fr/dp/B001O9LN0C?psc=1","https://m.media-amazon.com/images/I/51WkFr0TJwL._AC_SY355_.jpg","Weleda",14.91,254,254,100,"4,560.06","4,560.06",46,"3,152","AMZ",7.14,1,4.6,"1,860",6,16,"Amazon","Beauty","Large Envelope","AMZ","15.50 x 3.70 x 6.10 cm",0.29,"N/A","May 25, 2009",,"No",206,"Amazon"
24.,"Organic Sweet Almond Oil, Cold Pressed, Pure. Professional Massage Oil for Hair and Eyelashes, Moisturizing Body (Hands, Nails), Face (Anti-Aging), Stretch Marks Pregnancy – 250 ml","B073YC4MD3","https://www.amazon.fr/dp/B073YC4MD3?psc=1","https://m.media-amazon.com/images/I/71izdryUoWL._AC_SY355_.jpg","B.O.T cosmetic & wellness",10.9,107,50,"N/A","2,040.49",686.6,180,"9,944","AMZ",7.03,5,4.6,"1,373",7,10,"Amazon","Beauty","Extra Large Envelope","AMZ","15.20 x 5.60 x 5.80 cm",0.28,"N/A","Jul 13, 2017",,"No",108,"Amazon"
25.,"INSTITUTO ESPAÑOL I Custard P Atopica 400","B00XAIPT0U","https://www.amazon.fr/dp/B00XAIPT0U?psc=1","https://m.media-amazon.com/images/I/41RqrMdRgEL._AC_SY355_.jpg","Instituto Español",5.2,4,4,"N/A",29.25,29.78,41,"46,414","AMZ",8.11,2,4.6,"1,075",1,2,"Amazon","Beauty","Small Parcel","AMZ","10.20 x 8.70 x 9.80 cm",0.53,"N/A","Sep 28, 2015",,"No",130,"Amazon"
26.,"Cadum Organic Oat & Sweet Almond Oil Cleansing Cream - 24-Hour Anti-Drying Treatment - Hypoallergenic pH Neutral Formula No Soap - All the Family from 3 Years Old - 100% Recycled Bottle","B0GHP8Y52V","https://www.amazon.fr/dp/B0GHP8Y52V?psc=1","https://m.media-amazon.com/images/I/317tcY9GZNL._AC_SY355_.jpg","Cadum",4.16,623,186,"N/A","3,110.44",926.01,185,"5,548","AMZ","N/A",1,4.9,44,6,20,"Amazon","Beauty","Extra Large Envelope","AMZ","23.60 x 5.60 x 8.70 cm",0.86,"N/A","Jan 19, 2026",,"No",6,"Amazon"
27.,"Weleda Rosehip Harmonising Body Oil 100ml","B000K9CEGO","https://www.amazon.fr/dp/B000K9CEGO?psc=1","https://m.media-amazon.com/images/I/51bjiRz2uzL._AC_SY355_.jpg","Weleda",13.24,417,271,200,"6,308.77","4,309.92",41,"2,636","AMZ",4.38,3,4.7,"2,203",6,18,"Amazon","Beauty","Large Envelope","AMZ","15.70 x 3.90 x 6.20 cm",0.27,"N/A","Mar 14, 2011",,"No",184,"Amazon"
28.,"BIOLANE – Liniment oleo limestone baby – Leave-in cleaner – 99% natural origin – Sensitive skin – Cleans and protects the baby's seat – 700 ml – Made in France","B09YMN13KW","https://www.amazon.fr/dp/B09YMN13KW?psc=1","https://m.media-amazon.com/images/I/510SPy-w7eL._AC_SY355_.jpg","Biolane",5.78,"3,383","1,758","1,000","24,905.56","12,197.91",159,47,"AMZ",7.77,2,4.5,"2,131",7,23,"Amazon","Baby Products","Small Parcel","AMZ","23.10 x 6.25 x 8.70 cm",0.74,"N/A","Apr 22, 2022",,"No",51,"Amazon"
29.,"Corine de Farme - Anti-Stretch Mark Oil - Prevention and Attenuation Care with Sweet Almond and Rosehip - Moisturizing Sensitive Skin for Pregnant Women - 98% Natural Origin - 100ml","B0GPDQYGW3","https://www.amazon.fr/dp/B0GPDQYGW3?psc=1","https://m.media-amazon.com/images/I/41AG204L-wL._AC_SY355_.jpg","Corine de Farme",7.12,29,29,"N/A",267.85,267.83,181,"22,317","AMZ",4.7,1,5,1,3,0,"Amazon","Beauty","Large Envelope","AMZ","13.90 x 4.00 x 4.00 cm",0.12,"N/A","Feb 27, 2026",,"No",5,"Amazon"
30.,"Atoderm Cleansing Oil | Immediate Hydration and Comfort | Intensely Nourishes | Cleans, Relipides and Soothes Irritations | Very Good Tolerance | Made in France | Pack of 2 x 1L","B0CXTMQ54T","https://www.amazon.fr/dp/B0CXTMQ54T?psc=1","https://m.media-amazon.com/images/I/71NCI03jdgL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg","PARAVOSTRA",59.9,11,11,"N/A",670.8,670.82,177,"28,333","N/A",16.91,1,4.7,156,2,0,,"Beauty","Small Parcel","MFN","22.50 x 10.20 x 21.80 cm",2.35,"N/A","Mar 12, 2024",,"No",28,
31.,"Uriage Shower Oil 1L - Face and Body Wash - Dry and Sensitive Skin - Cleanses, Nourishes, Prevents Drying - 25% Glycerin, Extra-Rich Agents - Physiological pH - Soap Free","B0752S69DK","https://www.amazon.fr/dp/B0752S69DK?psc=1","https://m.media-amazon.com/images/I/7100O6bjE-L._AC_SY355_.jpg","Uriage",22.37,409,11,"N/A","5,900.85",190.81,170,"1,478","N/A",9.32,1,4.7,"3,298",9,49,,"Beauty","Small Parcel","FBA","23.80 x 8.10 x 8.31 cm",1.16,"N/A","Jun 15, 2017",,"No",109,
32.,"BIODERMA Atoderm Intensive Balm - Anti-itch, Repairing and Nourishing Care - Very Dry, Irritated to Atopic Skin - Dermatologist Prescribed - Pump Bottle 500ml","B0161ZC5GY","https://www.amazon.fr/dp/B0161ZC5GY?psc=1","https://m.media-amazon.com/images/I/51j19A6MGZL._AC_SY355_.jpg","Bioderma",18.76,204,204,100,"4,556.01","4,556",158,"3,515","FR",9.26,5,4.6,"9,350",8,108,"NAOS (Bioderma, Institut Esthederm, Etat pur)","Beauty","Small Parcel","FBA","21.00 x 6.60 x 7.00 cm",0.55,"N/A","Oct 2, 2015",,"No",129,"NAOS (Bioderma, Institut Esthederm, Etat pur)"
33.,"Cicabiafine – Hydrating milk (400ml pump bottle) – Body lotion for dry skin – Repair treatment for immediate hydration – Daily care from 3 years","B0052EENG6","https://www.amazon.fr/dp/B0052EENG6?psc=1","https://m.media-amazon.com/images/I/61r-IRMqhTL._AC_SY355_.jpg","Cicabiafine",9.91,554,554,300,"6,592.23","6,592.21",144,"1,399","AMZ",5.8,2,4.7,577,7,11,"Amazon","Beauty","Extra Large Envelope","AMZ","21.30 x 4.10 x 7.70 cm",0.45,"N/A","May 24, 2011",,"No",182,"Amazon"
34.,"Mixa - Cica Repair Cream - Long-lasting Repair Effect - Very Dry and Rough Skin - Face, Body, Hands - Hypoallergenic - 400 ml","B0GHPFNC84","https://www.amazon.fr/dp/B0GHPFNC84?psc=1","https://m.media-amazon.com/images/I/61TaPQ8MUGL._AC_SY355_.jpg","Mixa",7,"3,948","2,305","2,000","32,582.54","17,650.19",125,28,"AMZ",6.29,3,4.6,177,9,34,"Amazon","Beauty","Small Parcel","AMZ","9.10 x 8.90 x 9.00 cm",0.46,"N/A","Jan 19, 2026",,"No",6,"Amazon"
35.,"Organic Sweet Almond Oil, Cold Pressed, Pure. Professional Massage Oil for Hair and Eyelashes, Moisturizing Body (Hands, Nails), Face (Anti-Aging), Stretch Marks Pregnancy - 1000 ml","B076XXX7MP","https://www.amazon.fr/dp/B076XXX7MP?psc=1","https://m.media-amazon.com/images/I/718BDV709YL._AC_SY355_.jpg","B.O.T cosmetic & wellness",18.79,190,89,50,"8,733.18","2,058.67",181,"5,827","AMZ",9.34,3,4.3,"1,519",7,591,"Amazon","Beauty","Small Parcel","AMZ","31.00 x 11.40 x 12.40 cm",0.96,"N/A","Jul 13, 2017",,"No",108,"Amazon"
36.,"Mixa Expert Sensitive Skin - Cica Ultra-Repair Ointment 10-in-1 - Extra Dry Skin and Roughness - Feet, Knee, Hands, Elbows - 100H Hydration - Hypoallergenic - 150ml","B0GHPKNJQV","https://www.amazon.fr/dp/B0GHPKNJQV?psc=1","https://m.media-amazon.com/images/I/41vBTv4BEQL._AC_SY355_.jpg","Mixa",6.57,"3,948",728,800,"32,582.54","5,719.41",164,28,"AMZ",5.99,1,4.7,59,7,15,"Amazon","Beauty","Extra Large Envelope","AMZ","9.00 x 4.80 x 8.90 cm",0.2,"N/A","Jan 19, 2026",,"No",6,"Amazon"
37.,"Laboratorios Babé - Jabón Corporal de Aceite Con Ácidos Esenciales Omega 3.6 y 9. Aceites Emolientes y Reparadores, Piel Seca, Piel Atópica, Regenerador, Alivia el Picor, Hidratante - 500 ml","B00AHV6I3A","https://www.amazon.fr/dp/B00AHV6I3A?psc=1","https://m.media-amazon.com/images/I/51D6ZRrBFsL._AC_SY355_.jpg","LABORATORIOS BABE",20.55,0,0,"N/A",0,0,190,"272,201","N/A",8.86,1,4.7,647,8,1,,"Beauty","Small Parcel","MFN","22.00 x 6.40 x 6.50 cm",0.57,"N/A","Nov 12, 2012",,"No",164,
38.,"Mixa - Panthenol Comfort Cream - Anti-Itching - Very Dry and Responsive Skin - Face, Body, Hands - Baby, Child, Adult Hypoallergenic - Fragrance Free - 400ml","B0GHPFJ6SQ","https://www.amazon.fr/dp/B0GHPFJ6SQ?psc=1","https://m.media-amazon.com/images/I/61X3kv1liwL._AC_SY355_.jpg","Mixa",6.13,556,556,300,"4,990.61","4,990.63",157,"1,794","AMZ",6.47,2,4.6,62,9,5,"Amazon","Beauty","Small Parcel","AMZ","9.10 x 8.80 x 9.00 cm",0.46,"N/A","Jan 19, 2026",,"No",6,"Amazon"
39.,"Svr Topialysis Eco Cleansing Oil Refill, 1 L (Pack of 1)","B09FS32TJP","https://www.amazon.fr/dp/B09FS32TJP?psc=1","https://m.media-amazon.com/images/I/7103CVovlTL._AC_SY355_.jpg","SVR",18.14,9,9,"N/A",162.82,162.82,56,"55,629","N/A",8.68,2,4.6,236,4,9,,"Beauty","Small Parcel","MFN","23.40 x 7.50 x 14.30 cm",1.13,"N/A","May 7, 2021",,"No",62,
40.,"BIODERMA Atoderm Intensive Piel Atopica 500ml","B00GZD2OLO","https://www.amazon.fr/dp/B00GZD2OLO?psc=1","https://m.media-amazon.com/images/I/71solnhV66L._AC_SY355_.jpg","Bioderma",25.23,27,2,"N/A",406.18,45.15,45,"24,885","N/A",9.66,1,4.6,"3,162",3,"N/A",,"Beauty","Small Parcel","MFN","21.00 x 7.00 x 7.20 cm",0.55,"N/A","Nov 29, 2013",,"No",152,
41.,"Cicabiafine Baume Hydratant Anti-Dessèchement, Pour Peaux très Sèches à Irritées, Flacon pompe de 400 ml","B0052ED0FG","https://www.amazon.fr/dp/B0052ED0FG?psc=1","https://m.media-amazon.com/images/I/618m9lYZopL._AC_SY355_.jpg","Cicabiafine",11.07,970,860,500,"12,782.32","11,530.97",104,846,"AMZ",6.45,2,4.6,874,8,24,"Amazon","Beauty","Extra Large Envelope","AMZ","21.40 x 4.10 x 9.40 cm",0.44,"N/A","Jan 4, 2012",,"No",174,"Amazon"
42.,"Noreva Xerodiane AP+ nutritious cleansing oil 1L","B0CHVVR854","https://www.amazon.fr/dp/B0CHVVR854?psc=1","https://m.media-amazon.com/images/I/51Ir5e6xm5L._AC_SY355_.jpg","Noreva",15.22,9,9,"N/A",160.29,160.29,48,"27,200","FR",8.66,3,4.2,25,1,0,"Foribex Shop","Beauty","Small Parcel","FBA","25.40 x 8.40 x 8.50 cm",1.11,"N/A","Sep 11, 2023",,"No",34,"Foribex Shop"
43.,"JOHNSON'S Olio Rosa BABY 300 Ml. line baby,","B01ERCB0DC","https://www.amazon.fr/dp/B01ERCB0DC?psc=1","https://m.media-amazon.com/images/I/51W1AO5ZCiL._AC_SY355_.jpg","Johnson's Baby",7.49,6,6,"N/A",58.09,58.08,43,"16,432","BG",4.74,3,4.5,139,3,0,"iDealOn","Baby Products","Large Envelope","FBA","16.10 x 3.80 x 7.00 cm",0.28,"N/A","Oct 17, 2016",,"No",117,"iDealOn"
44.,"Bioderma Atoderm Shower Oil Refill 1000ml","B0D9NN7XFD","https://www.amazon.fr/dp/B0D9NN7XFD?psc=1","https://m.media-amazon.com/images/I/51c8GEGtkAL._AC_SY355_.jpg","Bioderma",13.89,9,9,"N/A",132.31,132.32,41,"44,739","N/A",9.02,3,4.8,"1,105",8,60,,"Beauty","Small Parcel","MFN","22.14 x 9.50 x 15.70 cm",1.12,"N/A","Sep 14, 2024",,"No",22,
45.,"MERCUROCHROME - Refined Sweet Almond Oil - Softening and Nourishing - 100 ml","B0060OU7F8","https://www.amazon.fr/dp/B0060OU7F8?psc=1","https://m.media-amazon.com/images/I/61ruaFENToL._AC_SY355_.jpg","Mercurochrome",5.23,46,46,"N/A",223.11,225.08,76,"17,356","AMZ",4.8,1,4.7,362,2,2,"Amazon","Beauty","Extra Large Envelope","AMZ","11.18 x 4.70 x 4.70 cm",0.14,"N/A","Jan 4, 2012",,"No",174,"Amazon"
46.,"Topicrem - DA Balm Emollient - Moisturizing Cream, Relipid, Nourishes & Soothes - Face and Body Care for Sensitive, Dry, Atopic Skin, Babies, Children & Adults - Made in France - 500ml","B00PAUP3J8","https://www.amazon.fr/dp/B00PAUP3J8?psc=1","https://m.media-amazon.com/images/I/51sBe8myOhL._AC_SY355_.jpg","Topicrem",8.97,"1,685","1,433",700,"20,177.28","18,086.88",184,574,"AMZ",5.99,1,4.5,"2,316",7,39,"Amazon","Beauty","Small Parcel","AMZ","20.30 x 6.10 x 6.30 cm",0.55,"N/A","Nov 6, 2014",,"No",140,"Amazon"
47.,"Bioderm Olio Bagno 500 ml - Gentle bath oil for natural hygiene of the whole body, for sensitive and depleted skin - Ideal for babies, children, adults & the elderly","B071RGQST7","https://www.amazon.fr/dp/B071RGQST7?psc=1","https://m.media-amazon.com/images/I/41K1zi1LS4L._AC_SY355_.jpg","BIODERM BIODERMOCOSMETICI",11.48,0,0,"N/A",0,0,165,"116,905","AMZ",7.95,1,4.4,85,1,3,"Amazon",,"Small Parcel","AMZ","18.70 x 6.90 x 6.90 cm",0.52,"N/A","Apr 26, 2017",,"No",111,"Amazon"
48.,"Body Care Oil 110 Herbs (1 Bottle)","B01CSJ1KWM","https://www.amazon.fr/dp/B01CSJ1KWM?psc=1","https://m.media-amazon.com/images/I/61ZTq15qAjL._AC_SY355_.jpg","all-around24",14.3,10,10,"N/A",174.5,174.47,34,"36,641","DE",8.02,2,4.5,76,5,0,"Bayernbiene","Beauty","Large Envelope","FBA","16.40 x 3.90 x 8.20 cm",0.23,"N/A","Apr 1, 2016",,"No",123,"Bayernbiene"
49.,"BIOLANE - Sweet almond oil - Baby -Protects the skin - Vitamin E - Care - Bath - Massage - 100% natural origin - Made in France (Pack of 3)","B0G3PP61TY","https://www.amazon.fr/dp/B0G3PP61TY?psc=1","https://m.media-amazon.com/images/I/71RUHCID4jL._AC_SY355_PIbundle-3,TopRight,0,0_SH20_.jpg","Biolane",7.23,"5,641",0,"N/A","13,594.49",0,139,18,"AMZ","N/A",1,4.7,"8,598",11,125,"Amazon","Baby Products","Large Envelope","AMZ","13.90 x 3.30 x 3.60 cm",0.27,"N/A","May 29, 2019",,"No",86,"Amazon"
