Display Order,Product Details,ASIN,Segment,URL,Image URL,Brand,Price  €,Parent Level Sales,ASIN Sales,Recent Purchases,Parent Level Revenue,ASIN Revenue,Title Char. Count,BSR,Seller Country/Region,Fees  €,Active Sellers,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Size Tier,Fulfillment,Dimensions,Weight,ABA Most Clicked,Creation Date,Sponsored,Best Seller,Seller Age (mo),Seller
54.,K.PRO - Clothes and Larvae Antimitis Hooks - Effective 3 Months - Protects Against New Infestations - Professional Technique - 4 Hooks - Protects 4 Cabinets Approximately,B087YXPQ2M,Repellent,https://www.amazon.fr/dp/B087YXPQ2M?psc=1,https://m.media-amazon.com/images/I/71itHt4XK1L._AC_SY355_.jpg,K.PRO,9.15,524,524,300,"4,907.9","4,903.57",170,762,AMZ,3.01,7,4.5,103,7,9,Amazon,Garden,Standard Envelope,AMZ,17.90 x 1.50 x 11.70 cm,0.04,N/A,"Apr 25, 2014",,No,145,Amazon
42.,"Anti-Moth Textile 12 Papers, Effective Measure Anti-Mite Clothes for Clothing Protection",B0DQP4NFW4,Repellent,https://www.amazon.fr/dp/B0DQP4NFW4?psc=1,https://m.media-amazon.com/images/I/71l4vPrbs2L._AC_SY355_.jpg,FEBCAT Catch,14.99,185,185,100,"2,833.8","2,831.79",88,"5,779",CN,5.22,1,4.1,52,7,6,JIAZHIHENG,Garden,Large Envelope,FBA,24.70 x 3.30 x 14.50 cm,0.25,N/A,"Dec 17, 2024",,No,17,JIAZHIHENG
23.,K.PRO Odourless Textile Moth Trap – Detects Clothes Moths – Effective for up to 3 Months – 2 Traps + 1 Free – Protection Cabinets & Drawers – Pro Technique,B0B1VR2J77,Physical Trap,https://www.amazon.fr/dp/B0B1VR2J77?psc=1,https://m.media-amazon.com/images/I/71MwD8CZEpL._SX342_.jpg,K.PRO,8.55,334,334,200,"2,781.84","2,780.54",155,745,AMZ,2.98,1,4.2,89,7,1,Amazon,Garden,Standard Envelope,AMZ,19.10 x 1.90 x 9.60 cm,0.05,N/A,"May 20, 2022",,No,48,Amazon
33.,"Textile Moth Traps - 6 Pack Odourless, Non-Toxic Detectors with Pheromones - for Cabinets, Drawers, Fabrics & Storage - Safe for Children and Pets",B0F5NC9GS7,Physical Trap,https://www.amazon.fr/dp/B0F5NC9GS7?psc=1,https://m.media-amazon.com/images/I/718B0UXblZL._AC_SY355_.jpg,INSECTIX PEST SOLUTION,14.99,146,146,50,"2,185.1","2,183.61",146,"29,833",GB,4.05,1,4.3,160,8,10,PEST EXPERT SOLUTION,Garden,Standard Envelope,FBA,14.60 x 1.90 x 12.30 cm,0.11,N/A,"Jul 15, 2025",,No,10,PEST EXPERT SOLUTION
56.,"Veddelholzer 10 x Food Moth Traps with Pheromone Effective Against Food Moth Monitoring with High Performance Glue Trap, Long-Term Protection 10 x 8 Weeks",B0DWFQTWS9,Physical Trap,https://www.amazon.fr/dp/B0DWFQTWS9?psc=1,https://m.media-amazon.com/images/I/81Dd-G3i9dL._AC_SY355_.jpg,Veddelholzer,10.95,205,205,100,"2,180.99","2,179.62",154,"2,308",CY,3.71,1,4.4,472,7,22,Veddelholzer,Grocery,Standard Envelope,FBA,15.30 x 1.90 x 10.60 cm,0.08,N/A,"Feb 7, 2025",,No,15,Veddelholzer
25.,"Veddelholzer Clothes Moth Traps Set of 8 Clothes Moth Traps in Wardrobe Triangular Trap with Hooks and Adhesive Surface, Odourless and Non-Toxic, Effective Protection",B0FKBTC9WQ,Physical Trap,https://www.amazon.fr/dp/B0FKBTC9WQ?psc=1,https://m.media-amazon.com/images/I/81D35gpb50L._AC_SY355_.jpg,Veddelholzer,10.95,166,166,50,"1,780.61","1,779.32",166,"3,278",CY,4.93,1,3.5,213,7,23,Veddelholzer,Garden,Standard Envelope,FBA,27.20 x 1.90 x 7.10 cm,0.06,N/A,"Sep 18, 2025",,No,8,Veddelholzer
24.,NOPE! 3 x 2 Textile Moth Traps - Odourless & Non-Toxic - Pheromone Based - Effective Protection for Clothes,B0C9QSMLMX,Physical Trap,https://www.amazon.fr/dp/B0C9QSMLMX?psc=1,https://m.media-amazon.com/images/I/71DcLqoXNJL._AC_SX355_.jpg,NOPE!,16.99,69,69,N/A,"1,170.56","1,169.75",107,"5,606",GB,7.93,2,4.1,93,9,3,Safeguard Europe Ltd,Garden,Large Envelope,FBA,14.80 x 2.90 x 12.20 cm,0.13,N/A,"Jul 6, 2023",,No,34,Safeguard Europe Ltd
48.,Panteer Set of 6 Moth Traps for 2 Types of Mites High Efficiency for Wardrobe and Moth Traps,B0822HYBT4,Physical Trap,https://www.amazon.fr/dp/B0822HYBT4?psc=1,https://m.media-amazon.com/images/I/71kRwTQXNbL._SX342_.jpg,Panteer,13.99,79,79,N/A,"1,107.57","1,106.64",92,"6,405",DE,6.49,1,3.9,"1,762",7,4,Panteer,Garden,Large Envelope,FBA,14.60 x 2.70 x 12.00 cm,0.11,N/A,"Jan 20, 2020",,No,76,Panteer
70.,Pestmatic® Food Moth Trap | Eco Pack 10 Units | Powerful Pheromone | Physical Capture and Monitoring | Anti Food Moth Product | Safe for Kitchens and Cupboards (Extra Large),B0CNKKV6LD,Physical Trap,https://www.amazon.fr/dp/B0CNKKV6LD?psc=1,https://m.media-amazon.com/images/I/61a59XQaI0L._AC_SY355_.jpg,Pestmatic,14.9,68,68,N/A,"1,017.91","1,017.1",173,"9,166",PL,4.99,1,4.1,444,8,4,eDreams,Garden,Standard Envelope,FBA,19.30 x 1.00 x 13.30 cm,0.09,N/A,"Apr 16, 2024",,No,25,eDreams
32.,K.PRO - Anti-Moth and Larvae Spray - Immediate Action - Protects Against New Infestations - Does Not Stain - Easy to Use - Professional Technique - 400ml,B08791WW5C,Killer Spray,https://www.amazon.fr/dp/B08791WW5C?psc=1,https://m.media-amazon.com/images/I/71-K8Y+2KzL._AC_SY355_.jpg,K.PRO,13.9,706,706,400,"11,529.94","11,524.18",153,189,AMZ,5.58,6,4.5,376,7,7,Amazon,Garden,Extra Large Envelope,AMZ,25.20 x 5.10 x 5.30 cm,0.34,N/A,"Apr 18, 2020",,No,73,Amazon
41.,"Panteer Moth Repellent Spray 500 ml – Anti-Moth Protection Against Food Moths and Clothes Moths – Fights Moths Without Permethrin, High Efficiency Thanks to Acetamiprid – AMP 2 CL",B0BH98V4VJ,Killer Spray,https://www.amazon.fr/dp/B0BH98V4VJ?psc=1,https://m.media-amazon.com/images/I/81fs9bkh63L._AC_SY355_.jpg,Panteer,19.99,261,261,100,"5,226.11","5,223.37",179,"1,977",DE,8.38,1,4.3,184,7,4,Panteer,Garden,Small Parcel,FBA,26.00 x 6.50 x 23.10 cm,0.56,N/A,"Jun 7, 2023",,No,35,Panteer
65.,"K.PRO - Special Food Moth Blaster - Effective on Adult Moths, Larvae and Works - Long Lasting - Up to 3 Months Effectiveness - 250ml Aerosol Spray",B07KZ3P6BP,Repellent,https://www.amazon.fr/dp/B07KZ3P6BP?psc=1,https://m.media-amazon.com/images/I/71qkSsgsVZL._AC_SY355_.jpg,KAPO,12,427,427,200,"5,212.96","5,212.68",146,392,AMZ,5.37,6,4.3,575,7,4,Amazon,Garden,Extra Large Envelope,AMZ,19.60 x 4.60 x 5.00 cm,0.22,N/A,"Dec 3, 2018",,No,89,Amazon
62.,Anti Mites Textiles - Pack of 30 Clothes Rings with Mini Bottle of Cedarwood Oil Included 4.5 ml Natural and Effective Against Moths for Cabinets,B097YKD894,Repellent,https://www.amazon.fr/dp/B097YKD894?psc=1,https://m.media-amazon.com/images/I/81RjZUGy6UL._AC_SY355_.jpg,Zidina,14.99,269,269,100,"4,038.89","4,036.12",145,"1,617",GB,4.66,1,4.2,"1,721",6,13,Raimarket,Garden,Standard Envelope,FBA,18.00 x 2.20 x 17.90 cm,0.25,N/A,"Jun 27, 2021",,No,59,Raimarket
68.,"NOPE! CP Textile Moth Repellent Spray 500 ml – Home – Clothes, Wardrobes & Wardrobes – Odourless & Water-Based – Long Lasting",B0CSKSHM1P,Killer Spray,https://www.amazon.fr/dp/B0CSKSHM1P?psc=1,https://m.media-amazon.com/images/I/51aGEjPmfdL._AC_SY355_.jpg,NOPE!,18.99,203,185,50,"4,354.44","3,516.3",125,"3,879",GB,7.41,1,4.1,101,9,2,Safeguard Europe Ltd,Garden,Small Parcel,FBA,22.80 x 7.00 x 8.80 cm,0.57,N/A,"Jan 17, 2024",,No,28,Safeguard Europe Ltd
21.,Raid Max Moth Repellent Gels Lavender Fragrance - Protects Clothes Up to 3 Months - Delicately Fragrances - Woolmark Certification - 2 Gels,B0DXQ7NVKT,Repellent,https://www.amazon.fr/dp/B0DXQ7NVKT?psc=1,"https://m.media-amazon.com/images/I/71CL04nSQuL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg",SC Johnson,4.75,512,512,100,"3,314.21","3,310.53",139,383,AMZ,2.75,6,4.4,131,6,7,Amazon,Garden,Small Envelope,AMZ,17.10 x 0.90 x 11.90 cm,0.02,N/A,"Feb 19, 2025",,No,15,Amazon
55.,"RepellShield Lavender Anti-Moth Textile Spray – 500 ml – Non-Staining – Natural Essential Oils – Repellent Barrier Anti Moth Clothes for Wardrobes, Bedding, Curtains, Rugs",B0FGSD61NB,Repellent,https://www.amazon.fr/dp/B0FGSD61NB?psc=1,https://m.media-amazon.com/images/I/61ByNHqE5zL._AC_SY355_.jpg,RepellShield,23.99,486,127,50,"9,413.27","3,010.48",171,847,DE,9.3,1,4,"1,105",11,17,Vivere GmbH,Garden,Small Parcel,FBA,21.90 x 6.90 x 8.00 cm,0.52,N/A,"Nov 28, 2025",,No,6,Vivere GmbH
52.,"Lavender Scented Sachets: 20 Real Dried Lavender - Moth Protection for Wardrobe, Linen and Closet - Naturally Dried Lavandula Bag for Home or Car - Inovida",B0CR47FX7K,Repellent,https://www.amazon.fr/dp/B0CR47FX7K?psc=1,https://m.media-amazon.com/images/I/91ZKjkLP2SL._AC_SY355_.jpg,Inovida,11.99,"1,220","1,220",700,"14,627.63","14,615.3",155,636,GB,4.76,1,4.2,"3,239",6,204,Inovida,Home & Kitchen,Standard Envelope,FBA,32.50 x 2.40 x 22.10 cm,0.16,N/A,"Dec 28, 2023",,No,29,Inovida
18.,CATCH TP18 Lavender Moth Repellent x20,B0F8R2HSF6,Repellent,https://www.amazon.fr/dp/B0F8R2HSF6?psc=1,https://m.media-amazon.com/images/I/71s0d7VyaAL._AC_SY355_.jpg,CATCH,4.79,"1,256","1,256",800,"6,014.69","6,002",38,386,AMZ,4.34,1,4.5,75,6,9,Amazon,Grocery,Large Envelope,AMZ,18.00 x 3.20 x 14.40 cm,0.03,N/A,"May 15, 2025",,No,12,Amazon
28.,"Moth Balls 30 Pack – 100% Natural Cedar Balls, Chemical-Free Cedarwood Moth Repellent for Wardrobes and Drawers | Long-Lasting Moth Balls for Clothes Storage, Drawers & Closets",B0DT75W8XM,Repellent,https://www.amazon.fr/dp/B0DT75W8XM?psc=1,https://m.media-amazon.com/images/I/81PrUMn+FBL._AC_SY355_.jpg,Zidina,13.99,234,234,100,"3,268.41","3,265.91",176,"2,677",GB,5.42,1,4.1,108,7,11,Raimarket,Garden,Large Envelope,FBA,14.60 x 2.60 x 11.60 cm,0.1,N/A,"Jan 17, 2025",,No,16,Raimarket
42.,"Orphea - Anti Moth Fabric, Diffuser Sheets for Cabinets and Drawers (6 x 12 Pieces) Natural, Anti-Moth Ideal for Clothing, It Acts Immediately – Lasts 3 Months (Cedre)",B0BV2TQW2G,Repellent,https://www.amazon.fr/dp/B0BV2TQW2G?psc=1,https://m.media-amazon.com/images/I/71Hp8HmEqIL._AC_SY355_.jpg,ORPHEA,25.5,66,66,50,"1,688.17","1,688.05",167,"10,982",IT,N/A,1,4.6,7,3,0,BrandOn Store FBA EU,Garden,N/A,MFN,N/A,N/A,N/A,"Feb 7, 2023",,No,39,BrandOn Store FBA EU
60.,Raid Moth Trap - Moth Trap - Insecticide-free - Up to 8 Weeks Effective - 2 Traps,B0CS6WMCC6,Repellent,https://www.amazon.fr/dp/B0CS6WMCC6?psc=1,https://m.media-amazon.com/images/I/61Ov9L0206L._AC_SY355_.jpg,Raid,3.14,374,374,100,"3,337.24","3,335.53",81,385,AMZ,2.59,6,4.4,641,8,10,Amazon,Garden,Standard Envelope,AMZ,18.90 x 1.90 x 9.60 cm,0.03,N/A,"Mar 19, 2024",,No,26,Amazon
