marketplace,asin,title,date,rating,review
IT,B07NWWFLL8,Nutzlos,Reviewed in Germany on 18 September 2023,1,"Strategisch in den Räumen verteilt und gewartet: dass keine einzige Schabe sich in den Fallen verirrte, stimmte mich skeptisch, hatte ich doch zumindest eine in der Wohnung entdeckt. Als 2 Schaben über das Dachfenster reinkamen, aber nicht ins Zimmer, da das Fliegengitter als Barriere da war, habe ich den Härtetest gemacht: Fenster zu, Falle zwischen geschlossenem Fenster und Fliegengitter platziert und 1 Tag und 1 Nacht gewartet. Ergebnis: Schaben immer noch da, in die Falle getappt sind sie allerdings nicht. Fallen also total nutzlos! Rausgeworfenes Geld…Nachtrag: der Verkäufer hat mir nach der Rezension mitgeteilt, dass die Boxen nicht bei Waldschaben wirken, die dann wohl bei uns vorlagen. Dies war vorher nicht in den Produktbeschreibungen angegeben und auch sahen unsere Schabe genauso aus, wie in den Produktbildern."
IT,B07NWWFLL8,Normal,Reviewed in Germany on 18 December 2025,1,Normal
IT,B07NWWFLL8,Nutzlos,Reviewed in Germany on 19 September 2025,1,"Ziemlich nutzlos hat nichts gefangen, 12 Fallen und nur einmal hat sich eine Spinne verirrt und ist hängen geblieben."
IT,B07NWWFLL8,Vraiment dessus pas comme décrié sur la boîte,Reviewed in France on 23 September 2025,1,"Bonjour, dans la boîte il y’avait 3 piégé non 12 comme indiqué sur la boîte dessus"
IT,B07NWWFLL8,Ohne Erfolg,Reviewed in Germany on 10 August 2025,1,"Leider funktionieren die Fallen bei mir überhaupt nicht. Sie laufen zwar überall herum, aber die Fallen interessieren sie nicht. Wir haben 4 Fallen aufgestellt-in keiner ist eine Schabe. Sehr schade."
IT,B07NWWFLL8,Hilft gar nicht,Reviewed in Germany on 13 October 2025,1,Hilft gar nicht.
IT,B07NWWFLL8,Geldverschwendung !,Reviewed in Germany on 3 July 2025,1,Geldverschwendung. Das Produkt macht keinen Sinn – funktioniert nicht. Wird von den Insekten / Schaben überhaupt nicht wahrgenommen – funktioniert weder als Monitoring- aber auch nicht als Lock- und Falle-Instrument.Mein Tipp !Nicht kaufen.
IT,B07NWWFLL8,Nutzlos,Reviewed in Germany on 10 September 2025,1,Die Falle wird kaum betreten. Die Tiere laufen drumherum.
IT,B07NWWFLL8,Leider nutzlos,Reviewed in Germany on 22 August 2025,1,Hatte leider keinen Effekt. Schaben sind nicht in der Falle gelandet.
IT,B07NWWFLL8,Pas très efficace,Reviewed in France on 15 May 2024,1,Alors déjà le kit était pas complet il y avait que 4 pièges au lieu de 10... je ne l'ai pas retourné car je n'avais pas vérifié l'intégralité du contenu et j'avais déjà commencé à ouvrir les 2 premiers piège avant de m'apercevoir qu'il en manquait.J'ai utilisé d'autre piège que était plus efficace.Je ne recommande pas.
IT,B07NWWFLL8,Ne fonctionne pas !,Reviewed in France on 10 July 2025,1,Les cafards ne sont pas attirés... Ça ne fonctionne pas ils se baladent autour...Perte d'argent....​
IT,B07NWWFLL8,¿Funcional?,Reviewed in Spain on 25 June 2025,1,"3Trampas interpuestas entre los desagües y mi habitación, hoy he encontrado una al lado de mi cama. De momento lo único que atrapan las trampas es polvo."
IT,B07NWWFLL8,Nicht gut,Reviewed in Germany on 19 August 2025,1,"Ich finde, das ist normaler Kleber"
IT,B07NWWFLL8,"Nicht zur Bekämpfung, nur Identifikation",Reviewed in Germany on 11 July 2025,1,Leider laut Packungsangabe nicht zur Bekämpfung sondern nur zur Identifikation geeignet. Damit müsste man dann einen Kammerjäger beauftragen...
IT,B07NWWFLL8,Nicht empfehlenswert,Reviewed in Germany on 26 July 2025,1,Die Viecher laufen einfach dran vorbei...
IT,B07NWWFLL8,Etkisiz,Reviewed in Germany on 26 July 2025,1,Hiç bir etkinliğini göremedim
IT,B07NWWFLL8,Gar nix gut,Reviewed in Germany on 16 April 2025,1,"Du schmeißt dein Geld in Müll , es ist wirklich nicht gut , nicht kaufen"
IT,B07NWWFLL8,Keine Wirkung,Reviewed in Germany on 21 May 2025,1,Es hat nicht funktioniert bringt nichts schaben 🪳 keine Wirkung
IT,B07NWWFLL8,Inafficacité,Reviewed in France on 8 April 2024,1,"BonsoirJ'ai mis ces pièges dans la cuisine, salle de bain et WC et cela n'a pas fonctionné. Aucun cafard dans ces pièges quoique j'en trouvais qui trainaient . Aucune efficacité. Je regrette cet achat Cordialement Christiane"
IT,B07NWWFLL8,Keine Schabe gefangen,Reviewed in Germany on 15 October 2024,1,"Wir haben einen Befall.Alle 12 fallen wurden aufgestellt, aber keine einzige Schabe wurde gefangen.Da fange ich sie noch effizienter mit der Hand."
IT,B07NWWFLL8,Kein Nutzen,Reviewed in Germany on 12 August 2024,1,"Wir haben die aufgrund der Bewertung bestellt, leider helfen die in keinster Weise. Na h dem Aufstellen stinkt die Wohnung erstmal ein Tag lang und helfen tun sie leider null."
IT,B07NWWFLL8,Schlecht,Reviewed in Germany on 5 September 2024,1,"Wurde es bestekkt nur wegen Rezension, aber das hat überhaupt gar nicht funktioniert. Ich habe noch weiter im Haus gehabt."
IT,B07NWWFLL8,Haben nichts gebracht,Reviewed in Germany on 6 December 2023,1,"Habe die Fallen gekauft da wir Feldrandlage wohnen und im Sommer draussen diese Bernstein-Waldschaben herum wuseln. Wollte da mal bisl gegen angehen aber ohne Erfolg. Nach Wochen ist keine einige in der Falle.Und ja, Fallen wurden nat. entsprechend Anleitung zusammen gebaut..."
IT,B07NWWFLL8,Nul,Reviewed in France on 21 November 2023,1,Aucun cafard piégé ! Et en plus sent très fort.ou comment jeter son argent par la fenêtre. Je ne recommande pas du tout.les photos sont des montages(on a très certainement jeté dessus les pièges les cafards)
IT,B07NWWFLL8,Absolut schrott,Reviewed in Germany on 25 October 2024,1,Kein einziges hat funktioniert!! Hätte mir das Geld echt sparen sollen!!
IT,B07NWWFLL8,Keinerlei Wirkung bei Schabben oder anderen Insekten,Reviewed in Germany on 29 September 2023,1,"Die Fallen wurden mehrere Wochen angewandt, leider erfolglos, keinerlei Wirkung bei Schaben oder anderen Insekten.Die Stellen wurden auch gewechselt, aber alles ohne Wirkung.Das Produkt empfehle ich nicht.Reine Zeit- und Geldverschwendung."
IT,B07NWWFLL8,"Keiner der Käfer wurde gefangen, sie laufen herum und nichts passiert",Reviewed in Germany on 5 March 2025,1,Schrot
IT,B07NWWFLL8,Nicht wie erwartet,Reviewed in Germany on 7 September 2022,1,"Da wir aktuell ein Waldschaben Problem haben, haben wir uns für dieses Produkt entschieden.Wir haben die Falle jetzt 4 Tage im Einsatz leider ohne Erfolg.Keine einzige Schabe ist in die Falle gelaufen, aber in der Wohnung finden wir immer wieder welche herumlaufen."
IT,B07NWWFLL8,Arnaque,Reviewed in France on 7 June 2024,1,le paquet n'est pas complet au lieu de 12 pièges j'en ai trouvé que 4 ... vraiment fouttage de gueule!!!
IT,B07NWWFLL8,Funktioniert nicht,Reviewed in Germany on 11 September 2024,1,"Stinkt und funktioniert nicht, Schaben laufen vorbei."
IT,B07NWWFLL8,Nichts gebracht .,Reviewed in Germany on 10 September 2024,1,"nur eine Lüge, hat nichts gebracht. Geldverschwendung."
IT,B07NWWFLL8,Inefficace,Reviewed in France on 30 March 2025,1,Ne fonctionne pas
IT,B07NWWFLL8,"Nix gefangen, gut gestunken",Reviewed in Germany on 17 July 2022,1,"Nach Wochen im Einsatz kann ich eine Spinne, paar Käfer und ordentlichen Gestank vermelden. Schaben habe ich keine mit den Klebedingern gefangen.Dafür stinken die Locktabletten wie die Pest. vermutlich sind die Schaben getürmt."
IT,B07NWWFLL8,Hat bei uns leider nichts gebracht!,Reviewed in Germany on 23 July 2020,1,"Ich habe die Falle nach einigem Hin und Her überlegen dann doch bestellt (aufgrund der doch teilweise positiven Rezensionen). Was soll ich sagen... nicht eine einzige klebte in der Falle. Und genug Tiere sind auf jeden Fall da... Wir haben sogar eine rein gesetzt, die krabbelte dann weiter... Mag vielleicht bei einigen funktionieren, aber bei uns überhaupt nicht! Musste ich dann wieder retournieren."
IT,B07NWWFLL8,Funktioniert einfach nicht!,Reviewed in Germany on 21 August 2021,1,"Die Lieferung erfolgte schnell, das Aufstellen der Fallen war einfach. Leider funktionieren diese Fällen nicht. Ich hatte noch keine einzige Schaben in der Falle, sehe aber immer mal wieder ein Exemplar in meiner Wohnung.Schade drum! Ich kann die Fallen leider nicht empfehlen!"
IT,B07NWWFLL8,Der gröste mist,Reviewed in Germany on 3 July 2023,1,Solte nur die kakalachen aber die ficher gehen nicht hinein  gut das das nicht für mich war
IT,B07NWWFLL8,Reinsten Müll,Reviewed in Germany on 13 August 2022,1,"Das Produkt ist reinste Zeitverschwendung. Profesioneller Müll. Also da ist nix, keine einzige Scharbe war drauf. Null Empfehlung. Mittlerweile sind die scharben Großer und mehr geworden."
IT,B07NWWFLL8,Enttäuschend,Reviewed in Germany on 13 August 2019,1,"Nach den Rezesionen unter diesem Produkt, entschied ich mich für die äse Schabenfallen. Ich stellte mehrere in der Wohnung auf, wie beschrieben. Ich beobachtete das ganze geschehenwährend den nächsten tagen, und durfte sehen immer wieder schaben einfach an den fallen vorbei gelaufen sind. Ich lies sie dort für einige weitere Tage, jedoch kein Erfolg, in keinster weise. Keine Empfehlung! Tut nich was es soll."
IT,B07NWWFLL8,Wird von meinen Schaben ignoriert,Reviewed in Germany on 29 September 2021,1,"Habe mehrere Fallen an den wichtigsten Stellen verteilt (da, wo sie lang laufen) aber für die Fallen interessierte sich keine einzige Schabe. Habe mir Spray gekauft im Drogeriemarkt. Das hat geholfen."
IT,B07NWWFLL8,Leider bislang erfolglos,Reviewed in Germany on 28 May 2021,1,"Ich hatte gehofft, dass die Falle tatsächlich wirksam Schaben anlockt und diese dort haften bleiben. Bislang ist allerdings keine einzige in die Fall gegangen; stattdessen laufen sie einfach drum herum. Bislang leider völlig wirkungslos."
IT,B07NWWFLL8,Imcomplet,Reviewed in France on 21 November 2023,1,Produit arrivé ouvert avec 8 pièges manquants sur les 12. Demande de remboursement effectuée.
IT,B07NWWFLL8,Ne fonctionne pas,Reviewed in France on 3 October 2024,1,Aucune efficacité
IT,B07NWWFLL8,Vollkommen nutzlos,Reviewed in Germany on 9 September 2019,1,"Diese Fallen bringen überhaupt nichts. Ich habe vier Stück in einem Raum aufgestellt und nach einer Woche war nicht ein einziges Tier darin zu finden. Die Falle enthält auch keinen separaten Lockstoff, wie man es von anderen Produkten kennt. Man zieht einfach eine Folie ab und stellt die Falle auf."
IT,B07NWWFLL8,Leider ein Stern,Reviewed in Germany on 27 July 2023,1,Bei uns fuktioniert es leider gar nicht. Echt schade.
IT,B07NWWFLL8,Das war nix,Reviewed in Germany on 4 June 2023,1,"4 Fallen nach Anweisung aufgestellt. Ergebnis: Fliegenklatsche 8, Fallen 0"
IT,B07NWWFLL8,Leichter Zusammenbau,Reviewed in Germany on 17 September 2019,1,"Bisher habe wir leider nur eine kleine Spinne damit gefangen. Die Schaben laufen an der Falle vorbei. Wir hatten es beobachtet, daher kann ich nur sagen, dass es bei uns leider nicht funktioniert. In den letzten Wochen haben wir mindestens 4 Schaben gesehen."
IT,B07NWWFLL8,Absolument inefficace,Reviewed in France on 1 November 2023,1,Pourtant bien mis dans le passage des cafards.
IT,B07NWWFLL8,No sirve pérdida de dinero,Reviewed in Spain on 15 November 2024,1,No sirveNo lo recomiendo
IT,B07NWWFLL8,Nutzlos,Reviewed in Germany on 22 July 2019,1,"Ich habe überall in meinem Haus aus diesen Fallen gestellt, aber sie sind nutzlos, weil die Kakerlaken immer wieder hereinkommen. Keiner von ihnen wurde in diesen Fallen gefangen.Leider habe ich mehr von diesen Fallen erwartet, daher habe ich nur 1 Stern bewertet."
IT,B07NWWFLL8,No funciona,Reviewed in Spain on 7 December 2024,1,No funciona
IT,B07NWWFLL8,the tape has same functionality,Reviewed in Germany on 12 October 2021,1,it doesn’t attract bugs so unless you have colonies of them running around this will be useless. its just a sticky surface
IT,B07NWWFLL8,Keine Ködertabletten enthalten obwohl es auf der Packung steht,Reviewed in Germany on 19 August 2022,1,Es waren nur die 4 streifen mit 3 einzelfallen in der packung ohne Ködertabletten!
IT,B07NWWFLL8,Es ist nicht eine reingefallen,Reviewed in Germany on 12 January 2022,1,Die sind nicht reingefallen mussten doch einen Profi kommen lassen und die haben es in den Griff bekommen
IT,B07NWWFLL8,War nicht zielführend hat nichts gefangen,Reviewed in Germany on 21 May 2023,1,Aufgestellt wochenlang gewartet niks gefangen
IT,B07NWWFLL8,taugt nicht,Reviewed in Germany on 8 April 2023,1,ich kann es nicht empfehlen
IT,B07NWWFLL8,Funktioniert leider nicht,Reviewed in Germany on 12 November 2019,1,"Falle taugt leider nix. Die Schabe lief sehr relaxed auf der Oberseite der Falle spazieren und zeigte keine Intention, sich im Inneren festkleben zu lassen . Habe jetzt zusätzlich noch Gift besorgt. Das hilft hoffentlich."
IT,B07NWWFLL8,Eher nicht,Reviewed in Germany on 6 July 2022,1,Die Pillen stinken aber die Tiere gehen nicht rein.
IT,B07NWWFLL8,Fängt nix,Reviewed in Germany on 7 October 2022,1,Absoluter Müll. Keine kaufempfung meinerseits
IT,B07NWWFLL8,Funktion nicht erfüllt - fehlender Köder?,Reviewed in Germany on 30 August 2019,1,"Leider nicht eine einzige Kakerlake gefangen, nur 1 Fruchtfliege innerhalb von zwei Monaten. Die Falle vom Profi mit sichtbaren Lockstoff war deutlich erfolgreicher. Schade, da 1. Eindruck sowie Verarbeitung und Versand gut war."
IT,B07NWWFLL8,Leider kein Erfolg,Reviewed in Germany on 1 September 2019,1,"Leider konnte die Fallen keine einzige Schabe anlocken. Die Schaben liefen ständig daran vorbei. Mussten nach 2 Wochen auf etwas anderes zurück greifen, da mittlerweile schon sehr viele Schaben zu sehen waren/sind."
IT,B07NWWFLL8,Nichts,Reviewed in Germany on 6 April 2021,1,Hat null geholfen! Nicht ein Tier rein gegangen obwohl wir die Falken an mehreren Stellen aufgestellt haben
IT,B07NWWFLL8,"Kompletter Müll, nach 5 Tagen keine einzige Küchenschabe gefangen",Reviewed in Germany on 14 September 2022,1,Funktioniert überhaupt nicht
IT,B07NWWFLL8,funktioniert nicht,Reviewed in Germany on 10 October 2022,1,funktioniert nicht
IT,B07NWWFLL8,Nur betrug,Reviewed in Germany on 18 March 2020,1,Dieses Produkt ist alles andere als eine schabenfalle.die gehen darin nur spatzieren als da kleben zu bleiben würde ich nie wieder bestellen und keinen empfehlen
IT,B07NWWFLL8,Funktioniert bei mir nicht,Reviewed in Germany on 6 November 2019,1,Ein Stern fürs leichte aufstellen.Wirkung scheint jedoch nicht da zu sein.Konnte nach Wochen keine einzige schabe in den Fällen finden.Also total nutzlos
IT,B07NWWFLL8,Es hat ga gebraucht ich empfehle ihn nicht mehr,Reviewed in Germany on 16 July 2022,1,En bringt nichts
IT,B07NWWFLL8,Bis jetzt noch kein Erfolg gehabt. Habe sie seit 4 Wochen plaziert.,Reviewed in Germany on 23 May 2022,1,Bin nicht zufrieden damit
IT,B07NWWFLL8,Uninteressant,Reviewed in Germany on 3 July 2020,1,"Wir haben eine Küchenschabe dabei beobachtet, dass sie direkt vor der Falle steht und sich nicht die Bohne interessiert."
IT,B07NWWFLL8,Nutzlos,Reviewed in Germany on 23 August 2019,1,Die Fallen bringen nichts.Seit 4 Wochen sind sie in jeden Raum aufgestellt und nichts gefangen. Aber jeden Abend laufen mir Schaben über den Weg.
IT,B07NWWFLL8,Keine einzige erwischt :-(,Reviewed in Germany on 31 August 2019,1,Leider muss ich mich den schlechten Rezessionen anschließen... die Falle(n) war nutzlos.Keine einzige erwischt :-(Ich muss auf andere Mittel ausweichen.
IT,B07NWWFLL8,Nie wieder,Reviewed in Germany on 15 November 2020,1,Funktioniert bestimmt nur nicht bei mir schade
IT,B07NWWFLL8,"Trappola per scarafaggi, ottimo prodotto",Reviewed in Italy on 1 July 2026,5,Sta facendo un ottimo lavoro. Funziona molto bene.
IT,B07NWWFLL8,molto efficaci,Reviewed in Italy on 9 June 2026,5,molto efficaci sembra abbiamo sterminato tutta la famiglia di scarafaggi ..... l' unica cosa è che rimangono appiccitati alla trappola e fanno un po' impressione a vederli però se metti trappole nuove capisci che non ne hai più in giro
IT,B07NWWFLL8,Fa il suo dovere,Reviewed in Italy on 12 June 2026,4,Semplicissima da montare. Molto carina. Per una settimana non abbiamo trovato nulla e avevo perso le speranze. Ma poi ne abbiamo trovato una con lo scarafaggio. Felicissima dell'acquisto. Funziona benissimo. Non allego foto perché sono talmente spaventata dagli scarafaggi che non ho avuto il coraggio di fargli la foto.
IT,B07NWWFLL8,La prima trappola che funziona senza se e senza ma!,Reviewed in Italy on 15 June 2026,5,"Fenomenale, non mi aspettavo fosse così efficace, la prima notte ha catturato circa una decina di scarafaggi che non pensavo fossero in casa. Fortunatamente adesso ho messo le trappole nuove e sembra che li abbia catturati tutti, veramente soddisfatto!"
IT,B07NWWFLL8,Trappole furbe,Reviewed in Italy on 19 June 2026,5,Ottime trappole fornite con una pastiglia che fa da esca molto appicicose
IT,B07NWWFLL8,piccole trappole,Reviewed in Italy on 19 June 2026,3,di facile uso ma per il momento non ha preso nulla.... aspettiamo
IT,B07NWWFLL8,Semplice ma funzionale,Reviewed in Italy on 1 July 2026,5,Sembra una semplice scatolina ..invece sta funzionando..
IT,B07NWWFLL8,La serietà,Reviewed in Italy on 2 July 2026,4,Ottimo
IT,B07NWWFLL8,ottimo prodotto efficace,Reviewed in Italy on 30 June 2026,4,ottimo
IT,B088B5H3KH,inefficace,Reviewed in Italy on 15 June 2026,1,"avevo comparsa di piccoli scarafaggi in cucina nei pressi del mobile sotto lavello (simili a blatte ma piu piccoli) cosi come quelli nell'immagine del prodotto, ho seguito attentamente le istruzioni e ripetuto il trattamento, non ho avuto alcun risultato. grossa delusione considerando anche il costo per una piccola quantita di veleno"
IT,B088B5H3KH,pagato di più,Reviewed in Italy on 10 June 2026,1,pagato più del prezzo indicatoho evitato il reso perchè non valeva la pena per 2 €ma il venditore è stato scorretto
IT,B088B5H3KH,Delusione,Reviewed in Italy on 28 April 2026,1,"Applicato in vari punti della cucina infestata da scarafaggi, Per controllo efficacia vicino al veleno ho posizionato delleesche  adesive  per blatte. Dopo una settimana le trappole sono piene di scarafaggi mentre il veleno non sembra attrarli  e risulta inefficace .  Veramente deluso."
IT,B088B5H3KH,Nn vale niente quantità,Reviewed in Italy on 29 April 2026,1,Nella siringa si trova poca pochissima roba...nn vale 11€
IT,B088B5H3KH,Non finzione,Reviewed in Italy on 6 May 2026,1,Non va
IT,B088B5H3KH,Non corrisponde a quello ordinato,Reviewed in Italy on 26 December 2025,1,Prodotto non corrispondente a quello  ordinato. Efficacia inferiore
IT,B088B5H3KH,Scarso,Reviewed in Italy on 30 November 2025,1,"Assolutamente un prodotto scarso, non ha funzionato"
IT,B088B5H3KH,"Buono, ma attenzione alla consegna",Reviewed in Italy on 16 June 2025,1,"Che è un buon prodotto, però controllate sempre chi ve lo consegna, perché se lo consegna Poste  italiane ve lo porta a “babbo morto“. Io purtroppo non ho il citofono perché è saltata la corrente e lo devo rimettere a posto non mi ha telefonato niente ma non credo proprio sia passato perché tutte le volte è sempre la stessa storia."
IT,B088B5H3KH,Non c'è scadenza....,Reviewed in Italy on 11 May 2025,1,"Il prodotto arriva con la scatola esterna aperta e non confezionata. La scadenza è scritta solo sulla scatola esterna per cui non c'è modo di sapere se dentro ci sia effettivamente il prodotto ancora buono o scaduto. Non dovrebbe essere legale una cosa del genere, ci si mette poco a sostituire la siringa da una scatola all'altra."
IT,B088B5H3KH,Totalmente vuoto!?!?,Reviewed in Italy on 26 June 2024,1,"Il ""siringone"" è arrivato totalmente vuoto, non sembra neanche usato perchè il beccuccio è perfettamente pulito anche internamente e anche premendo molto forte fino in fondo non esce neanche una goccia, non si incontra la minima resistenza e l'aria che esce dal beccuccio non ha l'odore forte che ha solitamente il prodotto. Ho contattato il fornitore, come suggerito da Amazon, e ora spero sia solo un lotto errato e che mi venga spedito al più presto il prodotto con tutti i suoi 20 gramm (in tal caso aggiornerò la recensione)! Che scocciatura! PS: comunque avevo già provato in passato questo prodotto ed è efficacissimo!"
IT,B088B5H3KH,Troppo costoso rispetto alla quantità,Reviewed in Italy on 14 June 2025,1,"Dopo aver applicato due gocce in tre punti critici dell' appuntamento (quindi, sei gocce in tutto) il prodotto si è esaurito."
IT,B088B5H3KH,Non funziona,Reviewed in Italy on 18 May 2025,1,"Dopo averlo usato per un anno gli scarafaggi muoiono ma non vengono debellati, si trovano in giro solo carcasse per sempre"
IT,B088B5H3KH,Nella confezione manca la siringa,Reviewed in Italy on 9 July 2025,1,Nella confezione manca la siringa
IT,B088B5H3KH,Non funziona,Reviewed in Italy on 8 July 2025,1,Completamente inutile
IT,B088B5H3KH,Confezione aperta,Reviewed in Italy on 16 May 2025,1,"Confezione aperta, probabilmente era stata usata da qualcun'altro"
IT,B088B5H3KH,Prodotto già aperto,Reviewed in Italy on 3 May 2025,1,Scatola già aperta e prodotto già stato usato
IT,B088B5H3KH,Inutile,Reviewed in Italy on 29 April 2025,1,Non funziona
IT,B088B5H3KH,Pessimo e inutile,Reviewed in Italy on 29 June 2024,1,Ho messo il prodotto come prevedano le istruzioni e dopo 10 non solo non ho trovato blatte morte ma anzi belle viste e attive.Ho chiesto il rimborso perché il prodotto è risultato inutile e mi è stato negato.
IT,B088B5H3KH,Prodotto fuoriuscito dal dispositivo,Reviewed in Italy on 7 April 2023,1,"La consegna é stata veloce ed efficiente ma il prodotto stranamente era fuoriuscito e si disperdeva all' esterno dell' applicatore . Poiché si presentava ancora allo stato gelatinoso e molto denso ,ho provato a procedere utilizzando una parte del gel disperso che restava sulla siringa .Nessun risultato ,fino ad ora.Ordine insoddisfacente .Prevedo un reclamo a breve, in caso di echec definitivo.Il produttore dovrebbe controllare che gli erogatori siano integri ma é difficile stabilire in quale fase dello stoccaggio e/o trasporto sia avvenuto l' impatto che ha fatto traboccare il dispositivo"
IT,B088B5H3KH,Non funziona,Reviewed in Italy on 5 January 2025,1,Non funziona
IT,B088B5H3KH,Prodotto non idoneo,Reviewed in Italy on 24 March 2024,1,Ho provato a mettere il prodotto nei punti della cucina come da descrizione del prodotto ma dopo una settimana non ho ottenuto i risultati descritti prodotto difettoso o non idoneo.
