Display Order,Product Details,ASIN,Segment,URL,Image URL,Brand,Price  €,Parent Level Sales,ASIN Sales,Recent Purchases,Parent Level Revenue,ASIN Revenue,Title Char. Count,BSR,Seller Country/Region,Fees  €,Active Sellers,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Size Tier,Fulfillment,Dimensions,Weight,ABA Most Clicked,Creation Date,Sponsored,Best Seller,Seller Age (mo),Seller
49.5.,Legona® – Wasps Against Clothing Moths / Biological & Sustainable Control of Textile Moths / 1x Trigram Card/3 x Trigram card of 5 Deliveries/Alternative to Moth Spray and Moth Balls,B07VJGYFW6,Repellent,https://www.amazon.de/dp/B07VJGYFW6?psc=1,https://m.media-amazon.com/images/I/71tHaH7jktL._AC_SY355_.jpg,Legona,79.99,324,44,N/A,"30,725.93","3,511.88",182,"5,080",N/A,N/A,1,4.4,693,8,3,Legona-DE,Garden,N/A,MFN,N/A,N/A,N/A,"Jul 22, 2019",,No,82,Legona-DE
49.7.,Legona® – Wasps Against Clothing Moths / Biological & Sustainable Control of Textile Moths / 1x Trigram Card/3 x Trigram card of 5 Deliveries/Alternative to Moth Spray and Moth Balls,B07VJGXFLN,Physical Trap,https://www.amazon.de/dp/B07VJGXFLN?psc=1,https://m.media-amazon.com/images/I/71SteR59lJL._AC_SY355_.jpg,Legona,109.99,324,18,N/A,"30,725.93","1,969.01",182,"5,080",N/A,N/A,1,4.4,693,8,3,Legona-DE,Garden,N/A,MFN,N/A,N/A,N/A,"Jun 30, 2019",,No,83,Legona-DE
49.9.,Legona® – Wasps Against Clothing Moths / Biological & Sustainable Control of Textile Moths / 1x Trigram Card/3 x Trigram card of 5 Deliveries/Alternative to Moth Spray and Moth Balls,B07VHCJGP7,Repellent,https://www.amazon.de/dp/B07VHCJGP7?psc=1,https://m.media-amazon.com/images/I/71VTqN2-ipL._AC_SY355_.jpg,Legona,129.99,324,23,N/A,"30,725.93","2,994.54",182,"5,080",N/A,N/A,1,4.4,693,8,3,Legona-DE,Garden,N/A,MFN,N/A,N/A,N/A,"Jun 29, 2019",,No,83,Legona-DE
49.10.,Legona® – Wasps Against Clothing Moths / Biological & Sustainable Control of Textile Moths / 1x Trigram Card/3 x Trigram card of 5 Deliveries/Alternative to Moth Spray and Moth Balls,B07VF5CGDT,Repellent,https://www.amazon.de/dp/B07VF5CGDT?psc=1,https://m.media-amazon.com/images/I/71+tzXxBfoL._AC_SY355_.jpg,Legona,149.99,324,13,N/A,"30,725.93","1,888.53",182,"5,080",N/A,24.83,1,4.4,693,8,3,Legona-DE,Garden,Standard Envelope,MFN,2.00 x 10.00 x 6.00 cm,0.01,N/A,"Jun 30, 2019",,No,83,Legona-DE
58.2.,Gerobug Moth Spray 1000 ml - Remedy Against Moths - Food Moths - Anti Moth Kitchen Moths - Moth Repellent for Food Moths and Clothes Moths - Moth Spray Clothes Moths,B0DNG1FH8S,Repellent,https://www.amazon.de/dp/B0DNG1FH8S?psc=1,https://m.media-amazon.com/images/I/71VzG094-eL._AC_SY355_.jpg,Gerobug,34.99,"1,091",36,N/A,"22,161.54","1,045.66",165,"3,025",N/A,8.55,1,4.5,6,6,N/A,,Garden,Small Parcel,FBA,30.00 x 6.40 x 11.50 cm,1.05,N/A,"May 2, 2025",,No,12,
42.1.,"Aeroxon Textile Protection Hanger 1 x 3 - Moth Protection for Wardrobe, Effective Moth Protection of Textiles and Fabrics from Clothes Moths for up to 3 Months, Moth Trap, Clothes Moths with Lavender Fragrance",B0F4BJFX9L,Repellent,https://www.amazon.de/dp/B0F4BJFX9L?psc=1,https://m.media-amazon.com/images/I/81S0uidWeEL._AC_SY355_.jpg,Aeroxon,9.28,"1,593",173,100,"27,112.97","1,572.79",209,612,N/A,3.8,1,4.4,"1,969",7,6,UE-SHOP,Garden,Standard Envelope,FBA,18.50 x 1.90 x 13.20 cm,0.08,N/A,"Jul 4, 2025",,No,10,UE-SHOP
36.1.,PIC Moth Traps - Moth Box 2 x 2,B0DGQRGWGQ,Physical Trap,https://www.amazon.de/dp/B0DGQRGWGQ?psc=1,https://m.media-amazon.com/images/I/712rP-9OcEL._AC_SX355_.jpg,PIC,9.34,"4,971",258,N/A,"47,738.36","2,708.97",31,68,N/A,2.67,1,4.3,"18,291",8,75,UE-SHOP,Garden,Small Envelope,FBA,17.10 x 0.90 x 9.50 cm,0.04,N/A,"Oct 25, 2024",,No,19,UE-SHOP
65.1.,"anwerk® Parasitic wasps against food moths – 1 card of 1 delivery – effective food moth control – alternative to moth trap, moth spray, pheromone trap (1 x card of 1 delivery)",B0CQ579M6C,Physical Trap,https://www.amazon.de/dp/B0CQ579M6C?psc=1,https://m.media-amazon.com/images/I/91Xpo02HMfL._AC_SY355_.jpg,anwerk,9.99,"5,146",225,100,"116,656.68","2,073.58",175,58,N/A,N/A,1,4.5,"3,832",7,44,ANWerke,Garden,N/A,MFN,N/A,N/A,N/A,"Dec 19, 2023",,No,29,ANWerke
65.2.,"anwerk® Parasitic Wasps Against Food Moths – 2 Cards of 1 Delivery – Effective Food Moth Control – Alternative to Moth Trap, Moth Spray, Pheromone Trap (2 x Cards of 1 Delivery)",B0CQ587V4M,Physical Trap,https://www.amazon.de/dp/B0CQ587V4M?psc=1,https://m.media-amazon.com/images/I/91QIaCwbICL._AC_SY355_.jpg,anwerk,14.99,"5,146",384,300,"116,656.68","5,276.15",177,58,N/A,N/A,1,4.5,"3,832",7,63,ANWerke,Garden,N/A,MFN,N/A,N/A,N/A,"Dec 21, 2023",,No,29,ANWerke
65.3.,"anwerk® Parasitic Wasps Against Food Moths – 3 Cards of 1 Delivery – Effective Food Moth Control – Alternative to Moth Trap, Moth Spray, Pheromone Trap (3 x Cards of 1 Delivery)",B0CQ5827D7,Physical Trap,https://www.amazon.de/dp/B0CQ5827D7?psc=1,https://m.media-amazon.com/images/I/91zCsCMKYKL._AC_SY355_.jpg,anwerk,19.99,"5,146",605,400,"116,656.68","11,180.26",177,58,N/A,N/A,1,4.5,"3,832",7,54,ANWerke,Garden,N/A,MFN,N/A,N/A,N/A,"Dec 26, 2023",,No,29,ANWerke
65.4.,"anwerk® Parasitic Wasps Against Food Moths – 5 Cards of 1 Delivery – Effective Food Moth Control – Alternative to Moth Trap, Moth Spray, Pheromone Trap (5 x Cards of 1 Delivery)",B0CQ58JWXJ,Physical Trap,https://www.amazon.de/dp/B0CQ58JWXJ?psc=1,https://m.media-amazon.com/images/I/91S-mTRjO0L._AC_SY355_.jpg,anwerk,24.99,"5,146",386,200,"116,656.68","8,811.31",177,58,N/A,N/A,1,4.5,"3,832",7,64,ANWerke,Garden,N/A,MFN,N/A,N/A,N/A,"Dec 25, 2023",,No,29,ANWerke
65.5.,"anwerk® Parasitic Wasps Against Food Moths – 6 Cards of 1 Delivery – Effective Food Moth Control – Alternative to Moth Trap, Moth Spray, Pheromone Trap (6 x Cards of 1 Delivery)",B0CQ5BHLYH,Physical Trap,https://www.amazon.de/dp/B0CQ5BHLYH?psc=1,https://m.media-amazon.com/images/I/91aAGecFxeL._AC_SY355_.jpg,anwerk,27.99,"5,146",393,300,"116,656.68","10,063.67",177,58,N/A,N/A,1,4.5,"3,832",7,63,ANWerke,Garden,N/A,MFN,N/A,N/A,N/A,"Dec 19, 2023",,No,29,ANWerke
65.6.,"anwerk® Parasitic Wasps Against Food Moths – 7 Cards of 1 Delivery – Effective Food Moth Control – Alternative to Moth Trap, Moth Spray, Pheromone Trap (7 x Cards of 1 Delivery)",B0CQ5BF1K8,Physical Trap,https://www.amazon.de/dp/B0CQ5BF1K8?psc=1,https://m.media-amazon.com/images/I/91V+okZ88DL._AC_SY355_.jpg,anwerk,29.99,"5,146",226,100,"116,656.68","6,160.06",177,58,N/A,N/A,1,4.5,"3,832",7,64,ANWerke,Garden,N/A,MFN,N/A,N/A,N/A,"Jan 2, 2024",,No,28,ANWerke
65.7.,"anwerk® parasitic wasps against food moths – 8 cards per 1 delivery – Effectively combat food moths – Alternative to moth traps, moth sprays, pheromone traps (8X cards per 1 delivery)",B0CQ5BHLYD,Physical Trap,https://www.amazon.de/dp/B0CQ5BHLYD?psc=1,https://m.media-amazon.com/images/I/91SMz8h-j-L._AC_SY355_.jpg,anwerk,31.99,"5,146",222,100,"116,656.68","6,417.83",183,58,N/A,N/A,1,4.5,"3,832",7,59,ANWerke,Garden,N/A,MFN,N/A,N/A,N/A,"Jan 2, 2024",,No,28,ANWerke
65.8.,"anwerk® Parasitic Wasps Against Food Moths – 9 Cards of 1 Delivery – Effective Food Moth Control – Alternative to Moth Trap, Moth Spray, Pheromone Trap (9 x Cards of 1 Delivery)",B0CQ58NPNQ,Physical Trap,https://www.amazon.de/dp/B0CQ58NPNQ?psc=1,https://m.media-amazon.com/images/I/91iFTPWygKL._AC_SY355_.jpg,anwerk,33.99,"5,146",110,100,"116,656.68","3,431.79",177,58,N/A,N/A,1,4.5,"3,832",7,64,ANWerke,Garden,N/A,MFN,N/A,N/A,N/A,"Dec 15, 2023",,No,29,ANWerke
65.9.,"anwerk® Parasitic wasps against food moths – 10 cards of 1 delivery – effective food moth control – alternative to moth trap, moth spray, pheromone trap (10 x cards of 1 delivery)",B0CQ58L1FX,Physical Trap,https://www.amazon.de/dp/B0CQ58L1FX?psc=1,https://m.media-amazon.com/images/I/91SE0TCHTLL._AC_SY355_.jpg,anwerk,35.99,"5,146",267,200,"116,656.68","8,864.65",179,58,N/A,N/A,1,4.5,"3,832",7,44,ANWerke,Garden,N/A,MFN,N/A,N/A,N/A,"Jan 3, 2024",,No,28,ANWerke
65.10.,"anwerk® Parasitic Wasps Against Food Moths – 12 Cards of 1 Delivery – Effective Food Moth Control – Alternative to Moth Trap, Moth Spray, Pheromone Trap (12 x Cards of 1 Delivery)",B0CQ5BKWBS,Physical Trap,https://www.amazon.de/dp/B0CQ5BKWBS?psc=1,https://m.media-amazon.com/images/I/910cyPNdFFL._AC_SY355_.jpg,anwerk,39.99,"5,146",136,100,"116,656.68","5,103.1",179,58,N/A,N/A,1,4.5,"3,832",7,64,ANWerke,Garden,N/A,MFN,N/A,N/A,N/A,"Dec 14, 2023",,No,29,ANWerke
71.1.,"Hey Nature Food Moth Trap, Pack of 4, Moth Trap Food, Insecticide-free Pheromone Trap with Maximum Attraction for Infestation Detection, Monitoring Trap Against Food Moths",B0D22HZJL1,Physical Trap,https://www.amazon.de/dp/B0D22HZJL1?psc=1,https://m.media-amazon.com/images/I/81bgeX+Gm-L._AC_SY355_.jpg,Hey Nature,4.99,"1,040",348,200,"7,254.79","1,601",171,936,N/A,2.02,1,4.5,742,6,28,Hey Nature,Garden,Small Envelope,FBA,14.90 x 0.70 x 10.20 cm,0.02,N/A,"Apr 18, 2024",,No,25,Hey Nature
71.2.,"Hey Nature Food Moth Trap, Pack of 12, Moth Trap Food, Insecticide-Free Pheromone Trap with Maximum Attraction for Infestation Detection, Monitoring Trap Against Food Moths",B0D22HJN4Q,Physical Trap,https://www.amazon.de/dp/B0D22HJN4Q?psc=1,https://m.media-amazon.com/images/I/81X34DmIFpL._AC_SY355_.jpg,Hey Nature,9.49,"1,040",439,200,"7,254.79","3,968.73",172,936,N/A,2.68,1,4.5,742,6,28,Hey Nature,Garden,Small Envelope,FBA,15.00 x 0.90 x 9.90 cm,0.05,N/A,"Apr 18, 2024",,No,25,Hey Nature
39.1.,Food Moth Trap [Pack of 5] - Moth Trap Against Food Moths with Maximum Attraction - Pheromone Trap with High Performance Glue for Determining Infestation,B0DVZJ79CK,Physical Trap,https://www.amazon.de/dp/B0DVZJ79CK?psc=1,https://m.media-amazon.com/images/I/81BaSXNjlkL._AC_SY355_.jpg,Patronus,6.95,"5,585",390,200,"57,712.15","2,427.11",153,192,N/A,2.5,1,4.4,"4,310",9,54,Patronus Webshop,Garden,Standard Envelope,FBA,19.30 x 1.70 x 10.80 cm,0.05,N/A,"Feb 4, 2025",,No,15,Patronus Webshop
39.2.,Patronus Food Moth Trap [Pack of 20] - Moth Trap Against Food Moths with Maximum Attraction - Pheromone Trap with High Performance Glue for Determining Infestation,B0DVZQHPFT,Physical Trap,https://www.amazon.de/dp/B0DVZQHPFT?psc=1,https://m.media-amazon.com/images/I/81vUU2z3EuL._AC_SY355_.jpg,Patronus,18.95,"5,585",624,300,"57,712.15","10,372.21",163,160,N/A,4.21,1,4.4,"4,310",9,50,Patronus Webshop,Garden,Large Envelope,FBA,19.20 x 3.10 x 10.80 cm,0.17,N/A,"Mar 18, 2025",,No,14,Patronus Webshop
29.,"Lavender Scented Sachets Wardrobe: 20 x Real Lavender Dried - The Original - Moth Protection for Wardrobe Moths - Car Fragrance, Room Fragrance, Cabinet Fragrance - Inovida Lavender Bag",B0CR47FX7K,Repellent,https://www.amazon.de/dp/B0CR47FX7K?psc=1,https://m.media-amazon.com/images/I/91LXhPdXExL._AC_SY355_.jpg,Inovida,7.99,"6,894","6,894","3,000","59,210.12","59,146.74",185,118,GB,2.79,1,4.3,"3,410",6,200,Inovida,Home & Kitchen,Standard Envelope,FBA,32.50 x 2.40 x 22.10 cm,0.16,N/A,"May 5, 2024",,No,24,Inovida
34.,Patronus Food Moth Trap [Pack of 10] - Moth Trap Against Food Moths with Maximum Attraction - Pheromone Trap with High Performance Glue for Infestation Determination,B0BZPSW5PY,Physical Trap,https://www.amazon.de/dp/B0BZPSW5PY?psc=1,https://m.media-amazon.com/images/I/81mw94HJX-L._AC_SY355_.jpg,Patronus,10.95,"5,585","4,572","2,000","57,712.15","44,878.94",165,160,DE,3,1,4.4,"4,310",9,50,Patronus Webshop,Garden,Standard Envelope,FBA,19.30 x 2.10 x 10.80 cm,0.09,N/A,"Jan 29, 2025",,No,16,Patronus Webshop
33.,PIC Food Moth Trap - 12 x Pheromone Traps Moths with High Attraction | Effective Moth Trap for Infestation Determination - Moth Paper Odourless,B0DD43PYQ6,Physical Trap,https://www.amazon.de/dp/B0DD43PYQ6?psc=1,https://m.media-amazon.com/images/I/81tjWNuBuQL._AC_SY355_.jpg,PIC,8.49,"4,971","3,805","3,000","47,738.36","36,823.44",143,68,DE,3.79,1,4.3,"18,291",7,75,UE-SHOP,Garden,Standard Envelope,FBA,16.79 x 1.40 x 9.60 cm,0.09,N/A,"Aug 21, 2024",,No,21,UE-SHOP
17.,PIC Clothes Moth Trap - Pack of 3 = 6 - Clothes Moth Repellent Suitable for Wardrobe and Clothing Storage,B07MB2S6QS,Physical Trap,https://www.amazon.de/dp/B07MB2S6QS?psc=1,https://m.media-amazon.com/images/I/81dgJX2JNUL._AC_SY355_.jpg,PIC,10.95,"3,757","3,757","2,000","36,066.96","36,046.86",105,187,DE,3.03,1,4.2,"4,467",7,21,UE-SHOP,Garden,Standard Envelope,FBA,12.70 x 1.80 x 9.50 cm,0.11,N/A,"Apr 4, 2019",,No,85,UE-SHOP
11.,Natural Cedar Wood Moth Repellent - 30 Moth Rings - 100% Natural Product - Excellent Moth Repellent for Wardrobe - Organic - Moth Trap - Chemical Free,B07MDRFFDG,Repellent,https://www.amazon.de/dp/B07MDRFFDG?psc=1,https://m.media-amazon.com/images/I/81-LPixRi2L._AC_SY355_.jpg,iQVita,9.97,"3,244","3,244","1,000","32,347.3","32,347.17",150,289,DE,2.92,1,4.5,"2,385",7,8,iQVita,Garden,Standard Envelope,FBA,25.10 x 2.40 x 21.70 cm,0.19,#3,"Feb 7, 2019",,No,87,iQVita
9.,"Aeroxon Moth Repellent for Wardrobe - 2 x 3 Textile Protection Hangers with Lavender Fragrance Against Moths in the Wardrobe, Effective Anti Moth Protection Against Clothes Moths up to 3 Months",B0DC749551,Repellent,https://www.amazon.de/dp/B0DC749551?psc=1,https://m.media-amazon.com/images/I/81Z8M8KPuzL._AC_SY355_.jpg,Aeroxon,17.99,"1,593","1,420",900,"27,112.97","25,524.92",193,612,DE,3.56,1,4.4,"1,969",7,8,UE-SHOP,Garden,Standard Envelope,FBA,26.00 x 1.90 x 18.50 cm,0.17,N/A,"Aug 5, 2024",,No,21,UE-SHOP
25.,"Aeroxon Moth Trap Clothes Moths – Pack of 6 Clothes Moth Traps for Effective Moth Protection for Wardrobe, Clothes Moth Trap Medium Against Moths in the Home, Protects Reliable and Long Term",B01FN95VI8,Physical Trap,https://www.amazon.de/dp/B01FN95VI8?psc=1,https://m.media-amazon.com/images/I/81erHOabk1L._AC_SY355_.jpg,Aeroxon,10.95,"1,738","1,738","1,000","18,377.36","18,360.11",190,629,DE,3,3,4.4,"2,352",7,5,UE-SHOP,Garden,Standard Envelope,FBA,17.30 x 1.40 x 9.50 cm,0.09,N/A,"Jan 28, 2016",,No,124,UE-SHOP
10.,"Aeroxon Moth Repellent Wardrobe 24 Moth Paper - Effective Protection Against Clothes Moths, Textile Protection for up to 3 Months, Lavender Fragrance, Moth Protection Paper for Clothes, Wardrobe &",B0DC5LBDLD,Repellent,https://www.amazon.de/dp/B0DC5LBDLD?psc=1,https://m.media-amazon.com/images/I/81BEIbwDPbL._AC_SY355_.jpg,Aeroxon,10.99,"1,399","1,399",900,"15,380.29","15,366.18",196,752,DE,2.78,2,4.1,226,7,15,UE-SHOP,Garden,Small Envelope,FBA,19.80 x 0.80 x 11.80 cm,0.05,N/A,"Aug 4, 2024",,No,21,UE-SHOP
38.,Panteer Pack of 6 Moth Traps 2 Types of Moths High Efficiency Wardrobe Moth Trap for Food,B0822HYBT4,Physical Trap,https://www.amazon.de/dp/B0822HYBT4?psc=1,https://m.media-amazon.com/images/I/81xJxc8znOL._AC_SY355_.jpg,Panteer,12.97,"1,026","1,026",500,"13,309.6","13,309.47",89,"2,222",DE,3.69,1,4,"1,834",7,2,Panteer GmbH,Health & Personal Care,Large Envelope,FBA,14.60 x 2.70 x 12.00 cm,0.11,N/A,"Jan 21, 2020",,No,76,Panteer GmbH
24.,PIC Food Moth Traps - Pack of 3 = 6 Traps for Controlling and Protecting Against Moths in the Kitchen and Storage Rooms,B07MB2SFZ4,Physical Trap,https://www.amazon.de/dp/B07MB2SFZ4?psc=1,https://m.media-amazon.com/images/I/81hEgIkdByL._AC_SY355_.jpg,PIC,6.95,"1,737","1,737","1,000","10,983.03","10,965.53",119,851,DE,2.5,1,4.4,"11,718",7,2,UE-SHOP,Garden,Small Envelope,FBA,17.20 x 0.70 x 9.60 cm,0.05,N/A,"Mar 30, 2019",,No,86,UE-SHOP
40.,Aeroxon Food Moth Trap - Pack of 3 = 6 pieces,B01FN8Q3YA,Physical Trap,https://www.amazon.de/dp/B01FN8Q3YA?psc=1,https://m.media-amazon.com/images/I/81L7Rpy1zEL._AC_SY355_.jpg,Aeroxon,9.49,970,885,500,"8,581.52","7,640.71",45,"1,493",DE,2.7,4,4.5,"3,803",6,7,UE-SHOP,Garden,Standard Envelope,FBA,17.00 x 1.02 x 9.50 cm,0.05,N/A,"Apr 17, 2017",,No,109,UE-SHOP
62.,22 x Lavender Sachets Scented Bags Lavender Moth Protection in Wardrobe Bedroom - Lavender Bags for Sleeping and Relaxing with Lavender Fragrance - Lavender Flowers from Quertee,B0B1JPGLW3,Repellent,https://www.amazon.de/dp/B0B1JPGLW3?psc=1,https://m.media-amazon.com/images/I/71NSBqcvamL._AC_SY355_.jpg,Quertee,11.9,567,567,N/A,"5,862.44","5,856.67",177,"18,468",N/A,3.72,1,4.4,"2,344",6,15,,Home & Kitchen,Extra Large Envelope,FBA,23.70 x 5.00 x 15.80 cm,0.2,N/A,"May 17, 2022",,No,48,
45.,Panteer SCHÄDLINGSMÄSTER Cedar Wood Rings - Pack of 50 + 1 Moth Trap Clothes Moths - Cedar Wood Moth Protection for Wardrobe - Clothes Moth Trap - Against Moths - Fighting Clothes Moths,B0CCJ9JDMZ,Repellent,https://www.amazon.de/dp/B0CCJ9JDMZ?psc=1,https://m.media-amazon.com/images/I/81V3A61KMoL._AC_SY355_.jpg,Panteer,13.97,340,254,100,"4,239.75","3,545.52",185,"7,872",DE,4.78,1,4.4,243,6,2,Panteer GmbH,Garden,Large Envelope,FBA,21.20 x 2.60 x 21.20 cm,0.37,N/A,"Aug 15, 2023",,No,33,Panteer GmbH
37.,Cedar Wood Moth Rings Pack of 36 | Glanxy Premium Moth Protection for Wardrobe | Chemical-Free Moth Trap with Long-Term Protection | Natural Product Against Clothes Moths with Sandpaper,B0DY1HC1QZ,Repellent,https://www.amazon.de/dp/B0DY1HC1QZ?psc=1,https://m.media-amazon.com/images/I/81C4FhPl90L._AC_SY355_.jpg,Glanxy,8.49,311,311,100,"3,065.61","3,062.38",185,"3,746",CN,3.98,1,4.5,143,7,0,Li Jiansi,Garden,Standard Envelope,FBA,27.70 x 2.20 x 14.10 cm,0.27,N/A,"Feb 21, 2025",,No,15,Li Jiansi
36.,"Cedar Blocks for Clothes Storage, 32 Pack Cedar Rings, Aromatic Scent Cedar Planks for Clothes Storage Closets Drawers Freshener Protection & Control",B0FHQ5GNNK,Repellent,https://www.amazon.de/dp/B0FHQ5GNNK?psc=1,https://m.media-amazon.com/images/I/61x0K3BbAsL._AC_SX355_.jpg,LuminGrain,7.99,312,312,100,"2,641.4","2,638.15",149,"3,521",CN,2.95,1,4.2,79,6,8,LuminaGrain,Garden,Standard Envelope,FBA,18.10 x 1.90 x 18.00 cm,0.23,N/A,"Jul 16, 2025",,No,10,LuminaGrain
