"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  £","Parent Level Sales","ASIN Sales","Recent Purchases","Parent Level Revenue","ASIN Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  £","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
35.,"Hydromol Ointment - Intensive Emollient for Very Dry, Itchy Skin- for Psoriasis, Flare-Prone Eczema & Dermatitis - Helps Protect & Prevent Moisture Loss - 100g Tube","B08HYQKK6H","https://www.amazon.co.uk/dp/B08HYQKK6H?psc=1","https://m.media-amazon.com/images/I/51hE4hOeZuL._AC_SY355_.jpg","hydromol",4.21,"2,673","1,477","1,000","16,283.45","10,357",164,"1,414","AMZ",3.09,10,4.5,"1,078",7,28,"Amazon","Health & Personal Care","Extra Large Envelope","AMZ","21.79 x 4.50 x 5.51 cm",0.13,"N/A","Sep 21, 2020",,"No",70,"Amazon"
36.,"Emollient Cream 100ml | Moisturiser for Dry Skin, Eczema, Psoriasis & Dermatitis | Steroid Free | Vegan | Fragrance Free | Suitable from Birth","B0B42M8VZ9","https://www.amazon.co.uk/dp/B0B42M8VZ9?psc=1","https://m.media-amazon.com/images/I/41FOVXurHWL._AC_SY355_.jpg","SkinrepairX",4.74,64,64,50,384.84,384.83,142,"43,206","GB",3.13,1,4.6,77,9,1,"Northumbria Health","Beauty","Extra Large Envelope","FBA","15.50 x 4.20 x 6.30 cm",0.12,"N/A","Nov 27, 2022",,"No",44,"Northumbria Health"
37.,"Emollient Cream 500ml | Moisturiser for Dry Skin, Eczema, Psoriasis & Dermatitis | Steroid Free | Vegan | Fragrance Free | Suitable from Birth","B0B42NKW4V","https://www.amazon.co.uk/dp/B0B42NKW4V?psc=1","https://m.media-amazon.com/images/I/61vi4rbTK-L._AC_SY355_.jpg","SkinrepairX",7.87,27,27,"N/A",251.6,251.61,142,"87,176","GB",3.41,1,4.3,24,9,0,"Northumbria Health","Beauty","Extra Large Envelope","FBA","19.30 x 4.40 x 9.60 cm",0.54,"N/A","Nov 27, 2022",,"No",44,"Northumbria Health"
38.,"AproDerm® Gel 500g Pump – Highly Moisturising and Protective Gel; Suitable for Dry Skin, Dermatitis, Eczema and Psoriasis; Vegan","B01MTOCJP4","https://www.amazon.co.uk/dp/B01MTOCJP4?psc=1","https://m.media-amazon.com/images/I/51myVkAxUYL._AC_SY355_.jpg","AproDerm",7.82,184,184,100,"1,757.23","1,757.24",128,"20,069","GB",4.59,7,4.4,428,7,1,"121Pharmacy","Beauty","Small Parcel","MFN","20.70 x 6.90 x 7.00 cm",0.58,"N/A","Nov 1, 2016",,"No",116,"121Pharmacy"
39.,"Double Emolliant Gel 500g | Highly Effective Moisturizing Solution for Dry Skin | Moisturiser for Eczema, Psoriasis and Dermatitis Treatment","B0FMYBPDGS","https://www.amazon.co.uk/dp/B0FMYBPDGS?psc=1","https://m.media-amazon.com/images/I/41AjOmg0pxL._AC_SY355_.jpg","PillPharm",11.32,596,596,400,"7,888.32","7,888.32",140,"6,847","GB",273.72,5,4.9,73,1,12,"FloraHealth","Beauty","Special Oversize","MFN","30.00 x 7.00 x 7.00 cm",640.01,"N/A","Aug 19, 2025",,"No",11,"FloraHealth"
40.,"E45 Itch Relief Cream 500g – Treatment for Eczema, Dry Skin, Dermatitis and Itchy Skin – Instant 24-Hour Hydration with Urea for Moisture Retention - Perfume free and dermatologically tested","B001EJOHUU","https://www.amazon.co.uk/dp/B001EJOHUU?psc=1","https://m.media-amazon.com/images/I/51Y6C5624FL._AC_SY355_.jpg","E45",14.58,"6,918","6,918","5,000","115,679.98","115,679.98",190,603,"AMZ",5.72,24,4.6,"3,339",7,39,"Amazon","Health & Personal Care","Small Parcel","AMZ","21.10 x 7.80 x 8.20 cm",0.61,"N/A","Aug 6, 2008",,"No",215,"Amazon"
41.,"E45 Cream 125 g – Moisturiser for Dry Skin and Sensitive Skin - Emollient Body Cream to Soothe Dry and Irritated Skin - Itchy Skin, Eczema Cream - Perfume-Free Face Cream and Non-Greasy Hand Cream","B0038HRRFS","https://www.amazon.co.uk/dp/B0038HRRFS?psc=1","https://m.media-amazon.com/images/I/51OmddSTQeL._AC_SY355_.jpg","E45",4.05,"8,975","8,975","4,000","42,792.99","42,792.99",196,627,"AMZ",3.13,19,4.7,"3,008",9,52,"Amazon","Beauty","Small Parcel","AMZ","11.99 x 6.91 x 7.29 cm",0.2,"N/A","Mar 4, 2009",,"No",208,"Amazon"
42.,"Hydromol Ointment for Dry, Very Dry & Itchy Skin - Intensive Emollient for Eczema, Dermatitis & Psoriasis-Prone Skin - Helps Reduce Eczema Flare-Ups - 125g Tub","B0045X8758","https://www.amazon.co.uk/dp/B0045X8758?psc=1","https://m.media-amazon.com/images/I/61VtxMuHoXL._AC_SY355_.jpg","hydromol",5.33,411,411,300,"3,024.49","3,024.46",159,"8,073","AMZ",3.22,9,4.5,329,7,0,"Amazon","Health & Personal Care","Small Parcel","AMZ","6.80 x 6.30 x 6.70 cm",0.15,"N/A","Oct 5, 2010",,"No",189,"Amazon"
43.,"Emollient Gel 500ml | Steroid-Free, Paraffin-Free | Eczema, Psoriasis, Dry Skin, Dermatitis, Nappy Rash | Vegan & Fragrance Free | Suitable from Birth","B0B42QBL32","https://www.amazon.co.uk/dp/B0B42QBL32?psc=1","https://m.media-amazon.com/images/I/61tdzxfc2mL._AC_SY355_.jpg","SkinrepairX",7.91,14,14,"N/A",139.49,139.5,150,"63,960","GB",3.49,1,4.3,23,9,1,"Northumbria Health","Beauty","Extra Large Envelope","FBA","19.20 x 4.70 x 10.50 cm",0.53,"N/A","Nov 27, 2022",,"No",44,"Northumbria Health"
44.,"AproDerm® Ointment 50g Tube – Long-Lasting, Intensely Moisturising Emollient; Suitable for Eczema, Psoriasis, Ichthyosis, Dermatitis and Other Dry Skin Conditions; Vegan","B07WV1MMYD","https://www.amazon.co.uk/dp/B07WV1MMYD?psc=1","https://m.media-amazon.com/images/I/41ujkaBgB9L._AC_SY355_.jpg","AproDerm",4.16,596,143,100,"4,663.56",714.52,169,"5,369","GB",2.86,7,4.5,428,5,5,"Fontus Health Ltd","Health & Personal Care","Large Envelope","FBA","11.70 x 3.30 x 3.40 cm",0.06,"N/A","Sep 9, 2019",,"No",82,"Fontus Health Ltd"
45.,"E45 Dermatitis Cream 50 ml to Treat Symptoms of Dermatitis or Eczema – Relieve Itching and Reduce Inflammation and Redness - Anti-Inflammatory Eczema & Dermatitis Cream - Steroid Free","B07X1QJ4XJ","https://www.amazon.co.uk/dp/B07X1QJ4XJ?psc=1","https://m.media-amazon.com/images/I/51ijS7NLpCL._AC_SY355_.jpg","E45",11.66,780,780,700,"11,040.13","11,040.13",183,"5,603","GB",4.55,13,4.5,"1,307",6,10,"Your carer 007","Beauty","Large Envelope","MFN","13.50 x 3.40 x 3.60 cm",0.1,"N/A","Aug 10, 2019",,"No",83,"Your carer 007"
46.,"Doublebase Once Emollient Gel. Once-daily, highly moisturising, protective gel for eczema, psoriasis and ichthyosis. 100g","B0FQCFK9HC","https://www.amazon.co.uk/dp/B0FQCFK9HC?psc=1","https://m.media-amazon.com/images/I/71XiofHbXAL._AC_SY355_.jpg","Doublebase",5.62,"1,512",516,500,"15,498.5","3,485.29",121,"5,340","AMZ","N/A",3,4.4,126,6,17,"Amazon","Health & Personal Care","Extra Large Envelope","AMZ","18.70 x 4.20 x 4.50 cm",0.12,"N/A","Sep 15, 2025",,"No",10,"Amazon"
47.,"AproDerm® Emollient Cream 50g Tube – Gentle, 2-in-1 Moisturiser and Soap Substitute; Suitable for Dry Skin, Eczema, Dermatitis and Psoriasis; Vegan","B08GQ88KMZ","https://www.amazon.co.uk/dp/B08GQ88KMZ?psc=1","https://m.media-amazon.com/images/I/41YSauudQrL._AC_SY355_.jpg","AproDerm",4.16,98,98,50,490.8,490.81,147,"28,739","GB",2.86,4,4.3,127,6,0,"Fontus Health Ltd","Beauty","Large Envelope","FBA","11.90 x 2.90 x 3.60 cm",0.06,"N/A","Aug 26, 2020",,"No",71,"Fontus Health Ltd"
48.,"Dexeryl Emollient Creme Dry Skin 500ml – Pack Of 2","B089ZQPTKN","https://www.amazon.co.uk/dp/B089ZQPTKN?psc=1","https://m.media-amazon.com/images/I/51pepRWpO-L._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg","DEXERYL",18.32,65,65,50,"1,516.26","1,516.25",50,"36,062","GB",6.4,9,4.6,302,1,2,"Direct Care Ltd","Beauty","Small Parcel","MFN","24.20 x 6.40 x 15.30 cm",1.14,"N/A","Jun 11, 2020",,"No",73,"Direct Care Ltd"
49.,"Aquamax Emollient Cream 100g – Moisturising Skin Care for Dry & Sensitive Skin, Soothes Itchy & Irritated Skin, Suitable for Eczema & Dermatitis Relief, Fast-Absorbing, Non-Greasy – Pack of 3","B0F3JS31L8","https://www.amazon.co.uk/dp/B0F3JS31L8?psc=1","https://m.media-amazon.com/images/I/71SNFzV77eL._AC_SY355_PIbundle-3,TopRight,0,0_SH20_.jpg","SterlingSquare",11.66,42,42,"N/A",590.93,590.95,191,"44,612","GB","N/A",2,5,9,3,0,"medino pharmacy","Health & Personal Care","N/A","MFN","N/A","N/A","N/A","Oct 15, 2013",,"No",153,"medino pharmacy"
50.,"E45 Moisturising Cream 500g - Emollient Lotion for Dry, Itchy & Sensitive Skin - Soothing Eczema Relief Cream - Non-Greasy, Fast Absorbing, Dermatologically Tested Formula","B004AV1J2S","https://www.amazon.co.uk/dp/B004AV1J2S?psc=1","https://m.media-amazon.com/images/I/51CEpX2bIfL._AC_SY355_.jpg","E45",9.16,"1,518","1,518","1,000","19,136.6","19,136.6",171,676,"AMZ",4.74,11,4.7,"5,107",9,25,"Amazon","Beauty","Small Parcel","AMZ","21.20 x 7.50 x 7.60 cm",0.61,"N/A","Nov 20, 2006",,"No",236,"Amazon"
51.,"Epaderm Emollient For Dry Skin - 500g","B002TV5YMW","https://www.amazon.co.uk/dp/B002TV5YMW?psc=1","https://m.media-amazon.com/images/I/61I4kWBl7zL._AC_SY355_.jpg","Epaderm",7.84,"4,185","4,185","2,000","39,378.59","39,378.61",37,968,"AMZ",3.84,26,4.7,"3,221",9,20,"Amazon","Beauty","Small Parcel","AMZ","17.10 x 12.00 x 13.60 cm",0.6,"N/A","Jun 8, 2009",,"No",205,"Amazon"
52.,"Cream 50g, Steroid Free Emollient Cream, Eczema, Dermatitis, Psoriasis, Vegan, Suitable from Birth, Dermatologically Tested","B07NTMPRV2","https://www.amazon.co.uk/dp/B07NTMPRV2?psc=1","https://m.media-amazon.com/images/I/31wNYUJkBYL._AC_SY355_.jpg","Proevia",7.07,20,20,"N/A",172.19,172.16,123,"36,279","GB",2.88,1,4.1,"1,086",7,"N/A","Northumbria Health","Health & Personal Care","Large Envelope","FBA","14.10 x 3.60 x 4.90 cm",0.07,"N/A","Sep 10, 2019",,"No",82,"Northumbria Health"
53.,"Zerobase Emollient Cream 500g - Pack of 2","B0174SDNOK","https://www.amazon.co.uk/dp/B0174SDNOK?psc=1","https://m.media-amazon.com/images/I/61l32zd7GpL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg","Zerobase",16.66,"1,086","1,086",800,"20,661.68","20,661.67",41,"4,307","GB",6.21,18,4.8,834,1,1,"HealthCare - EU","Beauty","Small Parcel","MFN","22.50 x 8.10 x 17.09 cm",1.24,"N/A","Oct 25, 2015",,"No",129,"HealthCare - EU"
54.,"Zeroderma Zerobase Emollient Cream 2-in-1 Moisturiser & Soap Substitute, for Dry & Eczema-Prone Skin, Restores Skin Barrier, 21 percent w/w Paraffins, 500g","B01ASEIGZ8","https://www.amazon.co.uk/dp/B01ASEIGZ8?psc=1","https://m.media-amazon.com/images/I/51jzTb5rHWL._AC_SY355_.jpg","Zeroderma",8.22,"3,118","1,770","1,000","26,372.83","20,473.56",155,"1,062","GB",4.82,14,4.7,"2,764",3,21,"Local Pharmacy Online","Beauty","Small Parcel","MFN","21.30 x 7.60 x 7.80 cm",0.6,"N/A","Dec 11, 2015",,"No",127,"Local Pharmacy Online"
55.,"QV Cream with 10% Glycerin (100g) Rich Protective Moisturiser for Sensitive, Dry Skin, Fragrance Free, Noncomedogenic Body Cream, Hydrating Skin Care for Eczema, Psoriasis, Dermatitis, Tube","B009F72YUI","https://www.amazon.co.uk/dp/B009F72YUI?psc=1","https://m.media-amazon.com/images/I/61TsiFJuxGL._AC_SY355_.jpg","QV",5.83,"5,464","1,238",800,"66,599.16","8,599.93",189,663,"AMZ",3.25,6,4.6,"5,964",8,53,"Amazon","Beauty","Extra Large Envelope","AMZ","17.30 x 4.20 x 4.90 cm",0.11,"N/A","Oct 16, 2012",,"No",165,"Amazon"
56.,"Clever Soap 0.5% Piroctone Olamine Face & Body Cream - Helps Prevent Flare-Ups - Suitable For Seborrheic Dermatitis, Psoriasis, Acne, Dry & Oily, Sensitive Skin - Fragrance & Oil Free, For Men & Women","B0CFB888KB","https://www.amazon.co.uk/dp/B0CFB888KB?psc=1","https://m.media-amazon.com/images/I/61tRdmHTw0L._AC_SY355_.jpg","Clever Soap",8.32,"5,315","5,315","3,000","53,092.35","53,092.33",200,705,"GB",2.47,1,4.3,164,8,14,"Clever Soap","Beauty","Standard Envelope","FBA","6.60 x 2.40 x 6.40 cm",0.08,"N/A","Aug 10, 2023",,"No",35,"Clever Soap"
57.,"Emollient Gel 100ml | Lightweight Moisturiser for Dry Skin, Eczema, Psoriasis & Dermatitis | Steroid Free | Vegan | Fragrance Free | Suitable from Birth","B0B42LX74M","https://www.amazon.co.uk/dp/B0B42LX74M?psc=1","https://m.media-amazon.com/images/I/61FPyWMMlgL._AC_SY355_.jpg","SkinrepairX",4.57,3,3,"N/A",18.37,18.37,152,"164,943","GB",2.86,1,4,65,9,0,"Northumbria Health","Beauty","Extra Large Envelope","FBA","15.80 x 4.10 x 6.30 cm",0.12,"N/A","Nov 27, 2022",,"No",44,"Northumbria Health"
58.,"Cetraben Dermatological Emollient Cream, Dry or Chapped Skin, SLS and Paraben Free, Fragrance Free, 500 g","B003BK69BA","https://www.amazon.co.uk/dp/B003BK69BA?psc=1","https://m.media-amazon.com/images/I/51tsQHJg54L._AC_SY355_.jpg","Cetraben",10.24,"2,115","1,580","1,000","32,089.31","18,606.18",105,"2,233","AMZ",5.61,13,4.7,"4,460",4,10,,"Beauty","Small Parcel","AMZ","29.11 x 8.38 x 19.71 cm",0.56,"N/A","Jun 8, 2009",,"No",205,
59.,"ExoCream 500g Emollient Cream for Dry Skin, Eczema, Psoriasis, Dermatitis & Sunburn Relief – Fragrance-Free, Hypoallergenic, Suitable for All Ages Including Infants | SterlingSquare","B0FB8Z58VV","https://www.amazon.co.uk/dp/B0FB8Z58VV?psc=1","https://m.media-amazon.com/images/I/61a+HHTgQPL._AC_SY355_.jpg","SterlingSquare",7.49,16,16,"N/A",139.39,139.39,181,"65,749","GB","N/A",1,5,5,2,0,"MHS PHARMACY","Health & Personal Care","N/A","MFN","N/A","N/A","N/A","Dec 21, 2020",,"No",67,"MHS PHARMACY"
60.,"Zeroderma Zeroveen Emollient Cream, 2-in-1 Moisturiser & Soap Substitute, with Natural Oatmeal, Hydration for Dry Skin such as Eczema & other Dry Skin Conditions. 500g","B07S4BLPH3","https://www.amazon.co.uk/dp/B07S4BLPH3?psc=1","https://m.media-amazon.com/images/I/51NE5vRLYsL._AC_SY355_.jpg","Zeroderma",8.07,"1,095",971,700,"10,518.89","9,632.35",167,"4,098","AMZ",4.62,8,4.8,593,5,5,"Amazon","Beauty","Small Parcel","AMZ","21.20 x 7.60 x 7.70 cm",0.62,"N/A","Mar 4, 2013",,"No",160,"Amazon"
61.,"Hydrous Ointment BP 500g | Moisturising Emollient for Dry & Sensitive Skin | Soothing Relief for Eczema, Psoriasis & Dermatitis","B0DYTXPSF1","https://www.amazon.co.uk/dp/B0DYTXPSF1?psc=1","https://m.media-amazon.com/images/I/51zZVSTJx+L._AC_SY355_.jpg","SterlingSquare",8.74,5,5,"N/A",55.53,55.54,127,"71,348","GB",4.55,1,1,1,5,0,"MHS PHARMACY","Beauty","Extra Large Envelope","MFN","5.00 x 10.00 x 5.00 cm",0.3,"N/A","Feb 28, 2025",,"No",17,"MHS PHARMACY"
62.,"Double Base Dry Skin Emollient 250g","B0DCZM618L","https://www.amazon.co.uk/dp/B0DCZM618L?psc=1","https://m.media-amazon.com/images/I/51boFIstzXL._AC_SY355_.jpg","Generic",15.66,0,0,"N/A",0,0,35,"190,534","N/A","N/A",1,5,9,5,0,,"Beauty","N/A","MFN","N/A","N/A","N/A","Aug 13, 2024",,"No",23,
63.,"RoyceDerm Seborrheic Dermatitis Face Cream","B0FDT97MXD","https://www.amazon.co.uk/dp/B0FDT97MXD?psc=1","https://m.media-amazon.com/images/I/71fPLan435L._AC_SY355_.jpg","Roycederm",18.54,250,250,200,"6,613.88","6,613.9",42,"12,027","US",6.32,1,4.2,186,7,18,"RAINBLESSINGS","Beauty","Extra Large Envelope","FBA","9.90 x 5.20 x 7.70 cm",0.19,"N/A","Sep 10, 2025",,"No",10,"RAINBLESSINGS"
64.,"Diprobase Advanced Eczema Cream for Treatment of Symptoms of Dry Skin, Eczema and Atopic Dermatitis, 500ml Pump","B09XXRY73Y","https://www.amazon.co.uk/dp/B09XXRY73Y?psc=1","https://m.media-amazon.com/images/I/51ciggsTSkL._AC_SY355_.jpg","Diprobase",10.83,773,773,600,"11,840.14","11,840.12",111,"6,357","GB",5.27,15,4.6,"1,083",6,8,"Local Pharmacy Online","Health & Personal Care","Small Parcel","MFN","19.30 x 6.30 x 6.50 cm",0.54,"N/A","Mar 15, 2017",,"No",112,"Local Pharmacy Online"
65.,"Seborrheic Dermatitis Face Cream: Steroid-Free Formula for Folliculitis- & Psoriasis-Prone Skin – Helps Reduce Redness, Itching & Flaking 1.7oz","B0GVTNWZKP","https://www.amazon.co.uk/dp/B0GVTNWZKP?psc=1","https://m.media-amazon.com/images/I/71XMPBWv8rL._AC_SY355_.jpg","Recuren Plus",9.99,299,299,200,"2,984.09","2,984.1",143,"9,241","CN",4.01,1,4.9,98,7,4,"Dalian Zhouxiang Trading Co., Ltd.","Beauty","Large Envelope","FBA","12.80 x 3.40 x 4.10 cm",0.05,"N/A","Apr 2, 2026",,"No",3,"Dalian Zhouxiang Trading Co., Ltd."
66.,"Dermol 500 Lotion, Moisturising Emollient for Dry & Sensitive Skin, Soap Substitute, 500ml","B0H6YD96FN","https://www.amazon.co.uk/dp/B0H6YD96FN?psc=1","https://m.media-amazon.com/images/I/512I0QWVOAL._AC_SY355_.jpg","Generic",16.66,473,473,"N/A","9,455.27","9,455.27",90,"3,117","GB",6.09,1,1,1,1,0,"FloraHealth","Beauty","Small Parcel","MFN","20.00 x 9.00 x 10.00 cm",0.55,"N/A","May 17, 2026",,"No",2,"FloraHealth"
67.,"Hydromol Bath and Shower Emollient 1L","B006EI1O7U","https://www.amazon.co.uk/dp/B006EI1O7U?psc=1","https://m.media-amazon.com/images/I/51N9Ab6lGZL._AC_SY355_.jpg","hydromol",16.67,"1,416",452,300,"18,531.41","9,049.22",37,"2,761","GB",6.1,2,4.6,993,6,4,"Yogichem Ltd","Health & Personal Care","Small Parcel","MFN","29.00 x 9.60 x 13.30 cm",0.97,"N/A","Jan 12, 2012",,"No",174,"Yogichem Ltd"
68.,"Enopen Cream 500g – Emollient Moisturising Cream with 13.2% White Soft Paraffin & 10.5% Light Liquid Paraffin for Dry Skin, Eczema, Dermatitis, Sensitive Skin & Baby Skin | SterlingSquare","B0FKN7S8T1","https://www.amazon.co.uk/dp/B0FKN7S8T1?psc=1","https://m.media-amazon.com/images/I/51BOHvcCEpL._AC_SY355_.jpg","SterlingSquare",12.49,4,4,"N/A",58.27,58.27,187,"154,536","GB",5.34,1,"N/A",0,2,0,"MHS PHARMACY","Health & Personal Care","Small Parcel","MFN","21.20 x 8.15 x 8.15 cm",0.6,"N/A","Feb 22, 2021",,"No",65,"MHS PHARMACY"
69.,"Hydromol Emollient Cream for Eczema & Psoriasis-Prone Skin - Moisturises, Helps Restore Skin Barrier - for Very Dry & Sensitive Skin - Fragrance Free, 500g","B006EI1PMY","https://www.amazon.co.uk/dp/B006EI1PMY?psc=1","https://m.media-amazon.com/images/I/51-5PCqh5vL._AC_SY355_.jpg","hydromol",16.42,"1,052",630,500,"17,639.1","13,773.49",155,"3,756","AMZ",6.06,10,4.6,710,7,10,"Amazon","Health & Personal Care","Small Parcel","AMZ","24.79 x 8.61 x 10.11 cm",1.01,"N/A","Sep 10, 2010",,"No",190,"Amazon"
70.,"Aveeno Dermexa Daily Emollient Cream (1x 300ml), Emollient Cream Enriched with Triple Oat Complex and Ceramides, Soothing Relief from Dry, Itchy Skin Prone to Eczema","B0D8TG2K16","https://www.amazon.co.uk/dp/B0D8TG2K16?psc=1","https://m.media-amazon.com/images/I/61FpwewyarL._AC_SY355_.jpg","Aveeno",7.39,236,236,100,"3,050.77","3,050.78",165,"10,913","AMZ",4.75,7,4.7,183,8,6,"Amazon","Beauty","Extra Large Envelope","AMZ","20.10 x 4.20 x 8.30 cm",0.35,"N/A","Jun 1, 2024",,"No",25,"Amazon"
