"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  £","Parent Level Sales","ASIN Sales","Recent Purchases","Parent Level Revenue","ASIN Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  £","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
35.,"QV Baby Bath Oil, 500ml - with Vitamin E, Delicate, Water-dispersible, Everyday Use, Non-Greasy for Sensitive Skin, Suitable for Face, Body & Hair, Baby Bath Wash for Eczema, Cradle Cap, Dermatitis","B087RJNP6V","https://www.amazon.co.uk/dp/B087RJNP6V?psc=1","https://m.media-amazon.com/images/I/71bOXnejUjL._AC_SY355_.jpg","QV",13.28,162,162,100,"2,577.4","2,577.4",197,"3,038","AMZ",5.37,1,4.6,308,8,2,"Amazon",,"Extra Large Envelope","AMZ","17.80 x 5.00 x 9.80 cm",0.48,"N/A","Oct 22, 2019",,"No",81,"Amazon"
36.,"Oilatum Moisture Rich Bath Soak, for Dry, Itchy, Sensitive and Eczema-Prone Skin, Soothes, Hydrates and Relieves Dryness, Protects the Skin, Fragrance Free, Suitable for Everyday Use, 1 x 300ml","B0F59PJW8T","https://www.amazon.co.uk/dp/B0F59PJW8T?psc=1","https://m.media-amazon.com/images/I/71ZTM4UbLsL._AC_SX355_PIbundle-2,TopRight,0,0_SH20_.jpg","Oilatum",18,"1,437",0,"N/A","12,524.1",0,193,"3,631","AMZ","N/A",1,4.6,"1,877",7,7,"Amazon","Beauty","Extra Large Envelope","AMZ","19.00 x 4.40 x 9.50 cm",0.64,"N/A","Apr 17, 2025",,"No",15,"Amazon"
37.,"Elysium Spa Lavender Epsom Salts | Relaxing Bath with 100% Natural Mineral Salts for Muscle Relief Sleep Promotion and Skin Softener (1kg)","B07BXKNDV6","https://www.amazon.co.uk/dp/B07BXKNDV6?psc=1","https://m.media-amazon.com/images/I/71q2JSfPX8L._AC_SY355_PIbundle-10,TopRight,0,0_SH20_.jpg","ELYSIUM SPA",2.39,811,811,700,"3,336.34","3,336.35",138,"4,325","AMZ",3.41,10,4.6,975,8,13,,"Beauty","Small Parcel","AMZ","23.50 x 7.00 x 17.30 cm",1.01,"N/A","Apr 4, 2018",,"No",99,
38.,"Colloidal Oatmeal Bath Soak with Hemp Oil – Natural Relief for Chicken Pox, Eczema, Dermatitis, Nappy Rash & Itchy Skin – Gentle Moisturizing Treatment for Babies, Kids & Adults","B076HTYCY4","https://www.amazon.co.uk/dp/B076HTYCY4?psc=1","https://m.media-amazon.com/images/I/71KkHYmUKTL._AC_SY355_.jpg","Topnatur",11.62,6,6,"N/A",113.87,113.86,177,"130,350","CZ",6.49,1,4.3,367,7,2,"Health Code Inc","Beauty","Small Parcel","FBA","16.00 x 8.00 x 8.30 cm",0.22,"N/A","Oct 17, 2017",,"No",105,"Health Code Inc"
39.,"Oilatum Emollient Eczema and Dry Skin Bath Additive, 500 ml","B07F8356XP","https://www.amazon.co.uk/dp/B07F8356XP?psc=1","https://m.media-amazon.com/images/I/31r9TAjokUL._AC_SX355_.jpg","Oilatum",13.57,0,0,"N/A",0,0,59,"97,128","GB",5.42,5,4.6,57,4,0,"Direct Care Ltd","Beauty","Extra Large Envelope","MFN","21.30 x 4.80 x 8.90 cm",0.49,"N/A","Jul 4, 2018",,"No",96,"Direct Care Ltd"
40.,"OMNi BiOTiC Skin Intensive Skin Bath | Protection and Care for Atopic Dermatitis | with Active Probiotic Bacteria | Vegan | Dermatologically Tested | No Fragrances and Preservatives | 125 g Powder","B0FF4TP5N4","https://www.amazon.co.uk/dp/B0FF4TP5N4?psc=1","https://m.media-amazon.com/images/I/61T0s-4eaML._AC_SY355_.jpg","OMNi BiOTiC",19.66,0,0,"N/A",0,0.68,196,"381,224","AMZ",6.59,1,4.1,12,9,0,"Amazon EU","Beauty","Small Parcel","AMZ","10.20 x 7.30 x 10.00 cm",0.19,"N/A","Jun 28, 2025",,"No",13,"Amazon EU"
41.,"QV Baby Bath Oil, 500ml - with Vitamin E, Delicate, Water-dispersible, Everyday Use, Non-Greasy for Sensitive Skin, Suitable for Face, Body & Hair, Baby Bath Wash for Eczema, Cradle Cap, Dermatitis","B0FM3VRVPS","https://www.amazon.co.uk/dp/B0FM3VRVPS?psc=1","https://m.media-amazon.com/images/I/71ofefNVGAL._AC_SX355_PIbundle-2,TopRight,0,0_SH20_.jpg","QV",24.38,162,0,"N/A","2,577.4",0,197,"3,038","AMZ","N/A",1,4.6,308,4,5,"Amazon","Baby Products","Small Parcel","AMZ","17.80 x 5.00 x 9.80 cm",0.96,"N/A","Oct 22, 2019",,"No",81,"Amazon"
42.,"Grahams Natural Skin Therapy Oil - Bath & Body Oil for Dry, Itchy, Eczema-Prone Skin - Soothes Dermatitis & Psoriasis, Gentle on Sensitive Skin - Steroid-Free Moisturising Argan & Jojoba Oil, 220ml","B07VDSKQK2","https://www.amazon.co.uk/dp/B07VDSKQK2?psc=1","https://m.media-amazon.com/images/I/61Kxj5mtqiL._AC_SY355_.jpg","Grahams Natural",24.99,10,10,"N/A",296.43,296.43,197,"116,094","GB",7.22,1,4,32,9,1,"Grahams Natural Alternatives","Beauty","Extra Large Envelope","FBA","19.10 x 4.80 x 4.80 cm",0.24,"N/A","Jan 2, 2025",,"No",18,"Grahams Natural Alternatives"
43.,"QV Bath Oil (500 ml) Moisturising Bath Soak for Sensitive Skin, Relief from Dry Itchy Skin, Gentle pH Balanced Formula, Fragrance Free, Soap Free, Non Greasy, Noncomedogenic Bath Soak (Pack of 2)","B0F59QPTM6","https://www.amazon.co.uk/dp/B0F59QPTM6?psc=1","https://m.media-amazon.com/images/I/61Xhj62J2eL._AC_SX355_PIbundle-2,TopRight,0,0_SH20_.jpg","QV",19.58,0,0,"N/A",0,0,195,"133,450","AMZ","N/A",1,5,1,7,0,"Amazon","Beauty","Small Parcel","AMZ","19.81 x 5.11 x 11.30 cm",0.96,"N/A","Apr 17, 2025",,"No",15,"Amazon"
44.,"Bria 100% Natural Organic Soothing & Moisturising Bath Oil for Eczema Prone & Dry Skin Suitable for Adults, Children & Babies – Scent Free (100ml)","B00NU7QBYY","https://www.amazon.co.uk/dp/B00NU7QBYY?psc=1","https://m.media-amazon.com/images/I/41gbBZLEAAL._AC_SY355_.jpg","Bria",9.96,16,16,"N/A",192.54,192.55,146,"12,241","GB",4.46,1,4.1,39,3,0,"Bria Organics","Baby Products","Small Parcel","MFN","13.70 x 7.50 x 7.70 cm",0.21,"N/A","Sep 23, 2014",,"No",142,"Bria Organics"
45.,"Oilatum Emollient Bath Liquid (1 x 500ml) & Emollient Cream (1 x 500ml), Psoriasis, Eczema and Dry Skin Conditions, Soothing Formula, Hydrating Relief for Itchy Skin, Dermatologist Recommended","B0D54N5SP6","https://www.amazon.co.uk/dp/B0D54N5SP6?psc=1","https://m.media-amazon.com/images/I/51ykO5G-rbL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg","Oilatum",24,0,0,"N/A",0,0,192,"138,915","AMZ","N/A",1,5,1,5,0,"Amazon","Health & Personal Care","N/A","AMZ","N/A","N/A","N/A","May 24, 2024",,"No",26,"Amazon"
46.,"Sea Magik - Dead Sea Spa Bath Salts for Soft, Soothed Skin (1kg) | Supports Moisture Barrier, Calms Irritation, Ideal for Acne, Eczema, or Problem-Prone Skin, Refreshing, Vegan, Cruelty Free","B000KU930S","https://www.amazon.co.uk/dp/B000KU930S?psc=1","https://m.media-amazon.com/images/I/61LLpye5svL._AC_SY355_.jpg","Sea Magik",6.82,67,26,"N/A",710.52,215.28,190,"35,736","GB",4.51,9,4.6,765,1,0,"bodykind","Beauty","Small Parcel","MFN","26.10 x 6.20 x 17.10 cm",1.03,"N/A","Nov 20, 2006",,"No",236,"bodykind"
47.,"Grow Chem Pure Dead Sea Bath Salts (5KG Bucket) Mineral Rich Bathing Salts for Soothing Skin & Body Health","B09JC78T1C","https://www.amazon.co.uk/dp/B09JC78T1C?psc=1","https://m.media-amazon.com/images/I/71YkSTOdN9L._AC_SY355_.jpg","Grow Chem",15.47,24,1,"N/A",294.1,22.89,106,"58,665","GB","N/A",1,4.4,39,7,0,"Gro Chem Limited","Beauty","N/A","MFN","N/A","N/A","N/A","Oct 13, 2021",,"No",57,"Gro Chem Limited"
48.,"Colloidal Oatmeal Bath Soak Sachets – Pack of 2 (6 x 42g) | 100% Colloidal Oatmeal, Fragrance-Free, Soothes Dry, Itchy & Sensitive Skin, Easy-Use Bath Sachets","B0G14DZX67","https://www.amazon.co.uk/dp/B0G14DZX67?psc=1","https://m.media-amazon.com/images/I/61T0gYVDYsL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg","ZOPPER",7.91,15,15,"N/A",149.02,149,158,"129,482","GB","N/A",2,3,3,7,1,"VDDIRECT LTD","Beauty","N/A","MFN","N/A","N/A","N/A","Nov 6, 2025",,"No",8,"VDDIRECT LTD"
49.,"PSOROLIN Medicated Soap - 3 Pieces for Psoriasis Vitiligo Dermatitis Eczema.","B01BSZHVNO","https://www.amazon.co.uk/dp/B01BSZHVNO?psc=1","https://m.media-amazon.com/images/I/61B4ENFeqUL._AC_SX355_PIbundle-3,TopRight,0,0_SH20_.jpg","JRK Sidha",8.32,14,14,"N/A",143.83,143.83,76,"145,501","IN",3.54,8,4.2,22,2,0,"Indian_eBizmart","Beauty","Small Parcel","FBA","9.70 x 6.20 x 8.80 cm",0.25,"N/A","Apr 17, 2016",,"No",123,"Indian_eBizmart"
50.,"Oilatum Junior Emollient Bath Additive for Eczema and Dry Skin Conditions 600 ml and Daily Soothe & Protect Junior Bath Bubbles for Dry, Sensitive and Eczema Prone Skin 300ml","B0BH3TLFS9","https://www.amazon.co.uk/dp/B0BH3TLFS9?psc=1","https://m.media-amazon.com/images/I/41JGcOjE8RL._AC_SY355_.jpg","Oilatum",17.49,0,0,"N/A",0,0,174,"219,271","AMZ","N/A",1,4.8,6,7,0,"Amazon","Beauty","N/A","AMZ","N/A","N/A","N/A","Oct 2, 2022",,"No",45,"Amazon"
51.,"Oilatum Junior Eczema and Dry Skin Emollient Bath Additive, 600 ml (Pack of 1) and Daily Soothe & Protect Junior Head to Toe Wash for Dry, Sensitive and Eczema Prone Skin 300ml","B0BH3VLYPQ","https://www.amazon.co.uk/dp/B0BH3VLYPQ?psc=1","https://m.media-amazon.com/images/I/41YS-bOe4bL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg","Oilatum",16.09,0,0,"N/A",0,0,176,"186,483","AMZ","N/A",1,5,6,7,0,"Amazon","Beauty","N/A","AMZ","N/A","N/A","N/A","Oct 2, 2022",,"No",45,"Amazon"
52.,"Cuccio - Somatology Yogahhh Detox Bath - for Women - Bath Salts - 16 oz","B07HHNM9GF","https://www.amazon.co.uk/dp/B07HHNM9GF?psc=1","https://m.media-amazon.com/images/I/61rwKKSslAL._AC_SY355_.jpg","Cuccio",48.14,0,0,"N/A",0,0,71,"N/A","GB",9.98,2,4.7,48,4,0,"Nestos Shop Ltd",,"Large Envelope","MFN","22.61 x 3.81 x 11.91 cm",0.47,"N/A","Sep 20, 2018",,"No",94,"Nestos Shop Ltd"
