"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  £","Parent Level Sales","ASIN Sales","Recent Purchases","Parent Level Revenue","ASIN Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  £","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
38.,"Eucerin AtopiControl Bath and Shower Oil 400ml","B00FZV9KZ0","https://www.amazon.co.uk/dp/B00FZV9KZ0?psc=1","https://m.media-amazon.com/images/I/518IIA1C3oL._AC_SY355_.jpg","Eucerin",18.41,16,16,"N/A",289.61,289.61,46,"65,953","GB",6.82,6,4.6,113,7,1,"Sense42 Groceries and Beauty","Beauty","Large Envelope","MFN","21.80 x 3.80 x 8.30 cm",0.43,"N/A","Oct 22, 2013",,"No",153,"Sense42 Groceries and Beauty"
39.,"Balneum Plus Bath Additive - Bath Oil with Lauromacrogols & SOYA Oil for Intensive Hydration, Softening & Soothing of Itchy & Dry Skin, Relaxing Bath Soak for Women & Men, 500ml (Packing May Vary)","B006EHZSDM","https://www.amazon.co.uk/dp/B006EHZSDM?psc=1","https://m.media-amazon.com/images/I/718uKXkyn1L._AC_SY355_.jpg","Balneum",6.09,210,210,100,"1,684.86","1,684.84",196,"18,936","GB",3.09,21,4.6,241,7,3,"DerixOnline","Beauty","Small Parcel","MFN","19.60 x 7.00 x 7.20 cm",0.54,"N/A","May 12, 2008",,"No",218,"DerixOnline"
40.,"Bioderma Atoderm Body Wash Family (Women, Men and Kids) Moisturizing and Cleansing Shower Oil for Very Dry Sensitive Skin, 33.80 Fl Oz 1 Liter","B00ZY65OSI","https://www.amazon.co.uk/dp/B00ZY65OSI?psc=1","https://m.media-amazon.com/images/I/615ZenpkpGL._AC_SY355_.jpg","Bioderma",15.56,"3,981","3,981","3,000","70,097.76","70,097.77",142,996,"FR",5.74,23,4.6,"31,262",8,266,"Cosmeco","Beauty","Small Parcel","FBA","22.50 x 8.00 x 10.50 cm",1.17,"N/A","Aug 27, 2015",,"No",131,"Cosmeco"
41.,"Balneum Medicinal Bath Oil - Nourishing SOYA Oil Emollient for Healthy Skin - Moisturises, Hydrates and Protects - Suitable for Dry Skin Conditions - for Men and Women - 500ml","B001PML7RW","https://www.amazon.co.uk/dp/B001PML7RW?psc=1","https://m.media-amazon.com/images/I/81uuinKoI4L._AC_SY355_.jpg","Balneum",8.32,157,157,100,"1,568.28","1,568.27",175,"16,658","GB",3.89,15,4.6,419,4,0,"Direct Care Ltd","Beauty","Small Parcel","MFN","19.50 x 6.90 x 7.30 cm",0.54,"N/A","Jun 8, 2009",,"No",205,"Direct Care Ltd"
42.,"Atopicas Bath Oil Gel for Atopic Skin, 500ml, Dermatologically Tested, PACK OF 2","B0GMKP454V","https://www.amazon.co.uk/dp/B0GMKP454V?psc=1","https://m.media-amazon.com/images/I/31D02TKPD6L._AC_SY355_.jpg","Generic",25.48,0,0,"N/A",0,0,80,"N/A","ES","N/A",1,"N/A",0,"N/A",0,"LOGAN MALL",,"N/A","MFN","N/A","N/A","N/A","N/A",,"No","N/A","LOGAN MALL"
43.,"Linola® Fett ÖLBAD (bath oil) 200ml - atopic eczema (neurodermatitis) in subacute / chronic stage","B00CEL41W6","https://www.amazon.co.uk/dp/B00CEL41W6?psc=1","https://m.media-amazon.com/images/I/31pX8yrmZ2L._AC_SY355_.jpg","D-R WOLFF",11.68,0,0,"N/A",0,0,97,"386,676","BG","N/A",3,4.5,5,1,0,"Dealon","Beauty","N/A","MFN","N/A","N/A","N/A","Apr 18, 2013",,"No",159,"Dealon"
44.,"E45 Bath Oil 500 ml – E45 Bath Oil Emollient to Moisturise & Hydrate Dry Skin – Gently Cleanses for Soft Skin – Soap Free & Perfume Free Emollient Bath & Shower Oil Body Wash - Dermatologically Tested","B0D1RB1WGQ","https://www.amazon.co.uk/dp/B0D1RB1WGQ?psc=1","https://m.media-amazon.com/images/I/61wp2MOKNaL._AC_SX355_PIbundle-2,TopRight,0,0_SH20_.jpg","E45",14.66,0,0,"N/A",0,0,200,"34,964","AMZ","N/A",1,4.9,22,7,0,"Amazon","Beauty","Extra Large Envelope","AMZ","19.80 x 4.40 x 9.00 cm",0.94,"N/A","Dec 8, 2025",,"No",7,"Amazon"
45.,"La Roche-Posay | Lipikar AP+ Cleansing Oil Shower Gel | Gentle Cleansing | Anti-Irritation | For Normal, Dry & Atopic-Prone Skin | From Birth | 400ml + 400ml Eco-Refill","B0FJXTWD8H","https://www.amazon.co.uk/dp/B0FJXTWD8H?psc=1","https://m.media-amazon.com/images/I/61-2TSvX96L._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg","La Roche-Posay",31.64,12,12,"N/A",467.69,467.67,168,"172,151","FR",8.8,1,3.8,8,7,1,"Pharmaco","Beauty","Small Parcel","FBA","20.80 x 9.80 x 10.20 cm",0.93,"N/A","Jul 25, 2025",,"No",12,"Pharmaco"
46.,"Skin So Soft Original Bath Oil, Original Skin Bath Oil, Softens Soft Skin Bath Oils for Women, Skin Moisturizing Smoothing & Softens Dry or Rough Skins - 3.4 fl.oz(1 Pcs)","B0CH9K8F45","https://www.amazon.co.uk/dp/B0CH9K8F45?psc=1","https://m.media-amazon.com/images/I/71ECnNczIcL._AC_SX355_.jpg","Pelinuar",5.26,1,1,"N/A",7.84,4.49,170,"257,218","CN","N/A",1,5,2,6,0,"chengduluoyushuangwangluokejiyouxiangong si","Beauty","N/A","MFN","N/A","N/A","N/A","Sep 5, 2023",,"No",34,"chengduluoyushuangwangluokejiyouxiangong si"
47.,"Bioderma Atoderm Shower Oil Refill 1000ml","B0D9NN7XFD","https://www.amazon.co.uk/dp/B0D9NN7XFD?psc=1","https://m.media-amazon.com/images/I/51c8GEGtkAL._AC_SY355_.jpg","Bioderma",15.21,183,183,100,"3,399.9","3,399.9",41,"10,016","GB",6.55,22,4.8,"1,121",8,67,"Lucky Trading Enterprises","Beauty","Small Parcel","FBA","22.14 x 9.50 x 15.70 cm",1.12,"N/A","Sep 25, 2024",,"No",22,"Lucky Trading Enterprises"
48.,"Uriage Derm-Phy Shower Oil 1L - Face & Body Wash - Dry & Sensitive Skin - Cleanses, Nourishes, Prevents Dryness - 25% Glycerin & Extra-Rich Agents - Physiological pH - Soap-Free","B0GSFX6NY1","https://www.amazon.co.uk/dp/B0GSFX6NY1?psc=1","https://m.media-amazon.com/images/I/71687Rk5hxL._AC_SY355_.jpg","Uriage",7.47,777,341,300,"12,232.39","5,742.03",177,"5,266","FR",3.7,2,4.7,"3,315",8,64,"Parasanteonline","Beauty","Small Parcel","MFN","23.70 x 8.40 x 8.40 cm",1.16,"N/A","Mar 7, 2026",,"No",4,"Parasanteonline"
49.,"Oilatum Plus Antiseptic Emollient Bath Additive for Eczema and Dry Skin Conditions, Soothing and Hydrating Formula, Dermatologist Recommended Relief, 1 x 500ml","B000LNEB7Y","https://www.amazon.co.uk/dp/B000LNEB7Y?psc=1","https://m.media-amazon.com/images/I/612ECDjkKWL._AC_SY355_.jpg","Oilatum",12.58,203,203,100,"3,176.48","3,176.5",159,"10,668","AMZ",6.1,11,4.7,625,7,1,"Amazon","Health & Personal Care","Extra Large Envelope","AMZ","22.20 x 5.20 x 9.30 cm",0.52,"N/A","Dec 4, 2006",,"No",235,"Amazon"
50.,"Emolium Bath Emulsion Dry Atopic Skin Baby and Adult 400ml","B00M0IAB9K","https://www.amazon.co.uk/dp/B00M0IAB9K?psc=1","https://m.media-amazon.com/images/I/61b36yEOoSL._AC_SY355_.jpg","EMOLIUM",24.99,5,5,"N/A",151.59,151.6,58,"105,335","GB",7.59,2,4.7,128,4,2,"Nefretete Uk","Beauty","Small Parcel","FBA","22.10 x 6.70 x 6.90 cm",0.42,"N/A","Jul 22, 2014",,"No",144,"Nefretete Uk"
51.,"Novaclear ATOPIS Emollient Bath Oil- 500 ml Emollient to Moisturise & Hydrate Dry Skin – Gently Cleanses – Soap Free & Perfume Free Emollient Bath & Shower Oil Body Wash - Dermatologically Tested","B09GPNY9H4","https://www.amazon.co.uk/dp/B09GPNY9H4?psc=1","https://m.media-amazon.com/images/I/61R68EeOS6L._AC_SY355_.jpg","Novaclear",15.83,0,0,"N/A",0,0,195,"526,596","GB","N/A",2,"N/A",0,2,0,"Smart Pharma UK","Beauty","Large Envelope","FBA","3.00 x 20.00 x 6.00 cm",0.5,"N/A","Sep 20, 2021",,"No",58,"Smart Pharma UK"
52.,"Ameliorate Softening Bath Milk Oil 250ml | Lab6, Collodial Oat, Lactic Acid | Dermatologically Tested","B07G1BBZR9","https://www.amazon.co.uk/dp/B07G1BBZR9?psc=1","https://m.media-amazon.com/images/I/611BqbSRjXL._AC_SY445_.jpg","AMELIORATE",11.07,50,50,"N/A",740.94,740.96,101,"51,690","AMZ",4.97,1,4.4,117,5,0,"Amazon","Beauty","Extra Large Envelope","AMZ","17.40 x 5.40 x 5.70 cm",0.31,"N/A","Oct 1, 2018",,"No",93,"Amazon"
53.,"Eucerin AtopiControl Soothing Shower and Bath Oil 400ml Gel","B07CJDK8D8","https://www.amazon.co.uk/dp/B07CJDK8D8?psc=1","https://m.media-amazon.com/images/I/61gwN90qVwL._AC_SX342_.jpg","Eucerin",13.87,2,2,"N/A",31.09,31.1,59,"277,406","IT",5.05,7,4.6,583,2,13,"FarmaciaBasso","Beauty","Large Envelope","FBA","21.90 x 3.50 x 8.30 cm",0.44,"N/A","Mar 30, 2018",,"No",100,"FarmaciaBasso"
54.,"Aveeno Daily Moisturising Body Cleansing Oil (1x 50ml), Nourishing Shower Body Oil for Normal to Dry Skin, Soap-Free, Lightly Scented & Vegan* with Soothing Prebiotic Triple Oat","B0FFCRH6Z6","https://www.amazon.co.uk/dp/B0FFCRH6Z6?psc=1","https://m.media-amazon.com/images/I/51erhrpRAvL._AC_SY355_.jpg","Aveeno",2.77,"1,129","1,129",900,"4,814.43","4,814.45",177,"3,540","AMZ",2.82,4,4.6,76,8,9,"Amazon","Beauty","Large Envelope","AMZ","11.20 x 3.10 x 3.20 cm",0.06,"N/A","Jun 22, 2025",,"No",13,"Amazon"
55.,"Healpsorin Baby Gentle Bath Emulsion for Dry & Eczema-Prone Skin – Calendula & Sweet Almond Oil – Mild Moisturizing Wash for Sensitive Baby Skin – Fragrance Free","B08PPW8NNN","https://www.amazon.co.uk/dp/B08PPW8NNN?psc=1","https://m.media-amazon.com/images/I/71juhRmRRkL._AC_SY355_.jpg","Dermz",11.66,67,23,"N/A",943.85,321.66,161,"5,492","GB",5.09,1,4.3,67,6,0,"Dermz Laboratories","Baby Products","Small Parcel","FBA","18.10 x 6.30 x 6.40 cm",0.34,"N/A","Dec 4, 2020",,"No",67,"Dermz Laboratories"
56.,"Babyton Babe Care Oil 50ml – Natural Moisturising Baby Oil with Calendula & Apricot – Soothing Bath & Body Oil for Sensitive, Dry & Atopy-Prone Skin – From Newborn Onwards","B0FJM9LXK3","https://www.amazon.co.uk/dp/B0FJM9LXK3?psc=1","https://m.media-amazon.com/images/I/51+6fP3XsoL._AC_SY355_.jpg","BABYTON",7.12,2,2,"N/A",19.54,19.55,171,"21,484","GB",4.12,1,4.3,9,7,0,"ROYSBABY","Baby Products","Extra Large Envelope","FBA","13.50 x 5.00 x 5.00 cm",0.09,"N/A","Jul 23, 2025",,"No",12,"ROYSBABY"
57.,"Uriage Shower Oil 500 mL - Face & Body Wash - Dry & Sensitive Skin - Cleanses, Nourishes, Prevents Dryness - 25% Glycerin & Extra-Rich Agents - Physiological pH - Soap-Free","B06Y3NWF7D","https://www.amazon.co.uk/dp/B06Y3NWF7D?psc=1","https://m.media-amazon.com/images/I/71S-qoNlhGL._AC_SY355_.jpg","Uriage",10.65,777,286,200,"12,232.39","3,714.64",172,"5,143","GB",5.79,12,4.7,"3,315",8,48,"Uriage UK","Beauty","Small Parcel","FBA","20.20 x 6.40 x 6.50 cm",0.6,"N/A","Jul 23, 2017",,"No",108,"Uriage UK"
58.,"Balneum Bath Oil","B0019EWQTO","https://www.amazon.co.uk/dp/B0019EWQTO?psc=1","https://m.media-amazon.com/images/I/31YkTPou4EL._AC_.jpg","Balneum",11.72,3,3,"N/A",48.57,48.57,16,"110,120","GB","N/A",4,4.7,5,1,0,"Harpers Healthcare","Beauty","N/A","MFN","N/A","N/A","N/A","May 8, 2008",,"No",218,"Harpers Healthcare"
59.,"Bioderma Atoderm Shower Oil - Nourishing & Cleansing Body Wash, Hydrate, Soothe & Protect Dry & Sensitive Skin - with Glycerin & Niacinamides, 200ML","B0F9QYB8XT","https://www.amazon.co.uk/dp/B0F9QYB8XT?psc=1","https://m.media-amazon.com/images/I/61YvCZf16OL._AC_SY355_.jpg","Bioderma",11.38,243,243,200,"3,331.81","3,331.82",148,"12,877","GB",5.78,4,4.8,11,9,1,"BIODERMA UK","Beauty","Extra Large Envelope","FBA","16.80 x 4.90 x 5.10 cm",0.24,"N/A","May 21, 2025",,"No",14,"BIODERMA UK"
60.,"Oilatum Emollient Eczema and Dry Skin Bath Additive, 500 ml","B07F8356XP","https://www.amazon.co.uk/dp/B07F8356XP?psc=1","https://m.media-amazon.com/images/I/31r9TAjokUL._AC_SX355_.jpg","Oilatum",13.57,0,0,"N/A",0,0,59,"97,128","GB",5.42,5,4.6,57,4,0,"Direct Care Ltd","Beauty","Extra Large Envelope","MFN","21.30 x 4.80 x 8.90 cm",0.49,"N/A","Jul 4, 2018",,"No",96,"Direct Care Ltd"
61.,"OSKIA Vitamin E Bath Oil – Bath Oil with Vitamin E & Almond Oil for Hydrated, Soft Skin – 200ml","B07PMTBXQT","https://www.amazon.co.uk/dp/B07PMTBXQT?psc=1","https://m.media-amazon.com/images/I/51DT393ET4L._AC_SX342_.jpg","Oskia",66.67,0,0,"N/A",0,0,95,"383,494","GB",15.29,1,5,1,6,0,"OSKIA","Beauty","Small Parcel","FBA","20.60 x 8.20 x 18.20 cm",0.32,"N/A","Nov 5, 2020",,"No",68,"OSKIA"
62.,"OMNi BiOTiC Skin Intensive Skin Bath | Protection and Care for Atopic Dermatitis | with Active Probiotic Bacteria | Vegan | Dermatologically Tested | No Fragrances and Preservatives | 125 g Powder","B0FF4TP5N4","https://www.amazon.co.uk/dp/B0FF4TP5N4?psc=1","https://m.media-amazon.com/images/I/61T0s-4eaML._AC_SY355_.jpg","OMNi BiOTiC",19.66,0,0,"N/A",0,0.68,196,"381,224","AMZ",6.59,1,4.1,12,9,0,"Amazon EU","Beauty","Small Parcel","AMZ","10.20 x 7.30 x 10.00 cm",0.19,"N/A","Jun 28, 2025",,"No",13,"Amazon EU"
63.,"Neem oil soap bar for Sensitive Eczema Prone Skin. Shea butter Moisturises Dry Itchy Irritated skin, Psoriasis Daily use Whole body, All ages. Formulated by Medical Doctor Marble Hill 100g","B0094H2GSO","https://www.amazon.co.uk/dp/B0094H2GSO?psc=1","https://m.media-amazon.com/images/I/71o8jfVMAyL._AC_SY355_.jpg","Marble Hill",5.79,415,415,300,"2,884.93","2,884.94",188,"9,394","GB",3.02,2,4.4,892,7,1,"Marble Hill","Beauty","Large Envelope","FBA","7.70 x 3.60 x 5.90 cm",0.1,"N/A","Aug 31, 2012",,"No",167,"Marble Hill"
64.,"Avène XeraCalm A.D. Lipid-Replenishing Cleansing Oil for Very Dry, Itchy Skin 400ml","B00EYOHGPU","https://www.amazon.co.uk/dp/B00EYOHGPU?psc=1","https://m.media-amazon.com/images/I/71IQb++ObGL._AC_SY355_.jpg","Avene",11.63,121,60,"N/A","2,457",975.51,83,"25,461","GB",5.07,8,4.7,"2,428",10,9,"Escentual","Beauty","Extra Large Envelope","MFN","20.29 x 5.31 x 5.41 cm",0.5,"N/A","Sep 4, 2013",,"No",154,"Escentual"
65.,"Oilatum Junior Emollient Bath Additive for Eczema and Dry Skin Conditions 600 ml and Daily Soothe & Protect Junior Bath Bubbles for Dry, Sensitive and Eczema Prone Skin 300ml","B0BH3TLFS9","https://www.amazon.co.uk/dp/B0BH3TLFS9?psc=1","https://m.media-amazon.com/images/I/41JGcOjE8RL._AC_SY355_.jpg","Oilatum",17.49,0,0,"N/A",0,0,174,"219,271","AMZ","N/A",1,4.8,6,7,0,"Amazon","Beauty","N/A","AMZ","N/A","N/A","N/A","Oct 2, 2022",,"No",45,"Amazon"
66.,"Bioderma Atoderm Ultra Nourishing Anti-Irration Shower Oil 100ml, (Pack of 1)","B018KXY2KC","https://www.amazon.co.uk/dp/B018KXY2KC?psc=1","https://m.media-amazon.com/images/I/71WDI6sjd2L._AC_SY355_.jpg","Bioderma",6.07,129,129,100,935.1,935.09,77,"23,493","GB",3.79,16,4.3,"2,625",9,29,"Bugelo Trading","Beauty","Large Envelope","FBA","14.00 x 3.80 x 6.20 cm",0.12,"N/A","Feb 12, 2016",,"No",125,"Bugelo Trading"
67.,"Balneum Bath Oil","B0019EYB42","https://www.amazon.co.uk/dp/B0019EYB42?psc=1","https://m.media-amazon.com/images/I/31AmUuBs0eL._AC_.jpg","Balneum",13.65,1,1,"N/A",17.42,17.42,16,"239,047","GB","N/A",3,4.2,13,1,0,"121Pharmacy",,"N/A","MFN","N/A","N/A","N/A","May 8, 2008",,"No",218,"121Pharmacy"
68.,"Oilatum Junior Eczema and Dry Skin Emollient Bath Additive, 600 ml (Pack of 1) and Daily Soothe & Protect Junior Head to Toe Wash for Dry, Sensitive and Eczema Prone Skin 300ml","B0BH3VLYPQ","https://www.amazon.co.uk/dp/B0BH3VLYPQ?psc=1","https://m.media-amazon.com/images/I/41YS-bOe4bL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg","Oilatum",16.09,0,0,"N/A",0,0,176,"186,483","AMZ","N/A",1,5,6,7,0,"Amazon","Beauty","N/A","AMZ","N/A","N/A","N/A","Oct 2, 2022",,"No",45,"Amazon"
69.,"A-DERMA Exomega Control Shower Oil Refill Pack 500 ml Shower Gel","B0BFB4HN5H","https://www.amazon.co.uk/dp/B0BFB4HN5H?psc=1","https://m.media-amazon.com/images/I/51AOOn87kML._AC_SY355_.jpg","A-Derma",13.94,37,37,"N/A",497.49,497.51,64,"56,633","GB",6.24,13,4.8,489,6,4,"CJB Trading Group Ltd","Beauty","Extra Large Envelope","FBA","21.20 x 4.90 x 11.20 cm",0.58,"N/A","Feb 17, 2023",,"No",41,"CJB Trading Group Ltd"
70.,"DERMEDIC - LINUM BABY - EMOLIENT - Emolient bath emulsion from the first day of life - 200 ml - Recommended for everyday hygiene and care of dry, very dry and atopic skin as well as skin susceptible to allergies or showing symptoms of psoriasis. Recommended for children and infants from their first day of life - Hypoallergenic","B01E7Z7BOG","https://www.amazon.co.uk/dp/B01E7Z7BOG?psc=1","https://m.media-amazon.com/images/I/310BKCRuvuL._AC_SX355_.jpg","DERMENA",9.3,0,0,"N/A",0,0,328,"N/A","BG","N/A",2,1,1,1,0,"Dealon",,"N/A","MFN","N/A","N/A","N/A","Apr 13, 2016",,"No",123,"Dealon"
71.,"Avene Xeracalm A.d Lipid-Replenishing Cleansing Oil 750 ml","B0CTTY5QBK","https://www.amazon.co.uk/dp/B0CTTY5QBK?psc=1","https://m.media-amazon.com/images/I/41DI5ZbDtOL._AC_SY355_.jpg","Avene",19.17,121,61,50,"2,457","1,481.48",58,"25,461","ES",6.21,4,4.7,"2,428",1,10,"Easo Magno Beauty","Beauty","Small Parcel","MFN","25.00 x 7.00 x 7.10 cm",0.91,"N/A","Feb 2, 2024",,"No",29,"Easo Magno Beauty"
72.,"Uriage Shower Oil 1L - Face & Body Wash - Dry & Sensitive Skin - Cleanses, Nourishes, Prevents Dryness - 25% Glycerin & Extra-Rich Agents - Physiological pH - Soap-Free","B0752S69DK","https://www.amazon.co.uk/dp/B0752S69DK?psc=1","https://m.media-amazon.com/images/I/7100O6bjE-L._AC_SY355_.jpg","Uriage",20.83,777,102,"N/A","12,232.39","2,423.88",168,"5,266","GB",6.55,7,4.7,"3,315",8,70,"HealthBeautyCare","Beauty","Small Parcel","MFN","23.80 x 8.10 x 8.31 cm",1.16,"N/A","Jun 15, 2017",,"No",109,"HealthBeautyCare"
73.,"Bioderma Atoderm Shower Oil - Nourishing & Cleansing Body Wash, Hydrate, Soothe & Protect Dry & Sensitive Skin - with Glycerin & Niacinamides, 200ML","B00ZY65RUI","https://www.amazon.co.uk/dp/B00ZY65RUI?psc=1","https://m.media-amazon.com/images/I/61rxYY6Uo9L._AC_SY355_.jpg","Bioderma",11.27,4,4,"N/A",32.8,32.8,148,"136,027","FR",3.02,12,4.5,"5,961",9,21,"Cosmeco","Beauty","Large Envelope","FBA","16.50 x 3.20 x 5.00 cm",0.26,"N/A","Aug 27, 2015",,"No",131,"Cosmeco"
74.,"Oilatum Emollient Bath Liquid (1 x 500ml) & Emollient Cream (1 x 500ml), Psoriasis, Eczema and Dry Skin Conditions, Soothing Formula, Hydrating Relief for Itchy Skin, Dermatologist Recommended","B0D54N5SP6","https://www.amazon.co.uk/dp/B0D54N5SP6?psc=1","https://m.media-amazon.com/images/I/51ykO5G-rbL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg","Oilatum",24,0,0,"N/A",0,0,192,"138,915","AMZ","N/A",1,5,1,5,0,"Amazon","Health & Personal Care","N/A","AMZ","N/A","N/A","N/A","May 24, 2024",,"No",26,"Amazon"
75.,"DermaVeen Extra Gentle Shower and Bath Oil 1L","B07529W7RK","https://www.amazon.co.uk/dp/B07529W7RK?psc=1","https://m.media-amazon.com/images/I/71L9JvMk4aL._AC_SY355_.jpg","DermaVeen",35,0,0,"N/A",0,2.05,45,"294,496","AU",10.02,2,4.6,199,7,2,"Health & Beauty Plus","Beauty","Extra Large Envelope","MFN","20.60 x 6.00 x 12.40 cm",0.93,"N/A","Feb 27, 2019",,"No",89,"Health & Beauty Plus"
