Display Order,Product Details,ASIN,Segment,URL,Image URL,Brand,Price  €,Parent Level Sales,ASIN Sales,Recent Purchases,Parent Level Revenue,ASIN Revenue,Title Char. Count,BSR,Seller Country/Region,Fees  €,Active Sellers,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Size Tier,Fulfillment,Dimensions,Weight,ABA Most Clicked,Creation Date,Sponsored,Best Seller,Seller Age (mo),Seller
24,"Aliud Pharma Clotrimazol AL 1%, 20 g Cream: Antimycotic for the treatment of fungal skin and athlete's foot",B00E5ANE5Y,Cream,https://www.amazon.de/dp/B00E5ANE5Y?psc=1,https://m.media-amazon.com/images/I/61yVsY649IL._AC_SY355_.jpg,AL Aliud Pharma,5.66,"6,487",656,N/A,"48,246.16","4,165.32",107,"147,552",NL,2,22,4.5,"4,602",7,N/A,apodiscounter,Health & Personal Care,Standard Envelope,MFN,12.40 x 3.20 x 2.30 cm,0.03,N/A,"Aug 27, 2012",,No,165,apodiscounter
42,N1 Athlete's Foot Gel 30 ml – Medical Device for Quick Intensive Treatment – Anti Athlete's Foot Cream Against Itching & Protection Against Unpleasant Odours – Ointment with Active Ingredient Natilact,B0B56MR9ZZ,Cream,https://www.amazon.de/dp/B0B56MR9ZZ?psc=1,https://m.media-amazon.com/images/I/71lhDLFoLpL._AC_SY355_.jpg,N1,11.52,361,297,100,"5,928.88","4,098.11",200,"8,410",DE,4.72,7,4.1,763,6,4,N1 - Health Care,Health & Personal Care,Large Envelope,FBA,12.00 x 3.50 x 3.50 cm,0.04,N/A,"Jun 27, 2022",,No,47,N1 - Health Care
48,Canesten Extra Spray 25 ml,B00E5A5Y1G,Spray,https://www.amazon.de/dp/B00E5A5Y1G?psc=1,https://m.media-amazon.com/images/I/716CkDrUCPL._AC_SY355_.jpg,Canesten,13.18,284,269,N/A,"4,065.53","3,649.79",26,"203,371",DE,5.13,22,4.4,"3,261",11,N/A,apohealth - Gesundheit aus der Apotheke,Health & Personal Care,Standard Envelope,MFN,1.00 x 1.00 x 1.00 cm,0.23,N/A,"Feb 29, 2012",,No,171,apohealth - Gesundheit aus der Apotheke
67,BIFON Cream 35 g,B00DIWKRNM,Cream,https://www.amazon.de/dp/B00DIWKRNM?psc=1,https://m.media-amazon.com/images/I/61Yy9aFaE8L._AC_SY355_.jpg,Bifon,8.39,343,343,N/A,"3,164.42","3,163.06",16,N/A,NL,4.13,12,4.6,356,1,0,apodiscounter,,Large Envelope,MFN,4.00 x 13.80 x 3.00 cm,0.05,N/A,"Jun 21, 2013",,No,155,apodiscounter
61,Allpresan Fuß Spezial No. 7 Fungus-Sensitive Skin for Daily or Therapy Accompanying Care for Athlete's Foot Prone Skin 125 ml,B00KTGG9NC,Cream,https://www.amazon.de/dp/B00KTGG9NC?psc=1,https://m.media-amazon.com/images/I/615LqOErPxL._SY355_.jpg,Allpresan,12.27,193,193,100,"3,050.48","3,050.13",125,"13,963",DE,5.11,5,4.7,130,9,N/A,Tina Cini,Beauty,Extra Large Envelope,MFN,15.60 x 4.10 x 4.30 cm,0.15,N/A,"Jun 5, 2014",,No,143,Tina Cini
44,"1% Cream for Fungal Skin and Athlete's Foot with Broad Spectrum Antifungal for Adults and Schoolchildren (6 years and up), 20 g",B00A7OR58O,Cream,https://www.amazon.de/dp/B00A7OR58O?psc=1,https://m.media-amazon.com/images/I/61IT6MUBGHL._AC_SY355_.jpg,Selergo,9.65,285,285,N/A,"2,742.77","2,741.34",127,"220,270",N/A,N/A,18,4.4,178,1,0,apominga - Die Online Apotheke in München,Health & Personal Care,Large Envelope,MFN,4.00 x 5.00 x 10.00 cm,0.03,N/A,"Dec 31, 2008",,No,209,apominga - Die Online Apotheke in München
50,"Foot Spray, Tea Tree Oil, Foot Odour Spray, Prevention of Athlete's Foot, Relieves Itching and Protects Against Unpleasant Odours, Eliminates Foot Sweat and Foot Odour, Refreshes the Feet, 120 ml",B0F5MMQ4KM,Spray,https://www.amazon.de/dp/B0F5MMQ4KM?psc=1,https://m.media-amazon.com/images/I/7154ZFsj52L._AC_SY355_.jpg,Onznoz,9.99,298,298,100,"2,668.42","2,665.33",195,"5,716",CN,3.49,1,4.4,47,7,4,TFX-Store,Beauty,Extra Large Envelope,FBA,16.90 x 4.10 x 4.20 cm,0.15,N/A,"Apr 19, 2025",,No,13,TFX-Store
52,"Health Routine Natural Foot Bath Salt with Tea Tree Oil - For Care and Hygiene of Feet, Against Athlete's Foot and Nail Fungus, with 100% Natural Active Ingredients",B0D8WC6C8M,BathSalt,https://www.amazon.de/dp/B0D8WC6C8M?psc=1,https://m.media-amazon.com/images/I/71I6WZLUIQL._AC_SY355_.jpg,HealthRoutine,9.24,290,236,100,"4,271.27","2,596.81",164,"11,625",AT,4.3,1,4.4,196,7,6,Health Routine,Beauty,Large Envelope,FBA,20.20 x 3.90 x 13.00 cm,0.26,N/A,"Jun 5, 2025",,No,11,Health Routine
37,Canesten Cream for Skin and Foot Fungus 81796319 50g 50g 1,B00E67K31O,Cream,https://www.amazon.de/dp/B00E67K31O?psc=1,https://m.media-amazon.com/images/I/71oX8xUX3qL._AC_SY355_.jpg,Canesten,16.34,251,127,N/A,"3,175.06","2,300.10",58,"289,488",NL,47.61,16,4.5,"1,407",9,0,apodiscounter,Health & Personal Care,Large Oversize,MFN,100.00 x 100.00 x 100.00 cm,0.23,N/A,"Aug 9, 2013",,No,153,apodiscounter
54,"Skin Fungus Cream, Intensive & Quick Treatment of Athlete's Foot, Effective Against Ringworm, Eczema & Sweat Blisters, Gentle Formula, Suitable for Face and Body, 60 g",B0GT4FLPY6,Cream,https://www.amazon.de/dp/B0GT4FLPY6?psc=1,https://m.media-amazon.com/images/I/71KA7Pn8CYL._SY355_.jpg,Originaturals,12.34,135,135,100,"1,989","1,987.53",167,"13,472",CN,6.58,1,N/A,0,9,0,Originaturals,Beauty,Extra Large Envelope,FBA,8.80 x 5.60 x 8.80 cm,0.07,N/A,"Mar 19, 2026",,No,2,Originaturals
59,Clotrimazole AL 1%,B008YWH84M,Cream,https://www.amazon.de/dp/B008YWH84M?psc=1,https://m.media-amazon.com/images/I/41v4h+ekVJL._AC_SY355_.jpg,AL Aliud Pharma,5.09,391,391,200,"1,982.04","1,980.14",18,"9,816",DE,N/A,5,4.5,579,1,7,sternapo,Health & Personal Care,N/A,MFN,N/A,N/A,N/A,"Aug 17, 2012",,No,165,sternapo
67,"PODERM 3-in-1 Mushroom Spray for Nails, Feet & Shoes | Eliminate 99.9% of Athlete's Foot Spores & Bacteria in 1 Hour | Tea Tree, Zinc & Mint | Swiss Made | Developed by a Podiatrist",B0GKH4NW5W,Spray,https://www.amazon.de/dp/B0GKH4NW5W?psc=1,https://m.media-amazon.com/images/I/714bJ2aXCfL._AC_SY355_.jpg,PODERM,22.61,215,78,100,"5,193.73","1,961.49",181,"6,902",AMZ,8.21,2,4.1,6,8,4,Amazon,Health & Personal Care,Large Envelope,AMZ,16.40 x 3.70 x 5.20 cm,0.13,N/A,"Feb 19, 2026",,No,3,Amazon
65,"SOS Foot Disinfectant Spray 250 ml Including Spray Bottle in Travel Size 30 ml | Tested to Standards, Effective on Athlete's Foot Pathogens, Effective Against Thread and Yeast Fungi, Removes 99.99% of Bacteria",B0D7ZN8QLW,Spray,https://www.amazon.de/dp/B0D7ZN8QLW?psc=1,"https://m.media-amazon.com/images/I/71Puod2-k0L._SY355_PIbundle-2,TopRight,0,0_AA355SH20_.jpg",Zama4Zingo,7.44,185,185,100,"1,642.43","1,642.05",209,"13,149",N/A,3.89,7,4.6,160,3,4,Sparbude,Health & Personal Care,Extra Large Envelope,MFN,20.00 x 5.00 x 5.00 cm,0.24,N/A,"Aug 1, 2024",,No,21,Sparbude
36,"Scholl Athlete's Foot Cream for Care, 30 ml - Intensive Athlete's Foot Treatment, Skin-Friendly Formula, Jojoba Oil & Vitamin E, 24-Hour Protection Against Athlete's Foot, Cooling Menthol & Eucalyptus",B01CSLRUBK,Cream,https://www.amazon.de/dp/B01CSLRUBK?psc=1,https://m.media-amazon.com/images/I/61FxUp0y8DL._AC_SY355_.jpg,Dr. Scholl's,3.37,362,362,100,"1,639.20","1,638.62",200,"7,142",AMZ,3.11,1,4.5,238,6,6,Amazon,Health & Personal Care,Large Envelope,AMZ,11.00 x 3.50 x 3.90 cm,0.07,N/A,"Mar 7, 2016",,No,122,Amazon
50,Loceryl Cream – 20g,B009LIGJU2,Cream,https://www.amazon.de/dp/B009LIGJU2?psc=1,https://m.media-amazon.com/images/I/71nUr2G1LYL._AC_SY355_.jpg,Loceryl,8.39,161,161,N/A,"1,616.45","1,614.76",19,N/A,NL,N/A,16,4.2,216,7,0,Apotheke Online,,N/A,MFN,N/A,N/A,N/A,"Oct 4, 2012",,No,163,Apotheke Online
71,Peclavus Podomed AntiMYX Foot Cream 100 ml,B07RK4J91V,Cream,https://www.amazon.de/dp/B07RK4J91V?psc=1,https://m.media-amazon.com/images/I/616r2lVE2lL._SY355_.jpg,Peclavus,10.24,119,109,50,"1,643.12","1,308.21",42,"15,973",DE,N/A,7,4.6,119,5,0,Horn Medical Producing and Trading,Beauty,Extra Large Envelope,FBA,16.40 x 5.00 x 5.20 cm,0.13,N/A,"May 8, 2019",,No,84,Horn Medical Producing and Trading
49,"Athlete's Foot Treatment Cream, Maximum Strength for Athlete's Foot (Tinea Pedis), Itching, Bladder, Burning, Cracking, Flaking, Beriberi, Natural Herbs Anti-Fungal Foot Cream",B0CH9XK8SX,Cream,https://www.amazon.de/dp/B0CH9XK8SX?psc=1,https://m.media-amazon.com/images/I/71+TGvHuaeL._AC_SY355_.jpg,LMNOOP,19.99,63,63,N/A,"1,260.54","1,259.77",175,"27,551",CN,5.65,1,4.2,575,7,43,FlowerSnow,Health & Personal Care,Large Envelope,FBA,18.30 x 3.20 x 14.00 cm,0.07,N/A,"Sep 13, 2023",,No,32,FlowerSnow
45,"Antifungal Skin Cream - Antifungal Cream for Treating Athlete's Foot, Itching and Ringworm - Mild Formula - Suitable for Feet and Body (18G 1-Pack)",B0G1YKMKR3,Cream,https://www.amazon.de/dp/B0G1YKMKR3?psc=1,https://m.media-amazon.com/images/I/71wXUFWd8dL._AC_SY355_.jpg,CODECURE,9.99,124,124,50,"1,237.54","1,236.17",147,"22,883",CN,2.72,1,4.7,4,7,N/A,CODECURE,Health & Personal Care,Standard Envelope,FBA,27.50 x 2.40 x 14.70 cm,0.05,N/A,"Dec 30, 2025",,No,5,CODECURE
46,Extra Strong Athlete's Foot Treatment Cream | Anti-Itching Cream for Multiple Body Parts | Anti-Fungal Ringworm Foot Care | XL 75 ml,B07TT7C3KY,Cream,https://www.amazon.de/dp/B07TT7C3KY?psc=1,https://m.media-amazon.com/images/I/51JkrrhlSlL._AC_SY355_.jpg,Imperial Feet,24.97,114,48,N/A,"2,873.04","1,206.48",132,"15,764",NL,6.79,1,3.9,"2,486",7,10,Imperial Feet Cosmetics,Health & Personal Care,Large Envelope,FBA,15.90 x 3.40 x 3.61 cm,0.11,N/A,"Aug 11, 2019",,No,81,Imperial Feet Cosmetics
64,"Foot and Nail Spray, Fungal Nail, Athlete's Foot Treatment, Against Nail Fungus, Nail Fungus Treatment, Quick Intensive Foot Care Products Spray, Pack of 2",B0CZ42LNCX,Spray,https://www.amazon.de/dp/B0CZ42LNCX?psc=1,"https://m.media-amazon.com/images/I/71KZ5MRuDLL._SY355_PIbundle-10,TopRight,0,0_AA355SH20_.jpg",IKKAB,9.99,110,110,50,"1,097.30","1,096.09",155,"16,239",CN,3.49,1,4,156,10,0,SZRX,Health & Personal Care,Large Envelope,FBA,11.90 x 2.70 x 5.80 cm,0.11,N/A,"Mar 26, 2024",,No,26,SZRX
