"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  €","Parent Level Sales","ASIN Sales","Recent Purchases","Parent Level Revenue","ASIN Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  €","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
25.,"L'Oréal Professionnel, Shampoo Professionale Lenitivo, Per Cuoio Capelluto Sensibile, Per Capelli Luminosi e Setosi, Con Niacinamide, Anti-Discomfort, Scalp Advanced","B0BPYF46LP","https://www.amazon.it/dp/B0BPYF46LP?psc=1","https://m.media-amazon.com/images/I/51NqBwfgEhL._AC_SX342_.jpg","L'Oréal Professionnel Paris",14.35,291,146,50,"6,206.21","2,683.31",165,"4,505","AMZ",7.15,33,4.4,"1,383",6,29,,"Beauty","Extra Large Envelope","AMZ","14.10 x 5.80 x 5.80 cm",0.35,"N/A","Mar 1, 2023",,"No",39,
29.,"PsoriTIS Urea 10% Shampoo - Seborrheic Dermatitis, Scalp Prone to Psoriasis, Dandruff, Scales, Pruriginous, Inflamed Skin, Moisturizing Relief, Moisturizes and Normalizes the Skin 120 ml","B0851F6C4Z","https://www.amazon.it/dp/B0851F6C4Z?psc=1","https://m.media-amazon.com/images/I/41agaOHNtqL._AC_SY355_.jpg","TIS farmaceutic",8.19,"1,114",996,500,"12,189.32","9,950.85",186,"1,605","RO",4.38,1,4.2,"2,478",8,39,"KLU.Farma (EU)","Beauty","Extra Large Envelope","FBA","15.60 x 4.20 x 5.00 cm",0.16,"N/A","Oct 28, 2021",,"No",56,"KLU.Farma (EU)"
30.,"Neutrogena T/Gel Anti-Dandruff Shampoo with Scalp, Men's Shampoo for Hair and Dry Scalp with Salicylic Acid and Piroctone Olamine, Mild Anti-Dandruff Treatment and Alcohol Free, 150 ml","B091PVWK7X","https://www.amazon.it/dp/B091PVWK7X?psc=1","https://m.media-amazon.com/images/I/71U0pK7Vp4L._AC_SY355_.jpg","Neutrogena",5.23,816,816,300,"6,233.38","6,233.36",184,"1,817","AMZ",3.91,15,4.3,"1,528",7,11,"Amazon","Beauty","Large Envelope","AMZ","16.90 x 3.70 x 5.70 cm",0.19,"N/A","Mar 30, 2021",,"No",63,"Amazon"
31.,"Bioderm Shampoo Soft - Sensitive Scalp Shampoo | Anti-Dandruff Treatment, Seborrheic Dermatitis & Itchy Scalp | Daily Use | Paraben Free | 500ml","B06ZZG2V8X","https://www.amazon.it/dp/B06ZZG2V8X?psc=1","https://m.media-amazon.com/images/I/61LArEeM8XL._AC_SY355_.jpg","BIODERM BIODERMOCOSMETICI",7.81,"1,469","1,037",600,"14,847.27","9,884.41",144,976,"AMZ",5.78,2,4.2,"1,259",8,21,"Amazon","Beauty","Small Parcel","AMZ","19.40 x 6.90 x 18.60 cm",0.56,"N/A","Apr 21, 2017",,"No",110,"Amazon"
32.,"Redken | Shampoo, with Peppermint for Oily Hair and Irritated Scalp, Cleanses and Refreshes Roots Without Weighting, Amino Mint","B09LYWXD3Q","https://www.amazon.it/dp/B09LYWXD3Q?psc=1","https://m.media-amazon.com/images/I/51Pqwc0YXaL._AC_SX342_.jpg","Redken",14.46,"1,495","1,495",800,"26,648.68","26,648.69",127,728,"AMZ",6.88,18,4.3,"2,766",7,60,"Amazon","Beauty","Extra Large Envelope","AMZ","17.40 x 5.60 x 7.10 cm",0.35,"N/A","Feb 10, 2022",,"No",52,"Amazon"
33.,"Phyto Anti-démangeaisons Dermo-soothing Shampoo 250ml","B0D9K9YML4","https://www.amazon.it/dp/B0D9K9YML4?psc=1","https://m.media-amazon.com/images/I/61Hc8Ks3WHL._AC_SY355_.jpg","Phyto",7.99,94,94,50,882.88,882.88,53,"11,535","AMZ",4.18,22,4,105,6,12,"Amazon","Beauty","Large Envelope","AMZ","15.60 x 3.60 x 6.90 cm",0.3,"N/A","Jun 28, 2024",,"No",24,"Amazon"
34.,"Urtekram Organic Tea Tree Shampoo for Irritated Scalp, 560 g","B0019YN81E","https://www.amazon.it/dp/B0019YN81E?psc=1","https://m.media-amazon.com/images/I/6160y3zp-7L._AC_SY355_.jpg","Urtekram",12.29,"1,003",114,50,"12,687.86","1,707.76",60,"1,132","AMZ",7.2,4,4.3,"7,815",6,102,"Amazon","Beauty","Small Parcel","AMZ","21.80 x 7.30 x 18.50 cm",0.57,"N/A","Aug 7, 2012",,"No",166,"Amazon"
35.,"Bionike Defence Hair Dermolenitive Shampoo for Sensitive and Irritable Skin, Protective and Moisturizing Action, Gently Cleanses, Soothes and Gives Relief from Irritation and Itching","B076DCG81D","https://www.amazon.it/dp/B076DCG81D?psc=1","https://m.media-amazon.com/images/I/61p6TzTbWpL._AC_SY445_.jpg","Bionike",6,"1,910",885,"N/A","13,629.58","5,856.68",182,"1,936","N/A",4.12,16,4.4,973,6,7,,"Beauty","Extra Large Envelope","FBA","17.30 x 4.30 x 7.20 cm",0.25,"N/A","Jun 28, 2017",,"No",108,
36.,"Wella Professionals INVIGO SCALP BALANCE Sensitive Scalp Shampoo - per cute secca","B0CH8K7R2R","https://www.amazon.it/dp/B0CH8K7R2R?psc=1","https://m.media-amazon.com/images/I/61uudnN00QL._AC_SX342_.jpg","Wella Professionals",10.57,109,80,"N/A","1,677.51","1,027.73",81,"9,675","AMZ",6.17,16,4.5,311,6,19,"Amazon","Beauty","Extra Large Envelope","AMZ","14.70 x 5.70 x 5.80 cm",0.34,"N/A","Sep 10, 2023",,"No",33,"Amazon"
37.,"Eucerin Ph5","B00ESCS7R4","https://www.amazon.it/dp/B00ESCS7R4?psc=1","https://m.media-amazon.com/images/I/6181ZkZNchL._AC_SX342_.jpg","Eucerin",9.01,336,336,200,"3,713.08","3,713.07",11,"3,560","AMZ",5.05,12,4.6,348,8,15,"Amazon","Beauty","Large Envelope","AMZ","20.10 x 3.30 x 7.00 cm",0.31,"N/A","Sep 30, 2013",,"No",153,"Amazon"
38.,"Wella Professionals Invigo Scalp Balance Deep Cleansing Shampoo for Revitalized Hair 300 ml","B0CH8K9NMR","https://www.amazon.it/dp/B0CH8K9NMR?psc=1","https://m.media-amazon.com/images/I/51zjcxHccIL._AC_SY355_.jpg","Wella Professionals",9.67,"1,206",520,300,"20,643.79","6,214.58",91,713,"AMZ",5.94,19,4.5,885,8,33,"Amazon","Beauty","Large Envelope","AMZ","14.00 x 3.00 x 3.00 cm",0.27,"N/A","Sep 10, 2023",,"No",33,"Amazon"
39.,"Vichy Dercos Sensitive Anti-Dandruff Shampoo for Sensitive Scalp, Soothing Action, Anti-Reappearance Effect, Enriched with Pyroctolamine and AHA, 200 ml","B009USALZM","https://www.amazon.it/dp/B009USALZM?psc=1","https://m.media-amazon.com/images/I/71sNYlX3QsL._AC_SX342_.jpg","VICHY",14.35,"1,122","1,122",500,"16,101.86","16,101.86",152,"1,577","AMZ",6.32,1,4.5,"2,616",7,36,"Amazon","Beauty","Extra Large Envelope","AMZ","17.30 x 4.90 x 5.20 cm",0.24,"N/A","Oct 27, 2012",,"No",164,"Amazon"
40.,"MOST - Dermictiol Moisturizing Shampoo Irritated Scalp, Seborrheic Dermatitis and Dandruff Without Sulfates, Frequent Wash Shampoo with Ichthyol for Sensitive Skin, Itchy Relief Irritations 150 ml","B01B4Z8HUO","https://www.amazon.it/dp/B01B4Z8HUO?psc=1","https://m.media-amazon.com/images/I/41SG8mzfbGL._AC_SY355_.jpg","MOST",12.3,112,112,50,"1,685.03","1,685.06",196,"9,841","IT",6.25,11,4.4,124,4,5,"MOST Skincare","Beauty","Large Envelope","FBA","16.00 x 4.00 x 6.80 cm",0.19,"N/A","Dec 1, 2015",,"No",126,"MOST Skincare"
41.,"Faith In Nature Natural Rosemary Stimulating Shampoo for Normal Hair and Scalp, Vegan and Cruelty Free, SLS Free, Silicone or Paraben Free, 400ml","B0C4YJSRHM","https://www.amazon.it/dp/B0C4YJSRHM?psc=1","https://m.media-amazon.com/images/I/61ksVMMA9YL._AC_SY355_.jpg","FAITH IN NATURE",8.19,"1,810",462,300,"15,497.23","4,392.26",145,843,"AMZ",4.44,1,4.3,825,1,26,"Amazon","Beauty","Extra Large Envelope","AMZ","19.40 x 5.20 x 5.30 cm",0.43,"N/A","May 11, 2023",,"No",37,"Amazon"
46.,"BBionike Defence Hair - Extra Gentle Shampoo Oil Frequent Washes, for Sensitive and Irritable Skin, Soothes and Relieves Itching and Irritation","B0FG2SY58C","https://www.amazon.it/dp/B0FG2SY58C?psc=1","https://m.media-amazon.com/images/I/51pglTPDyOL._AC_SY445_PIbundle-2,TopRight,0,0_SH20_.jpg","Bionike",11.92,881,0,"N/A","6,408.55",0,143,"1,178","AMZ","N/A",1,4.3,"1,076",7,6,"Amazon","Beauty","Extra Large Envelope","AMZ","20.70 x 4.70 x 7.60 cm",0.94,"N/A","Sep 28, 2020",,"No",69,"Amazon"
47.,"Vichy Dercos, Shampoo Anti-Forfora DS, Per Capelli da Normali a Grassi, Azione Riequilibrante, Effetto Anti-Ricomparsa, Arricchito con Disolfuro di Selenio e Acido Salicilico","B00WN2BY7G","https://www.amazon.it/dp/B00WN2BY7G?psc=1","https://m.media-amazon.com/images/I/417EbLRL-DL._AC_SX342_.jpg","VICHY",17.1,"7,715","6,691","3,000","128,832.82","115,717.47",174,75,"AMZ",6.8,1,4.6,"12,132",16,327,"Amazon","Beauty","Extra Large Envelope","AMZ","20.30 x 5.40 x 5.60 cm",0.45,"N/A","Jun 3, 2015",,"No",132,"Amazon"
48.,"Wella Professionals Invigo Scalp Balance Anti-Dandruff Shampoo - Skin Relief, 300 ml","B0CH8KW2WR","https://www.amazon.it/dp/B0CH8KW2WR?psc=1","https://m.media-amazon.com/images/I/61NRQUyrygL._AC_SX342_.jpg","Wella Professionals",9.67,391,391,200,"4,836.58","4,836.59",84,"3,256","AMZ",6.55,22,4.4,337,5,18,"Amazon","Beauty","Small Parcel","AMZ","14.70 x 6.30 x 6.40 cm",0.35,"N/A","Sep 10, 2023",,"No",33,"Amazon"
49.,"Vichy Dercos Psolution Anti-Scaling Shampoo for Psoriasis Prone Scalp Tightening Itching and Tingling with Salicylic Acid 200ml","B09GRM5X73","https://www.amazon.it/dp/B09GRM5X73?psc=1","https://m.media-amazon.com/images/I/51vkshLiWsL._AC_SX342_.jpg","VICHY",18.98,420,420,200,"8,034.75","8,034.79",127,"2,947","N/A",7.08,1,4.5,"1,307",6,286,,"Beauty","Extra Large Envelope","MFN","17.30 x 4.90 x 4.90 cm",0.25,"N/A","Sep 21, 2021",,"No",57,
50.,"L'Oréal Professionnel Paris Soothing Shampoo for Oily Scalp, Against Excess Sebum, Refreshing Effect with 4% AHA, Anti-Oiliness, Scalp Advanced, 300 ml","B0BPYFBWF4","https://www.amazon.it/dp/B0BPYFBWF4?psc=1","https://m.media-amazon.com/images/I/51N-FEvpsoL._AC_SX342_.jpg","L'Oréal Professionnel Paris",15.2,457,457,300,"8,476.98","8,476.96",151,"2,672","AMZ",7.01,29,4.2,"1,291",6,23,"Amazon","Beauty","Extra Large Envelope","AMZ","14.20 x 5.80 x 5.80 cm",0.36,"N/A","Mar 1, 2023",,"No",39,"Amazon"
51.,"Head & Shoulders Anti-itching Dandruff Shampoo 250 ml for Daily Use, Up to 100% Dandruff Protection. Clinically Tested. For All Types of Skin and Hair. Fresh Feel","B0CRYYK89T","https://www.amazon.it/dp/B0CRYYK89T?psc=1","https://m.media-amazon.com/images/I/61KjWBlGBdL._AC_SY355_.jpg","Head & Shoulders",2.7,"1,871","1,871",700,"5,739.25","5,739.27",162,"1,409","AMZ",3.7,4,4.6,821,6,16,"Amazon","Beauty","Large Envelope","AMZ","19.30 x 3.40 x 6.00 cm",0.29,"N/A","Jan 10, 2024",,"No",29,"Amazon"
52.,"Restivoil Physiological Sebonormalising Oil Shampoo for Sensitive Scalp and for Normal and Oily Hair Without Foaming and Aggressive Agents, 250 ml","B00S18VH8M","https://www.amazon.it/dp/B00S18VH8M?psc=1","https://m.media-amazon.com/images/I/71rrC6A54pL._AC_SY355_.jpg","RestivOil",9.25,"3,073",852,400,"40,349.35","9,858.38",146,115,"AMZ",5.66,29,4.5,"6,262",8,52,"Amazon","Beauty","Small Parcel","AMZ","18.20 x 6.20 x 6.30 cm",0.31,"N/A","Feb 10, 2015",,"No",136,"Amazon"
53.,"Folliculitis Shampoo, Anti-Dandruff Shampoo, Reduces Dandruff, Relieves Itchy Scalp, Antifungus, Seborrheic Dermatitis, Folliculitis, Scalp Psoriasis, 200ml","B0F4KJND75","https://www.amazon.it/dp/B0F4KJND75?psc=1","https://m.media-amazon.com/images/I/71uizxmd0eL._AC_SY355_.jpg","SHVYOG",14.99,57,57,"N/A",857.95,857.96,156,"12,579","CN",6.25,1,4.4,123,8,1,"SMAMZ EU","Beauty","Large Envelope","FBA","18.10 x 3.90 x 6.50 cm",0.26,"N/A","Apr 11, 2025",,"No",14,"SMAMZ EU"
54.,"DERMASENCE Polaneth Shampoo 200 ml, Moisturizing Shampoo for Dry, Very Dry and Prone to Itchy, Soothing Shampoo Suitable for People with Atopic Dermatitis","B08P4D38B1","https://www.amazon.it/dp/B08P4D38B1?psc=1","https://m.media-amazon.com/images/I/61TWS8+Q0cL._AC_SY355_.jpg","DERMASENCE",15.57,54,54,"N/A","1,035.62","1,035.64",154,"25,018","DE",8.07,4,4.3,496,6,11,"Medicos Kosmetik GmbH und Co KG","Beauty","Extra Large Envelope","FBA","17.20 x 5.20 x 5.20 cm",0.25,"N/A","Jan 1, 2009",,"No",209,"Medicos Kosmetik GmbH und Co KG"
55.,"Eucerin DermoCapillaire Urea Soothing Shampoo 250 ml, Shampoo for Dry Hair, Scalp and Scalp, Moisturizing Formula for a Gentle Daily Cleansing and Without Alkaline Soap","B0090Y79SS","https://www.amazon.it/dp/B0090Y79SS?psc=1","https://m.media-amazon.com/images/I/6116LpwjBML._AC_SX342_.jpg","Eucerin",9.01,555,555,300,"6,093.05","6,093.08",168,"2,079","AMZ",5.05,28,4.3,"1,415",8,28,,"Beauty","Large Envelope","AMZ","19.20 x 3.10 x 6.90 cm",0.3,"N/A","Aug 24, 2012",,"No",166,
56.,"Xoriderm Gentle Shampoo Useful in the Presence of Psoriasis and Scalp Dermatitis | Useful in Case of Itching and Redness of Scalp | 150 ml","B08YFKJ3PZ","https://www.amazon.it/dp/B08YFKJ3PZ?psc=1","https://m.media-amazon.com/images/I/71xAaXhxvPL._AC_SY355_.jpg","Licofarma",15.98,104,104,50,"2,112.62","2,112.63",138,"9,973","IT",7.29,1,4.2,323,6,11,"Licofarma S.r.l.","Beauty","Extra Large Envelope","FBA","17.30 x 4.90 x 5.10 cm",0.19,"N/A","Mar 9, 2021",,"No",63,"Licofarma S.r.l."
57.,"Eucerin DermoCapillaire Extra Tolerability Shampoo 250 ml, Shampoo for Sensitive and Irritated Hair and Scalp, Gentle Formula for the Whole Family Suitable for Frequent Washes and Fragrance Free","B0090Y7C1M","https://www.amazon.it/dp/B0090Y7C1M?psc=1","https://m.media-amazon.com/images/I/61UM7-3GzIL._AC_SY355_.jpg","Eucerin",10.32,91,91,50,"1,104.59","1,104.6",194,"8,411","AMZ",5.89,24,4.5,428,8,4,"Amazon","Beauty","Large Envelope","AMZ","19.30 x 3.00 x 7.10 cm",0.29,"N/A","Aug 24, 2012",,"No",166,"Amazon"
58.,"Kouriles® Gentle Anti-Dandruff Shampoo for Seborrheic Dermatitis, Scalp Irritations or Neonatal Milky Crust with Climbazole, Phlorogine, Vitamin E and Hyaluronic Acid (100 ml)","B08GM7SJKR","https://www.amazon.it/dp/B08GM7SJKR?psc=1","https://m.media-amazon.com/images/I/61YzC62uI9L._AC_SY355_.jpg","KOURILES",7.83,355,355,200,"3,525.01","3,525.03",175,"3,433","AMZ",4.19,8,4.2,565,6,2,"Amazon","Beauty","Large Envelope","AMZ","13.30 x 3.40 x 5.70 cm",0.13,"N/A","Jul 13, 2020",,"No",71,"Amazon"
59.,"Bioderm Shampoo Soft - Sensitive Scalp Shampoo | Anti-Dandruff Treatment, Seborrheic Dermatitis & Itchy Scalp, Daily Use, Paraben Free, 1000ml","B09FFKMT7W","https://www.amazon.it/dp/B09FFKMT7W?psc=1","https://m.media-amazon.com/images/I/51JQAQQC88L._AC_SY355_.jpg","FARMODERM",9.57,202,202,100,"2,323.36","2,323.37",142,"5,938","AMZ",7.93,1,4.2,287,1,6,"Amazon","Beauty","Small Parcel","AMZ","23.50 x 8.40 x 8.40 cm",1.07,"N/A","Nov 15, 2022",,"No",43,"Amazon"
60.,"Sphagnum Botanicals Shampoo for Psoriasis Scalp with Salicylic Acid - Formulated with Peat and Menthol to soothe itching and eliminate scales, 250 ml","B0D86YN54G","https://www.amazon.it/dp/B0D86YN54G?psc=1","https://m.media-amazon.com/images/I/71hxx7lCpmL._AC_SY355_.jpg","Sphagnum Botanicals",15.53,124,113,50,"2,577.66","2,259.03",149,"7,836","EE",8.21,1,4.1,772,9,25,"Sphagnum Botanicals","Beauty","Extra Large Envelope","FBA","14.00 x 5.31 x 5.41 cm",0.29,"N/A","Sep 12, 2024",,"No",21,"Sphagnum Botanicals"
61.,"Flow'r moon Professional Anti-Dandruff Shampoo Without Sulphates 300 ml | Antifungal and Antipruritic Shampoo for Irritated and Flaky Scalp.","B09V369TP5","https://www.amazon.it/dp/B09V369TP5?psc=1","https://m.media-amazon.com/images/I/51hLdh3gh8L._AC_SY355_.jpg","flow'r moon",13.89,12,9,"N/A",233.23,158.76,140,"26,394","IT",7.15,1,4.7,6,8,0,"Buyboxlab SRL","Beauty","Small Parcel","FBA","14.00 x 7.00 x 7.00 cm",0.35,"N/A","Nov 11, 2025",,"No",7,"Buyboxlab SRL"
62.,"Evolsin Shampoo Against Eczema and Psoriasis I 250 ml I Relief from Itchy Dry and Irritated Scalp, Atopic Dermatitis and Psoriasis I Shampoo Seborrheic Dermatitis","B07TZ9HV1S","https://www.amazon.it/dp/B07TZ9HV1S?psc=1","https://m.media-amazon.com/images/I/71w55BtiPkL._AC_SY355_.jpg","Evolsin",16.35,33,33,"N/A",739.99,739.99,162,"14,182","DE",6.61,2,4.2,"1,690",8,17,"Evolsin","Beauty","Extra Large Envelope","FBA","18.40 x 5.50 x 5.70 cm",0.31,"N/A","Aug 21, 2019",,"No",82,"Evolsin"
63.,"RestivOil Extra Gentle Moisturizing Oil Shampoo for Normal to Delicate Hair, 400 ml, 400 ml, 1","B07R9WJ1PP","https://www.amazon.it/dp/B07R9WJ1PP?psc=1","https://m.media-amazon.com/images/I/61F5z8SOkYL._AC_SY355_.jpg","RestivOil",10.89,"1,117","1,117",700,"14,846.98","14,846.95",94,828,"AMZ",7.21,18,4.4,"1,622",7,3,"Amazon","Beauty","Extra Large Envelope","AMZ","21.50 x 5.70 x 7.30 cm",0.46,"N/A","Apr 27, 2019",,"No",86,"Amazon"
64.,"PierreFabreKlorane Soothing and Anti-Irritating Shampoo – 400 ml","B002LDZQDK","https://www.amazon.it/dp/B002LDZQDK?psc=1","https://m.media-amazon.com/images/I/61IXC-Puz2L._AC_SY355_.jpg","Klorane",11,39,39,"N/A",511.07,511.09,64,"27,111","IT",5.29,11,4.4,"1,374",6,1,"Farmacia San Francesco","Beauty","Extra Large Envelope","MFN","20.80 x 5.89 x 11.40 cm",0.46,"N/A","Aug 7, 2012",,"No",166,"Farmacia San Francesco"
65.,"Complete Scalp Care Kit: Urea Shampoo 10% for Psoriasis & Seborrheic Dermatitis + Sulphur Anti-Dandruff Shampoo for Itching, Scales, Sebum Control | Soothes Irritation, Strong, Healthy Hair","B0FBJKMG6X","https://www.amazon.it/dp/B0FBJKMG6X?psc=1","https://m.media-amazon.com/images/I/51MmJAQSGzL._AC_SY355_.jpg","TIS farmaceutic",15.57,91,91,50,"1,730.74","1,730.73",189,"18,872","RO",4.93,1,4.2,39,8,7,"KLU.Farma (EU)","Beauty","Extra Large Envelope","FBA","16.80 x 4.10 x 8.80 cm",0.3,"N/A","May 31, 2025",,"No",13,"KLU.Farma (EU)"
66.,"Dr. Tree | Sensitive Scalp Dermo-Protective Shampoo | Hypoallergenic, Shine, Strength | Airless Bottle | Sulphate Free SLE, SLS, Parabens, Silicones | Natural Ingredients | Ecocert | 400 ml","B08ZD9MGLH","https://www.amazon.it/dp/B08ZD9MGLH?psc=1","https://m.media-amazon.com/images/I/61x7WrPEd2L._AC_SY445_.jpg","Dr. Tree",11.25,29,29,"N/A",396.02,396.03,189,"32,122","AMZ",7.08,4,4.1,751,8,2,"Amazon","Beauty","Small Parcel","AMZ","20.40 x 7.40 x 13.20 cm",0.47,"N/A","Mar 18, 2021",,"No",63,"Amazon"
67.,"Dermovitamina Itching Soothing Shampoo - For Sensitive and Delicate Scalp - Gentle Cleansing - Frequent Washes - With Bisabolol and Oat Protein - Sulphate-free Shampoo - 200 ml","B0F1331V2N","https://www.amazon.it/dp/B0F1331V2N?psc=1","https://m.media-amazon.com/images/I/51WzX0WZjKL._AC_SX355_PIbundle-2,TopRight,0,0_SH20_.jpg","Dermovitamina",15.34,"1,026",0,"N/A","7,827.53",0,176,"1,532","AMZ","N/A",1,4.2,"1,069",5,9,"Amazon","Beauty","Extra Large Envelope","AMZ","17.60 x 4.70 x 7.80 cm",0.46,"N/A","Mar 11, 2025",,"No",15,"Amazon"
