"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  €","Parent Level Sales","ASIN Sales","Recent Purchases","Parent Level Revenue","ASIN Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  €","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
36.,"Eucerin Ph5","B00ESCS7R4","https://www.amazon.it/dp/B00ESCS7R4?psc=1","https://m.media-amazon.com/images/I/6181ZkZNchL._AC_SX342_.jpg","Eucerin",9.01,336,336,200,"3,713.08","3,713.07",11,"3,560","AMZ",5.05,12,4.6,348,8,15,"Amazon","Beauty","Large Envelope","AMZ","20.10 x 3.30 x 7.00 cm",0.31,"N/A","Sep 30, 2013",,"No",153,"Amazon"
37.,"Dermovitamina Calmilene AF Block - Anti-Dandruff Shampoo - Oily Hair Shampoo - Counteracts blemishes of Seborrheic Dermatitis - With Bisabolol - Normalizes Sebum Production - 200 ml","B015RK0LUG","https://www.amazon.it/dp/B015RK0LUG?psc=1","https://m.media-amazon.com/images/I/51n4ZZdxQWL._AC_SY355_.jpg","Dermovitamina",7.39,397,397,200,"3,224.88","3,224.88",181,"3,454","AMZ",4.29,6,4.4,420,7,2,"Amazon","Beauty","Extra Large Envelope","AMZ","17.10 x 4.70 x 7.60 cm",0.23,"N/A","Sep 24, 2015",,"No",129,"Amazon"
38.,"Xoriderm Gentle Shampoo Useful in the Presence of Psoriasis and Scalp Dermatitis | Useful in Case of Itching and Redness of Scalp | 150 ml","B08YFKJ3PZ","https://www.amazon.it/dp/B08YFKJ3PZ?psc=1","https://m.media-amazon.com/images/I/71xAaXhxvPL._AC_SY355_.jpg","Licofarma",15.98,104,104,50,"2,112.62","2,112.63",138,"9,973","IT",7.29,1,4.2,323,6,11,"Licofarma S.r.l.","Beauty","Extra Large Envelope","FBA","17.30 x 4.90 x 5.10 cm",0.19,"N/A","Mar 9, 2021",,"No",63,"Licofarma S.r.l."
39.,"DERMASENCE Polaneth Shampoo 200 ml, Moisturizing Shampoo for Dry, Very Dry and Prone to Itchy, Soothing Shampoo Suitable for People with Atopic Dermatitis","B08P4D38B1","https://www.amazon.it/dp/B08P4D38B1?psc=1","https://m.media-amazon.com/images/I/61TWS8+Q0cL._AC_SY355_.jpg","DERMASENCE",15.57,54,54,"N/A","1,035.62","1,035.64",154,"25,018","DE",8.07,4,4.3,496,6,11,"Medicos Kosmetik GmbH und Co KG","Beauty","Extra Large Envelope","FBA","17.20 x 5.20 x 5.20 cm",0.25,"N/A","Jan 1, 2009",,"No",209,"Medicos Kosmetik GmbH und Co KG"
40.,"Kouriles® Gentle Anti-Dandruff Shampoo for Seborrheic Dermatitis, Scalp Irritations or Neonatal Milky Crust with Climbazole, Phlorogine, Vitamin E and Hyaluronic Acid (100 ml)","B08GM7SJKR","https://www.amazon.it/dp/B08GM7SJKR?psc=1","https://m.media-amazon.com/images/I/61YzC62uI9L._AC_SY355_.jpg","KOURILES",7.83,355,355,200,"3,525.01","3,525.03",175,"3,433","AMZ",4.19,8,4.2,565,6,2,"Amazon","Beauty","Large Envelope","AMZ","13.30 x 3.40 x 5.70 cm",0.13,"N/A","Jul 13, 2020",,"No",71,"Amazon"
41.,"Eucerin DermoCapillaire Urea Soothing Shampoo 250 ml, Shampoo for Dry Hair, Scalp and Scalp, Moisturizing Formula for a Gentle Daily Cleansing and Without Alkaline Soap","B0090Y79SS","https://www.amazon.it/dp/B0090Y79SS?psc=1","https://m.media-amazon.com/images/I/6116LpwjBML._AC_SX342_.jpg","Eucerin",9.01,555,555,300,"6,093.05","6,093.08",168,"2,079","AMZ",5.05,28,4.3,"1,415",8,28,,"Beauty","Large Envelope","AMZ","19.20 x 3.10 x 6.90 cm",0.3,"N/A","Aug 24, 2012",,"No",166,
42.,"ISDIN Shampoo Psorisdin Antiforfora | Shampoo per Eliminare le Squame e Ridurre gli Arrossamenti | Tecnologia Antiprurito","B00D3HR76M","https://www.amazon.it/dp/B00D3HR76M?psc=1","https://m.media-amazon.com/images/I/510oN8HJ-9L._AC_SX342_.jpg","ISDIN",14.44,806,616,200,"14,324.1","8,897.58",121,"2,414","AMZ",6.17,14,4.2,"4,011",7,20,"Amazon","Beauty","Large Envelope","AMZ","15.00 x 3.50 x 6.50 cm",0.25,"N/A","Jul 28, 2014",,"No",143,"Amazon"
43.,"Vichy Dercos Ultra Soothing Shampoo for All Hair Types, Soothing Action, Scalp Itchy and Reduced Redness with Vitamin Cg and Panthenol, 200 ml","B01D5AP88A","https://www.amazon.it/dp/B01D5AP88A?psc=1","https://m.media-amazon.com/images/I/616JMgj9Q0L._AC_SX342_.jpg","VICHY",9.06,495,495,"N/A","4,479.88","4,479.9",142,"2,360","AMZ",5.35,1,4.5,742,1,28,"Amazon","Beauty","Extra Large Envelope","AMZ","17.50 x 5.20 x 5.20 cm",0.24,"N/A","Jan 1, 2009",,"No",209,"Amazon"
44.,"Evolsin Shampoo Against Eczema and Psoriasis I 250 ml I Relief from Itchy Dry and Irritated Scalp, Atopic Dermatitis and Psoriasis I Shampoo Seborrheic Dermatitis","B07TZ9HV1S","https://www.amazon.it/dp/B07TZ9HV1S?psc=1","https://m.media-amazon.com/images/I/71w55BtiPkL._AC_SY355_.jpg","Evolsin",16.35,33,33,"N/A",739.99,739.99,162,"14,182","DE",6.61,2,4.2,"1,690",8,17,"Evolsin","Beauty","Extra Large Envelope","FBA","18.40 x 5.50 x 5.70 cm",0.31,"N/A","Aug 21, 2019",,"No",82,"Evolsin"
49.,"Rilastil Xerolact Olio Detergente Viso e Corpo per Neonati, Bambini e Adulti, Idratante, Relipidante, per Pelli Secche, Irritate e con Tendenza Atopica","B0DVM1G1B3","https://www.amazon.it/dp/B0DVM1G1B3?psc=1","https://m.media-amazon.com/images/I/61qoRmZRZTL._AC_SY445_.jpg","Rilastil",15.49,"1,749","1,599","2,000","30,400.8","27,564.39",151,146,"AMZ",9.1,23,4.6,"3,262",3,38,"Amazon","Beauty","Small Parcel","AMZ","24.80 x 8.70 x 9.50 cm",1.17,"N/A","Jan 31, 2025",,"No",17,"Amazon"
50.,"SPOTLESS Seborrheic Dermatitis Shampoo with 21 Natural Ingredients, Anti-Dandruff Shampoo, Atopic Dermatitis, Dry Skin, Dry Dandruff 250 ml","B08N4QV6ZS","https://www.amazon.it/dp/B08N4QV6ZS?psc=1","https://m.media-amazon.com/images/I/91l0Iz9okXL._AC_SY355_.jpg","VIDALFORCE",18.95,18,18,"N/A",339.1,339.1,139,"45,338","ES",7.01,2,4.1,415,7,10,"Hi-tech cosmetic laboratory","Beauty","Extra Large Envelope","FBA","19.20 x 5.50 x 5.60 cm",0.31,"N/A","Oct 3, 2022",,"No",44,"Hi-tech cosmetic laboratory"
51.,"PsoriTIS Urea 10% Shampoo - Seborrheic Dermatitis, Scalp Prone to Psoriasis, Eczema, Itchy, Dandruff, Scaly Skin 120 ml + Almond Milk Soap 25 g","B0B5VLSN1P","https://www.amazon.it/dp/B0B5VLSN1P?psc=1","https://m.media-amazon.com/images/I/51cLtAgDUuL._AC_SY355_.jpg","TIS farmaceutic",8.19,64,64,"N/A",640.98,640.98,143,"17,414","RO",4.8,1,4.1,492,7,1,"KLU.Farma (EU)","Beauty","Extra Large Envelope","FBA","21.00 x 4.20 x 5.00 cm",0.19,"N/A","Jul 5, 2022",,"No",47,"KLU.Farma (EU)"
52.,"Rilastil Xerolact Gel Detergente per Neonati, Bambini e Adulti, Delicato e Protettivo per le Pelli con Tendenza Atopica","B07JLHSW1D","https://www.amazon.it/dp/B07JLHSW1D?psc=1","https://m.media-amazon.com/images/I/61OtHYQmUnL._AC_SY445_.jpg","Rilastil",7.39,822,292,200,"11,012.36","2,581.83",119,438,"AMZ",4.36,10,4.4,257,3,11,"Amazon","Baby Products","Extra Large Envelope","AMZ","19.00 x 5.50 x 5.50 cm",0.02,"N/A","Oct 20, 2018",,"No",92,"Amazon"
53.,"Head & Shoulders Dermaxpro Anti-Dandruff Shampoo for Dry Scalp with Itchy Skin, with Cactus Extract, Active Aloe, Vitamin E, Clinically and Dermatologically Tested, 250 ml","B0CSPKJN7D","https://www.amazon.it/dp/B0CSPKJN7D?psc=1","https://m.media-amazon.com/images/I/71CW4z+snXL._AC_SY355_.jpg","Head & Shoulders",3.68,750,477,300,"6,582.75","2,143.05",171,"1,019","AMZ",4.75,4,4.5,528,7,16,"Amazon","Beauty","Large Envelope","AMZ","19.10 x 3.60 x 6.00 cm",0.29,"N/A","Jan 18, 2024",,"No",29,"Amazon"
54.,"Unifarco Ceramol Shampoo Shower 200ml","B01BI4YPBQ","https://www.amazon.it/dp/B01BI4YPBQ?psc=1","https://m.media-amazon.com/images/I/61tTWUQ9LmL._AC_SY355_.jpg","Unifarco",13.52,88,88,"N/A","1,197.12","1,197.12",37,"10,377","IT",7.2,27,4.7,602,6,1,"Amazon","Beauty","Extra Large Envelope","MFN","16.30 x 4.80 x 7.20 cm",0.22,"N/A","Nov 24, 2015",,"No",127,"Amazon"
55.,"Ducray Kelual Ds Seborrheic Dermatitis Treatment Shampoo – 200 ml (2 x 100 ml)","B071214XGC","https://www.amazon.it/dp/B071214XGC?psc=1","https://m.media-amazon.com/images/I/61gNjyfewQL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg","Ducray",26.64,229,229,100,"6,250.87","6,250.9",78,"5,698","IT",7.98,8,4.6,"1,104",2,10,"Farmacia SanDiodato","Beauty","Large Envelope","FBA","14.20 x 4.00 x 12.60 cm",0.27,"N/A","May 25, 2017",,"No",109,"Farmacia SanDiodato"
56.,"Uriage Ds Hair Daily Rebalancing Shampoo with Edelweiss – Gentle Foaming Gel – Fresh and Floral Fragrance for Sensitive Scalp – Purifies and Soothes Deeply","B0849VSLYK","https://www.amazon.it/dp/B0849VSLYK?psc=1","https://m.media-amazon.com/images/I/61VeO2UqBTL._AC_SY355_.jpg","Uriage",15.62,393,315,100,"6,165.31","5,269.02",155,"3,529","IT",7.57,35,4.5,"1,375",6,31,"FARMATEAM","Beauty","Small Parcel","MFN","20.50 x 6.50 x 6.50 cm",0.57,"N/A","Feb 13, 2020",,"No",76,"FARMATEAM"
57.,"Sphagnum Botanicals Shampoo for Psoriasis Scalp with Salicylic Acid - Formulated with Peat and Menthol to soothe itching and eliminate scales, 250 ml","B0D86YN54G","https://www.amazon.it/dp/B0D86YN54G?psc=1","https://m.media-amazon.com/images/I/71hxx7lCpmL._AC_SY355_.jpg","Sphagnum Botanicals",15.53,124,113,50,"2,577.66","2,259.03",149,"7,836","EE",8.21,1,4.1,772,9,25,"Sphagnum Botanicals","Beauty","Extra Large Envelope","FBA","14.00 x 5.31 x 5.41 cm",0.29,"N/A","Sep 12, 2024",,"No",21,"Sphagnum Botanicals"
58.,"Folliculitis Seborrheic Dermatitis Anti-Dandruff Shampoo: Ideal for Scalps Susceptible to Dandruff and Itching - With Salicylic Acid, Piroctone Olamine, Rosemary and Coconut Oil - 260ml (8.8 fl.oz)","B0FP5W196C","https://www.amazon.it/dp/B0FP5W196C?psc=1","https://m.media-amazon.com/images/I/71S-yYL7CnL._AC_SY355_.jpg","Recuren Plus",29.99,31,31,"N/A",903.69,903.67,197,"28,766","CN",8.73,2,4.6,219,8,4,"Vellura","Beauty","Extra Large Envelope","FBA","21.60 x 5.40 x 5.40 cm",0.35,"N/A","Oct 10, 2025",,"No",8,"Vellura"
59.,"Bioderm Soft Shampoo 1000 ml – Gentle Cleanser for Sensitive Scalp and Depleted Hair, Soothing Anti-Dandruff and Itching, Isodermic Formula for Daily Use, Made in Italy","B08DGB8TX2","https://www.amazon.it/dp/B08DGB8TX2?psc=1","https://m.media-amazon.com/images/I/610v07cyCdL._AC_SY355_.jpg","BIODERM BIODERMOCOSMETICI",11.07,"1,469",213,100,"14,847.27","2,881.23",168,976,"AMZ",7.22,2,4.2,"1,259",8,26,"Amazon","Beauty","Small Parcel","AMZ","24.00 x 8.10 x 8.30 cm",1.05,"N/A","Jul 21, 2020",,"No",71,"Amazon"
60.,"Eucerin DermoCapillaire Anti-Dandruff Shampoo Gel 250 ml, Anti-Dandruff Shampoo and Seborrheic Dermatitis Effective and Mild, Formula with Salicylic Acid for Oily and Flaky Scalp","B0090Y7D8E","https://www.amazon.it/dp/B0090Y7D8E?psc=1","https://m.media-amazon.com/images/I/61TV1Rjc2SL._AC_SX342_.jpg","Eucerin",13.11,246,246,100,"3,976.07","3,976.06",178,"6,396","AMZ",6.4,12,4.3,451,8,11,,"Beauty","Large Envelope","AMZ","19.70 x 3.00 x 6.90 cm",0.3,"N/A","Aug 24, 2012",,"No",166,
61.,"Mustela Stelatopia Body & Hair Cleansing Gel (200ml) - Soothing Shower Shampoo for Very Dry Skin or Atopic Dermatitis - Shower Gel and Gentle Fragrance Free Shampoo for the Whole Family","B01BM67UCG","https://www.amazon.it/dp/B01BM67UCG?psc=1","https://m.media-amazon.com/images/I/61io5UVLVmL._AC_SY355_.jpg","Mustela",8.35,223,39,"N/A","3,644.27",453.83,185,"1,626","AMZ",4.93,5,4.5,927,7,17,"Amazon","Baby Products","Large Envelope","AMZ","19.80 x 3.40 x 4.20 cm",0.24,"N/A","Oct 1, 2016",,"No",116,"Amazon"
62.,"PHARCOS® Deltacrin DS 125 ml - Cosmetic Adjuvant Shampoo Seborrheic Dermatitis with Sebum-Normalizing and Soothing Action of the Scalp","B0CC2TVMP2","https://www.amazon.it/dp/B0CC2TVMP2?psc=1","https://m.media-amazon.com/images/I/61fxfJAdRoL._AC_SY355_.jpg","PHARCOS",15.16,105,105,50,"2,163.45","2,163.47",134,"11,179","N/A",7.23,2,4.6,71,2,0,"Parafarmacia Farmapiù","Beauty","Extra Large Envelope","FBA","17.60 x 4.40 x 4.50 cm",0.16,"N/A","Jul 17, 2023",,"No",35,"Parafarmacia Farmapiù"
63.,"Healpsorin Shampoo 500ml - 2% Salicylic Acid & 1% Dermo Soft® Decalact Therapeutic Treatment Against Itching, Dandruff & Flaking Psoriasis & Seborrheic Dermatitis","B074DWRGLK","https://www.amazon.it/dp/B074DWRGLK?psc=1","https://m.media-amazon.com/images/I/61n6LvzCjsL._AC_SY355_.jpg","Dermz",24.58,17,4,"N/A",464.87,127.26,162,"23,052","GB",9.21,2,4,"3,697",8,17,"Dermz Laboratories","Beauty","Small Parcel","FBA","17.10 x 7.40 x 7.50 cm",0.54,"N/A","Nov 5, 2017",,"No",103,"Dermz Laboratories"
64.,"DERMASENCE Vitop Forte Mild Care Shampoo 200ml - pH Neutral Shampoo for Dry and Sensitive Scalp, Neurodermatitis, with Milk Protein and Lecithin, Daily Use","B09XRCMJB8","https://www.amazon.it/dp/B09XRCMJB8?psc=1","https://m.media-amazon.com/images/I/61xFQ4vr4NL._AC_SY355_.jpg","DERMASENCE",13.52,22,22,"N/A",348.75,348.74,155,"59,746","DE",7.7,2,4.4,73,6,5,"Medicos Kosmetik GmbH und Co KG","Beauty","Extra Large Envelope","FBA","17.30 x 5.20 x 5.40 cm",0.26,"N/A","Mar 14, 2023",,"No",39,"Medicos Kosmetik GmbH und Co KG"
65.,"Folliculitis Shampoo, Anti-Dandruff Shampoo, Reduces Dandruff, Relieves Itchy Scalp, Antifungus, Seborrheic Dermatitis, Folliculitis, Scalp Psoriasis, 200ml","B0F4KJND75","https://www.amazon.it/dp/B0F4KJND75?psc=1","https://m.media-amazon.com/images/I/71uizxmd0eL._AC_SY355_.jpg","SHVYOG",14.99,57,57,"N/A",857.95,857.96,156,"12,579","CN",6.25,1,4.4,123,8,1,"SMAMZ EU","Beauty","Large Envelope","FBA","18.10 x 3.90 x 6.50 cm",0.26,"N/A","Apr 11, 2025",,"No",14,"SMAMZ EU"
66.,"Vichy Dercos Psolution Anti-Scaling Shampoo for Psoriasis Prone Scalp Tightening Itching and Tingling with Salicylic Acid 200ml","B09GRM5X73","https://www.amazon.it/dp/B09GRM5X73?psc=1","https://m.media-amazon.com/images/I/51vkshLiWsL._AC_SX342_.jpg","VICHY",18.98,420,420,200,"8,034.75","8,034.79",127,"2,947","N/A",7.08,1,4.5,"1,307",6,286,,"Beauty","Extra Large Envelope","MFN","17.30 x 4.90 x 4.90 cm",0.25,"N/A","Sep 21, 2021",,"No",57,
67.,"EG Nizoral Care Dry and Sensitive Skin Shampoo | Soothing and Moisturising Action | Prolonged Relief from Itching and Dandruff | 200ml","B0GN4B3NMC","https://www.amazon.it/dp/B0GN4B3NMC?psc=1","https://m.media-amazon.com/images/I/61UBBc3LDNL._AC_SY355_.jpg","EG",13.85,"1,632",315,100,"31,408.31","5,327.66",134,169,"IT",7.47,1,4.3,21,8,3,"FARMACIANUOVA","Baby Products","Large Envelope","FBA","16.10 x 3.50 x 5.60 cm",0.24,"N/A","Feb 12, 2026",,"No",4,"FARMACIANUOVA"
68.,"RestivOil Complex Gentle Anti-Dandruff Shampoo Oil for Normal to Oily Hair with Antiseborrheic and Anti Itching Action, Foam Free Shampoo, 250 ml","B00D3HXR98","https://www.amazon.it/dp/B00D3HXR98?psc=1","https://m.media-amazon.com/images/I/814Y+gFtJPL._AC_SY355_.jpg","RestivOil",8.68,"4,196","2,051",800,"50,886.98","21,718.65",145,128,"AMZ",5.23,25,4.5,"9,503",10,34,"Amazon","Beauty","Small Parcel","AMZ","18.50 x 6.10 x 6.20 cm",0.31,"N/A","Mar 25, 2014",,"No",147,"Amazon"
69.,"Milva Seborrheic Dermatitis Shampoo with Pine Tar – Shampoo for Natural Psoriasis – Solution for the Treatment of Dry Scalp – Antipruritic Anti-Dandruff Shampoo – 200 ml","B00CRCVS78","https://www.amazon.it/dp/B00CRCVS78?psc=1","https://m.media-amazon.com/images/I/81wSpFT3U1L._AC_SY355_.jpg","Milva",7.99,122,30,"N/A","1,378.3",251.46,169,"5,826","GB",5.03,1,3.9,"2,178",10,33,"VS TRADE SOLUTIONS","Beauty","Large Envelope","FBA","15.29 x 3.38 x 6.68 cm",0.21,"N/A","Aug 21, 2013",,"No",154,"VS TRADE SOLUTIONS"
70.,"Envioil® Envicon® Medical Shower Shampoo with Emolient Action for Atopic Skin 200 ml","B06Y4D3J99","https://www.amazon.it/dp/B06Y4D3J99?psc=1","https://m.media-amazon.com/images/I/41vU0evsxhL._AC_SY355_.jpg","Envicon",11.19,46,46,"N/A",796.01,796,84,"24,603","IT",7.76,6,4.5,179,1,2,"Farmacia San Vito","Beauty","Extra Large Envelope","MFN","17.20 x 5.50 x 5.70 cm",0.23,"N/A","Apr 7, 2017",,"No",110,"Farmacia San Vito"
