"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  €","Parent Level Sales","ASIN Sales","Recent Purchases","Parent Level Revenue","ASIN Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  €","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
22.,"VICHY DERCOS PSOlution Kerator-Reductive Treatment Shampoo, Scalp with Psoriatic Tendency, Urea 5% + Salicylic Acid 2%, Anti-Squam, Anti-Itching, 200 ml","B09GRM5X73","https://www.amazon.fr/dp/B09GRM5X73?psc=1","https://m.media-amazon.com/images/I/51st9VSR3wL._AC_SY355_.jpg","VICHY",11.2,"1,557","1,557","1,000","17,621.47","17,621.45",152,478,"AMZ",6.05,1,4.6,"1,310",8,"1,085","Amazon","Beauty","Extra Large Envelope","AMZ","17.30 x 4.90 x 4.90 cm",0.25,"N/A","Sep 6, 2021",,"No",57,"Amazon"
26.,"DOUXO Skin & Coat Spa - Ultra-Safe Anti-itch Shampoo for Dogs, 250 ml, Cleans and Soothes the Skin, Leaves the Coat Soft and Radiant, Skin-Friendly Formula.","B0F4Y5KYDC","https://www.amazon.fr/dp/B0F4Y5KYDC?psc=1","https://m.media-amazon.com/images/I/71GOtrKFpOL._AC_SY355_.jpg","Douxo",9.99,774,774,400,"10,491.14","10,491.15",156,456,"AMZ",7.37,2,4.7,194,9,24,"Amazon","Pet Supplies","Extra Large Envelope","AMZ","15.90 x 4.90 x 6.70 cm",0.3,"N/A","Apr 15, 2025",,"No",14,"Amazon"
27.,"DermaXPro by Head & Shoulders Soothing Anti-Dandruff Shampoo 800ml With Aloe Vera and Ceramic Complex, Soothes Dry, Irritated Scalp and Helps Strengthen the Skin Barrier","B0G392Y83X","https://www.amazon.fr/dp/B0G392Y83X?psc=1","https://m.media-amazon.com/images/I/71aKh8TRO4L._AC_SY355_.jpg","Head & Shoulders",16.58,429,185,100,"4,946.28","2,968.33",169,"3,275","AMZ",8.86,2,4.5,54,8,2,"Amazon","Beauty","Small Parcel","AMZ","23.90 x 6.40 x 9.50 cm",0.9,"N/A","Feb 18, 2026",,"No",4,"Amazon"
28.,"Head & Shoulders Soothing Itching 400ml Selenium Disulfide Anti-Dandruff Shampoo, Clinical Strength, Fights Stubborn Dandruff and Itching, Ultra-Fresh Menthol","B0DVCFK9C5","https://www.amazon.fr/dp/B0DVCFK9C5?psc=1","https://m.media-amazon.com/images/I/71e8L7eo7oL._AC_SY355_.jpg","Head & Shoulders",12.49,61,61,"N/A",885.09,885.08,158,"13,337","AMZ",6.71,3,4.4,898,7,37,"Amazon","Beauty","Extra Large Envelope","AMZ","20.90 x 4.10 x 7.60 cm",0.45,"N/A","Mar 12, 2025",,"No",15,"Amazon"
29.,"Vichy, Dercos, Anti-Dandruff Treatment Shampoo, Dandruff & Itching, Sensitive Scalp, 200 ml","B009USALZM","https://www.amazon.fr/dp/B009USALZM?psc=1","https://m.media-amazon.com/images/I/51iZobYq1KL._AC_SY355_.jpg","VICHY",9.19,501,509,300,"4,601.62","4,671.16",91,"3,022","AMZ",5.11,1,4.4,"2,592",6,37,"Amazon","Beauty","Extra Large Envelope","AMZ","17.30 x 4.90 x 5.20 cm",0.24,"N/A","Oct 27, 2012",,"No",164,"Amazon"
30.,"BEAPHAR Anti Itch Dog Shampoo - Natural Extracts of Calendula, Mint & Grape Polyphenol - Soothes Itching & Irritation - Neutral pH & Parben Free - 250ml","B00OKFHO0U","https://www.amazon.fr/dp/B00OKFHO0U?psc=1","https://m.media-amazon.com/images/I/61RBmmn0gML._AC_SY355_.jpg","Beaphar",7.12,870,185,100,"8,439.35","1,615.01",152,325,"AMZ",5.72,2,4.4,"1,420",6,10,"Amazon","Pet Supplies","Extra Large Envelope","AMZ","20.70 x 4.80 x 7.60 cm",0.28,"N/A","Oct 16, 2014",,"No",140,"Amazon"
31.,"Dermovitamina Itching Soothing Shampoo 200ml - Soothing Shampoo - Soothing Shampoo - For Extra Sensitive and Delicate Scalp - Gentle Cleansing - For Men & Women - With Oat Protein","B07SHQNKFR","https://www.amazon.fr/dp/B07SHQNKFR?psc=1","https://m.media-amazon.com/images/I/41SQ42uPrlL._AC_SY355_.jpg","Dermovitamina",9.08,3,3,"N/A",31.69,31.72,179,"34,710","AMZ",5.86,2,4.2,"1,007",5,11,"Amazon","Beauty","Extra Large Envelope","AMZ","17.60 x 4.70 x 7.80 cm",0.23,"N/A","May 23, 2019",,"No",85,"Amazon"
32.,"Vichy, Dercos, Shampooing Anti-Pelliculaire DS 2 en 1, Démêlant et Traitant, Pellicules & Démangeaisons, Tous Types de Cheveux","B0DDTVL456","https://www.amazon.fr/dp/B0DDTVL456?psc=1","https://m.media-amazon.com/images/I/51KEiyu7udL._AC_SX342_.jpg","VICHY",14.9,587,427,200,"7,996.64","6,293.38",126,"2,125","AMZ",8.02,1,4.5,644,7,43,"Amazon","Beauty","Extra Large Envelope","AMZ","20.20 x 6.00 x 6.10 cm",0.46,"N/A","Sep 24, 2024",,"No",21,"Amazon"
33.,"Milva Pine Tar Seborrheic Dermatitis Shampoo – Natural Shampoo Psoriasis Scalp Treatment – Irritated Anti-Itching, Anti-Dandruff Shampoo – 200 ml Anti-Dandruff Shampoo","B00CRCVS78","https://www.amazon.fr/dp/B00CRCVS78?psc=1","https://m.media-amazon.com/images/I/81wSpFT3U1L._AC_SY355_.jpg","Milva",7.01,181,85,50,"2,103.55",767.24,167,"5,137","GB",4.73,3,4,"2,169",10,35,"VS TRADE SOLUTIONS","Beauty","Large Envelope","FBA","15.29 x 3.38 x 6.68 cm",0.21,"N/A","Aug 21, 2013",,"No",154,"VS TRADE SOLUTIONS"
34.,"Neutrogena T/Gel Shampoo Intense Itching, Eliminates Dandruff from the First Week, 150 ml (Pack of 2)","B0CZF883GT","https://www.amazon.fr/dp/B0CZF883GT?psc=1","https://m.media-amazon.com/images/I/71zMNTIH1tL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg","Neutrogena",14.39,"2,162",0,"N/A","26,752.86",0,101,241,"AMZ","N/A",1,4.4,"4,935",3,31,"Amazon","Beauty","Large Envelope","AMZ","16.90 x 3.70 x 5.70 cm",0.38,"N/A","Dec 4, 2025",,"No",6,"Amazon"
35.,"Les Secrets de Loly Sunshine Clean - Sensitive Scalp Shampoo Soothing Anti-Itch - Wavy, Curly, Frizzy & Frizzy Hair - 98.6% Natural Origin - 200ml","B081945SKN","https://www.amazon.fr/dp/B081945SKN?psc=1","https://m.media-amazon.com/images/I/61Ox6hm0TDL._AC_SX355_.jpg","LES SECRETS DE LOLY",14.17,191,191,100,"3,244.49","3,244.48",146,"4,469","FR",8.33,3,4.4,208,7,3,"Les Secrets de Loly","Beauty","Extra Large Envelope","FBA","17.80 x 5.00 x 8.00 cm",0.22,"N/A","Nov 10, 2019",,"No",79,"Les Secrets de Loly"
36.,"Vichy, Dercos, DS Anti-Dandruff Shampoo, Dandruff & Itching, Dry Hair, Eco-refill, 390 ml","B0F1FXH4X1","https://www.amazon.fr/dp/B0F1FXH4X1?psc=1","https://m.media-amazon.com/images/I/61XPxo-ll8L._AC_SY355_.jpg","VICHY",10.33,202,202,100,"2,509.6","2,505.64",89,"2,725","AMZ",6.65,2,4.7,714,15,81,"Amazon","Beauty","Extra Large Envelope","AMZ","16.70 x 5.50 x 13.30 cm",0.41,"N/A","May 1, 2025",,"No",13,"Amazon"
37.,"Head & Shoulders Menthol Fresh2 x 400 ml, Anti-dandruff Shampoo, Works against dandruff, sebum and itching from the first wash, Up to 100% of dandruff eliminated","B0GP1KK3QW","https://www.amazon.fr/dp/B0GP1KK3QW?psc=1","https://m.media-amazon.com/images/I/81TuagoY5EL._AC_SY355_.jpg","Head & Shoulders",11.58,197,152,100,"2,447.54","1,955.18",161,"1,740","AMZ",8.05,2,4.8,47,8,36,"Amazon","Beauty","Small Parcel","AMZ","24.40 x 8.50 x 17.50 cm",1.05,"N/A","Feb 18, 2026",,"No",4,"Amazon"
42.,"CENTIFOLIA | Anti-Dandruff Cream Shampoo | Removes Dandruff & Soothes Itching | Sensitive Scalps | 98% Natural Ingredients | Vegan | Made in France | 500ml","B0C7GZ9NS2","https://www.amazon.fr/dp/B0C7GZ9NS2?psc=1","https://m.media-amazon.com/images/I/51zLn+C3M2L._AC_SY355_.jpg","Centifolia",16.97,9,9,"N/A",182.17,182.17,155,"55,691","FR",9,1,4,2,1,0,"Cosmeco","Beauty","Small Parcel","FBA","15.00 x 7.00 x 7.00 cm",0.5,"N/A","Nov 12, 2021",,"No",55,"Cosmeco"
43.,"DermaXPro by Head & Shoulders Soothing Care 145 ml with Aloe Vera Extract and Ceramic Complex, Instantly Soothes Itchy Scalp and Boosts Hydration","B08F74LZPB","https://www.amazon.fr/dp/B08F74LZPB?psc=1","https://m.media-amazon.com/images/I/610HG3kESyL._AC_SY355_.jpg","Head & Shoulders",3.74,429,171,"N/A","4,946.28",837.78,145,"3,275","AMZ",4.01,1,4.5,42,7,0,"Amazon","Beauty","Large Envelope","AMZ","17.30 x 3.90 x 4.10 cm",0.16,"N/A","Feb 14, 2025",,"No",16,"Amazon"
44.,"Milva Shampooing à la camomille - 500 ml pour cuir chevelu sensible, sec et démangeaisons - Shampooing doux apaisant avec magnésium et extrait de pomme - Pour cheveux blonds éclatants et lumineux","B0GYWM57WL","https://www.amazon.fr/dp/B0GYWM57WL?psc=1","https://m.media-amazon.com/images/I/719WWIYUroL._AC_SY355_.jpg","Milva",7.91,3,3,"N/A",28.82,28.82,195,"82,691","GB",7.67,1,4.3,44,9,1,"VS TRADE SOLUTIONS","Beauty","Extra Large Envelope","FBA","19.00 x 5.10 x 9.00 cm",0.55,"N/A","Apr 29, 2026",,"No",2,"VS TRADE SOLUTIONS"
45.,"Uriage DS Hair Keratorreducer Treatment Shampoo - Lactic Acid 1.8% - Severe Dandruff - Removes Dander, Purifies, Soothes Itching, Protects Scalp - Healthy Hair - 150 ml","B07MYPX6W6","https://www.amazon.fr/dp/B07MYPX6W6?psc=1","https://m.media-amazon.com/images/I/71zkIGK2smL._AC_SY355_.jpg","Uriage",9.88,186,186,"N/A","1,832.91","1,832.91",168,"4,129","N/A",6.15,4,4.5,443,9,15,,"Beauty","Large Envelope","FBA","15.30 x 3.40 x 5.60 cm",0.2,"N/A","Dec 7, 2018",,"No",90,
46.,"Saugella - Gentle Cream - Intimate Moisturizing Cream - Soothes itching and burning sensations - Keeps intimate flora hydrated and balanced - 30 ml (Pack of 2)","B0GW18DQ88","https://www.amazon.fr/dp/B0GW18DQ88?psc=1","https://m.media-amazon.com/images/I/718eH-8hiaL._AC_SX355_PIbundle-2,TopRight,0,0_SH20_.jpg","Saugella",10.16,992,0,"N/A","5,701.61",0,159,658,"AMZ","N/A",1,4.2,331,7,0,"Amazon","Beauty","Large Envelope","AMZ","12.00 x 3.00 x 4.00 cm",0.1,"N/A","Aug 16, 2010",,"No",190,"Amazon"
47.,"Urtekram Tea Tree Shampoo Irritated Scalp, Organic","B0019YN81E","https://www.amazon.fr/dp/B0019YN81E?psc=1","https://m.media-amazon.com/images/I/611oHbfZd9L._AC_SY355_.jpg","Urtekram",12.49,270,221,100,"4,207.13","3,313.46",50,"2,590","AMZ",8.03,2,4.2,"4,876",6,19,"Amazon","Beauty","Small Parcel","AMZ","21.80 x 7.30 x 18.50 cm",0.57,"N/A","Jan 27, 2010",,"No",197,"Amazon"
48.,"New Sphagnum Botanicals Anti-Dandruff Shampoo - Soothes Itching & Reduces Dandruff - Salicylic Acid, Peat & Allantoin - Sensitive Scalp - Frequent Use, 250ml","B0GK1F98PY","https://www.amazon.fr/dp/B0GK1F98PY?psc=1","https://m.media-amazon.com/images/I/71DsXpaJbdL._AC_SY355_.jpg","Sphagnum Botanicals",15.79,23,23,"N/A",392.11,392.12,157,"77,513","EE",7.78,1,4.3,97,8,69,"Sphagnum Botanicals","Beauty","Extra Large Envelope","FBA","14.00 x 5.59 x 5.69 cm",0.29,"N/A","Feb 3, 2026",,"No",4,"Sphagnum Botanicals"
49.,"L'OREAL PROFESSIONNEL - Scalp Advanced Anti-Inconfort & Démangeaisons - +83% d'Apaisement du Cuir Chevelu et +49% d'Hydratation - Dermo-Régulateur pour Cuirs Chevelus Sensibles - Sans Silicone","B0BPYG9ZRJ","https://www.amazon.fr/dp/B0BPYG9ZRJ?psc=1","https://m.media-amazon.com/images/I/51BKzGZTKcL._AC_SX342_.jpg","L'Oréal Professionnel Paris",23.08,956,254,100,"21,785.68","6,702",192,994,"AMZ",10.89,3,4.5,561,7,14,"Amazon","Beauty","Small Parcel","AMZ","18.80 x 7.30 x 7.30 cm",0.57,"N/A","Mar 6, 2023",,"No",39,"Amazon"
50.,"BIODERMA Nodé A Shampoo - Soothing, Anti-Irritation and Anti-Itch - For Soft and Shiny Hair - Dermatologist Prescribed - 400ml Bottle","B0052ECRUA","https://www.amazon.fr/dp/B0052ECRUA?psc=1","https://m.media-amazon.com/images/I/51zZMpBPsOL._AC_SY355_.jpg","Bioderma",13.33,38,38,"N/A",469.83,469.84,133,"14,853","N/A",6.79,2,4.3,774,8,"N/A",,"Beauty","Extra Large Envelope","FBA","19.10 x 5.80 x 6.00 cm",0.46,"N/A","May 24, 2011",,"No",181,
51.,"Milva Anti-Itch Shampoo with Propolis - Anti-Dandruff Care for Dry and Irritated Scalp, Soothing Formula with Bee Honey, Helps Reduce Dandruff - 500ml","B0F145M76V","https://www.amazon.fr/dp/B0F145M76V?psc=1","https://m.media-amazon.com/images/I/71yzGcRCAiL._AC_SY355_.jpg","Milva",10.28,16,16,"N/A",208.2,208.18,150,"17,967","GB",6.74,1,4.2,222,9,8,"VS TRADE SOLUTIONS","Beauty","Extra Large Envelope","FBA","20.10 x 5.10 x 9.80 cm",0.55,"N/A","Mar 11, 2025",,"No",15,"VS TRADE SOLUTIONS"
52.,"Dog Shampoo - Dog Shampoo - 500 ml - Specially for Sensitive Skin - for the Treatment of Dry and Irritated Skin - Flamingo Natural Oat Shampoo","B0DHCRKPWJ","https://www.amazon.fr/dp/B0DHCRKPWJ?psc=1","https://m.media-amazon.com/images/I/71iRLzNNT6L._AC_SY355_.jpg","FLAMINGO",5.41,485,203,200,"3,484.91","1,318.48",142,"1,030","AMZ",7.75,1,4.5,174,5,5,"Amazon","Pet Supplies","Small Parcel","AMZ","19.00 x 6.70 x 7.00 cm",0.57,"N/A","Sep 18, 2024",,"No",21,"Amazon"
53.,"Kérastase | Symbiose, Shampoing Anti-Pelliculaire Purifiant, Pour Cuirs Chevelus Secs & Sensibles à Tendance Pelliculaire, Sans Sulfate et Silicone, Bain Crème Anti-Pelliculaire, 250 ml","B0BNNV8K2D","https://www.amazon.fr/dp/B0BNNV8K2D?psc=1","https://m.media-amazon.com/images/I/41Oz2RAKDrL._AC_SY355_.jpg","KÉRASTASE",21.35,898,857,500,"19,471","18,607.46",185,"1,019","AMZ",7.99,1,4.4,"1,800",12,36,"Amazon","Beauty","Extra Large Envelope","AMZ","14.20 x 4.20 x 6.50 cm",0.29,"N/A","Jan 1, 2023",,"No",41,"Amazon"
54.,"khadi Neem Balance Ayurvedic Elixir Shampoo - Against Dandruff and Itching - Neem Soothes Itchy Scalp - 100% Natural and Silicone-Free - 200 ml","B08NZMS2GD","https://www.amazon.fr/dp/B08NZMS2GD?psc=1","https://m.media-amazon.com/images/I/81WD7zsfdTL._AC_SY355_.jpg","Khadi",17,51,51,"N/A",907.54,907.55,143,"20,122","SE",7.34,2,4.4,240,9,6,"OptimalTrade Sweden","Beauty","Extra Large Envelope","FBA","18.10 x 5.90 x 5.90 cm",0.25,"N/A","Nov 23, 2020",,"No",67,"OptimalTrade Sweden"
55.,"Vichy, DERCOS, DS Anti-Dandruff Shampoo, Dandruff & Itching, Normal to Oily Hair, 200 ml","B09QQT41TP","https://www.amazon.fr/dp/B09QQT41TP?psc=1","https://m.media-amazon.com/images/I/710eQv6toZL._AC_SX342_.jpg","VICHY",9.19,492,492,200,"4,509.59","4,509.59",88,"2,799","AMZ",5.79,1,4.5,819,11,58,"Amazon","Beauty","Extra Large Envelope","AMZ","17.20 x 4.90 x 4.90 cm",0.25,"N/A","Oct 25, 2023",,"No",32,"Amazon"
56.,"Head & Shoulders Pure Intense Itching Soothing Anti-Dandruff Shampoo, 3x250 ml, Peppermint, For Itchy Oily Scalp, Up To 100% Dandruff Eliminated","B0CTVPCN53","https://www.amazon.fr/dp/B0CTVPCN53?psc=1","https://m.media-amazon.com/images/I/81QcYtpF1kL._AC_SY355_.jpg","Head & Shoulders",20,5,5,"N/A",112.24,112.25,144,"41,296","FR",9.56,1,4.6,19,7,0,"shop shara discount","Beauty","Small Parcel","FBA","19.20 x 7.00 x 10.70 cm",0.91,"N/A","Feb 3, 2024",,"No",28,"shop shara discount"
57.,"Clément Thékan - Calmocanil Shampoo - Anti-Itching - Calms and Relieves Itching - Dogs and Cats - Shampoo 200 ml","B00OWQT766","https://www.amazon.fr/dp/B00OWQT766?psc=1","https://m.media-amazon.com/images/I/61Ciu0vIGoL._AC_SY355_.jpg","Clément Thékan",7.33,51,51,"N/A",445.95,445.97,112,"7,133","AMZ",5.69,1,4.2,111,4,0,"Amazon","Pet Supplies","Extra Large Envelope","AMZ","18.20 x 4.70 x 7.50 cm",0.22,"N/A","Oct 26, 2014",,"No",140,"Amazon"
58.,"Anti-Itch Dog Shampoo 500 ml - Natural Shampoo for Dogs and Cats - Aloe Vera, Lavender Oil, Oats - Moisturizing Skin Shampoo, Eliminates Bad Odours, Cleans & Soothes","B07HGD7YF5","https://www.amazon.fr/dp/B07HGD7YF5?psc=1","https://m.media-amazon.com/images/I/71efME0ES-L._AC_SY355_.jpg","Animigo",12.66,85,85,50,"1,353.43","1,353.44",165,"3,081","GB",8.27,1,4.4,"1,804",8,13,"Comfort Click","Pet Supplies","Small Parcel","FBA","20.40 x 7.40 x 7.50 cm",0.57,"N/A","Dec 3, 2018",,"No",90,"Comfort Click"
59.,"OMA & ME - Soothing Shampoo for Irritated Hair - Calms Itchy Scalp and Gently Washes - 94% Sulphate-Free Ingredients, Made in France - 250 ml","B0D71H9QC1","https://www.amazon.fr/dp/B0D71H9QC1?psc=1","https://m.media-amazon.com/images/I/51aliLmFzKL._AC_SY355_.jpg","OMA & ME",16.58,30,4,"N/A",536.21,70.6,141,"11,416","FR",8.77,1,4,33,8,0,"OMA And ME","Beauty","Extra Large Envelope","FBA","18.40 x 4.20 x 5.30 cm",0.3,"N/A","Jun 13, 2024",,"No",24,"OMA And ME"
60.,"La Roche-Posay, Toleriane Kerium DS Anti-Dandruff Shampoo Intensive, Reduces and Soothes Itching, Effective From First Use, 200 ml","B0DHS7KGWT","https://www.amazon.fr/dp/B0DHS7KGWT?psc=1","https://m.media-amazon.com/images/I/61Nzimy6RcL._AC_SX342_.jpg","La Roche-Posay",21.91,32,32,"N/A",697.8,697.8,130,"22,453","N/A",8.18,1,4.7,318,1,11,,"Beauty","Extra Large Envelope","FBA","17.40 x 4.90 x 5.20 cm",0.23,"N/A","Aug 23, 2024",,"No",22,
61.,"Head & Shoulders Moisturizes & Soothes Sulfate Free Anti-Dandruff Shampoo 400ml. Bare Shampoo","B0CB88MQL8","https://www.amazon.fr/dp/B0CB88MQL8?psc=1","https://m.media-amazon.com/images/I/71a3e0Ndp9L._AC_SY355_.jpg","Head & Shoulders",7.13,85,71,50,744.32,659.22,93,"8,041","LV",5.07,5,4.3,86,7,6,"LuxeGarde","Beauty","Extra Large Envelope","FBA","20.70 x 4.70 x 6.80 cm",0.43,"N/A","Jul 6, 2023",,"No",35,"LuxeGarde"
62.,"Salthouse Morte Meer Itch Therapy Conditioner with Urea and Panthenol for Supple, Itchy Hair and Sensitive Scalp, 200 ml","B0CS1SC1M1","https://www.amazon.fr/dp/B0CS1SC1M1?psc=1","https://m.media-amazon.com/images/I/714C7cRgq8L._AC_SY355_.jpg","Salthouse",6.17,17,17,"N/A",126.66,126.66,120,"55,986","AMZ",4.96,2,4.5,356,7,15,"Amazon","Beauty","Extra Large Envelope","AMZ","17.40 x 4.70 x 7.80 cm",0.21,"N/A","Jan 25, 2024",,"No",29,"Amazon"
63.,"Evolsin Eczema and Psoriasis Shampoo I 250ml I Relief of itchy dry and irritated scalp, atopic dermatitis and psoriasis","B07TZ9HV1S","https://www.amazon.fr/dp/B07TZ9HV1S?psc=1","https://m.media-amazon.com/images/I/71tJPyXLtrL._AC_SY355_.jpg","Evolsin",19.12,369,369,200,"8,440.69","8,440.7",119,"3,767","DE",8.16,2,4,"1,692",8,17,"Evolsin","Beauty","Extra Large Envelope","FBA","18.40 x 5.50 x 5.70 cm",0.31,"N/A","Aug 13, 2019",,"No",82,"Evolsin"
64.,"BEAPHAR – Anti-itch Dog Shampoo – With Natural Extracts of Calendula, Mint & Grape Polyphenol – Soothes Itching and Irritation – Neutral pH & Paraben Free – 750 ml","B013241ZHC","https://www.amazon.fr/dp/B013241ZHC?psc=1","https://m.media-amazon.com/images/I/61G2BqghgmL._AC_SY355_.jpg","Beaphar",15.74,101,101,50,"2,019.31","2,019.29",163,"2,885","AMZ",9.86,2,4.6,470,5,1,"Amazon","Pet Supplies","Small Parcel","AMZ","25.00 x 10.80 x 11.70 cm",0.85,"N/A","Jul 24, 2015",,"No",131,"Amazon"
