"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  €","Parent Level Sales","ASIN Sales","Recent Purchases","Parent Level Revenue","ASIN Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  €","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
22.,"L'OREAL PROFESSIONNEL - Scalp Advanced Anti-Inconfort & Démangeaisons - +83% d'Apaisement du Cuir Chevelu et +49% d'Hydratation - Dermo-Régulateur pour Cuirs Chevelus Sensibles - Sans Silicone","B0DB8DY2BN","https://www.amazon.fr/dp/B0DB8DY2BN?psc=1","https://m.media-amazon.com/images/I/612kyGE33CL._AC_SX342_.jpg","L'Oréal Professionnel Paris",20.44,956,275,100,"21,785.68","6,752.62",192,995,"AMZ",8.47,2,4.6,249,9,12,,"Beauty","Extra Large Envelope","AMZ","18.60 x 5.90 x 13.50 cm",0.5,"N/A","Sep 1, 2024",,"No",21,
26.,"Vichy, DERCOS, DS Anti-Dandruff Shampoo, Dandruff & Itching, Normal to Oily Hair, 390 ml","B00WN2BY7G","https://www.amazon.fr/dp/B00WN2BY7G?psc=1","https://m.media-amazon.com/images/I/71hyl3ZwenL._AC_SX342_.jpg","VICHY",13.69,"3,972","3,972","2,000","54,377.01","54,377.02",88,150,"AMZ",6.84,1,4.6,"11,214",10,248,"Amazon","Beauty","Extra Large Envelope","AMZ","20.30 x 5.40 x 5.60 cm",0.45,"N/A","Jun 3, 2015",,"No",132,"Amazon"
27.,"Vichy, Dercos, Anti-Dandruff Treatment Shampoo, Dandruff & Itching, Sensitive Scalp, 200 ml","B009USALZM","https://www.amazon.fr/dp/B009USALZM?psc=1","https://m.media-amazon.com/images/I/51iZobYq1KL._AC_SY355_.jpg","VICHY",9.19,501,509,300,"4,601.62","4,671.16",91,"3,022","AMZ",5.11,1,4.4,"2,592",6,37,"Amazon","Beauty","Extra Large Envelope","AMZ","17.30 x 4.90 x 5.20 cm",0.24,"N/A","Oct 27, 2012",,"No",164,"Amazon"
28.,"Wella Professionals INVIGO SCALP BALANCE Shampoing purifiant – Soin purifiant en profondeur pour éliminer les résidus de produits","B0CH8K9NMR","https://www.amazon.fr/dp/B0CH8K9NMR?psc=1","https://m.media-amazon.com/images/I/61tM2G5ponL._AC_SX342_.jpg","Wella Professionals",9.15,"1,040",846,400,"13,537.13","8,884.27",129,"1,115","AMZ",5.67,3,4.4,877,6,32,"Amazon","Beauty","Large Envelope","AMZ","14.00 x 3.00 x 3.00 cm",0.27,"N/A","Sep 12, 2023",,"No",33,"Amazon"
29.,"VICHY DERCOS PSOlution Kerator-Reductive Treatment Shampoo, Scalp with Psoriatic Tendency, Urea 5% + Salicylic Acid 2%, Anti-Squam, Anti-Itching, 200 ml","B09GRM5X73","https://www.amazon.fr/dp/B09GRM5X73?psc=1","https://m.media-amazon.com/images/I/51st9VSR3wL._AC_SY355_.jpg","VICHY",11.2,"1,557","1,557","1,000","17,621.47","17,621.45",152,478,"AMZ",6.05,1,4.6,"1,310",8,"1,085","Amazon","Beauty","Extra Large Envelope","AMZ","17.30 x 4.90 x 4.90 cm",0.25,"N/A","Sep 6, 2021",,"No",57,"Amazon"
30.,"DESSANGE - Dermo Ressource Hydra-Soothing Shampoo - Sulfate Free - Formula Enriched With Algae & Pure Niacinamide - Soothes & Hydrates - Sensitive Scalp & Dehydrated Hair - 280ml","B0FH73BNNY","https://www.amazon.fr/dp/B0FH73BNNY?psc=1","https://m.media-amazon.com/images/I/61lTfQpGejL._AC_SY355_.jpg","Dessange",8.78,115,115,"N/A",759.97,762.16,178,"16,124","AMZ",5.71,1,4.4,86,6,0,"Amazon","Beauty","Large Envelope","AMZ","18.40 x 3.80 x 6.60 cm",0.31,"N/A","Aug 1, 2025",,"No",10,"Amazon"
31.,"Les Secrets de Loly Sunshine Clean - Sensitive Scalp Shampoo Soothing Anti-Itch - Wavy, Curly, Frizzy & Frizzy Hair - 98.6% Natural Origin - 200ml","B081945SKN","https://www.amazon.fr/dp/B081945SKN?psc=1","https://m.media-amazon.com/images/I/61Ox6hm0TDL._AC_SX355_.jpg","LES SECRETS DE LOLY",14.17,191,191,100,"3,244.49","3,244.48",146,"4,469","FR",8.33,3,4.4,208,7,3,"Les Secrets de Loly","Beauty","Extra Large Envelope","FBA","17.80 x 5.00 x 8.00 cm",0.22,"N/A","Nov 10, 2019",,"No",79,"Les Secrets de Loly"
32.,"Fauvert Professional Soothing Anti-Itch Shampoo - Sensitive Scalp Shampoo and - Moisturizing and Anti-Irritation Shampoo - Anti-Dandruff for Men and Women - 250 ml - Made in France","B01MUXQ38V","https://www.amazon.fr/dp/B01MUXQ38V?psc=1","https://m.media-amazon.com/images/I/51Nvi0TPerL._AC_SY355_.jpg","fauvert",13.29,54,54,"N/A",864.13,864.15,180,"10,027","FR",5.78,1,4.2,27,7,0,"Fauvert Professionnel","Beauty","Extra Large Envelope","FBA","14.20 x 5.10 x 5.10 cm",0.28,"N/A","Feb 7, 2017",,"No",112,"Fauvert Professionnel"
33.,"DermaXPro by Head & Shoulders Pure Hydration Anti-Dandruff Shampoo 250 ml For Dry and Delicate Scalp, Free of Sulphate Surfactants, Silicones and Dyes, With Ceramic Complex","B0GP1KZVKW","https://www.amazon.fr/dp/B0GP1KZVKW?psc=1","https://m.media-amazon.com/images/I/71DlYox1IWL._AC_SY355_.jpg","Head & Shoulders",5.75,613,375,200,"4,084.04","2,187.09",172,"4,877","AMZ","N/A",1,4.2,43,7,7,"Amazon","Beauty","Large Envelope","AMZ","19.40 x 3.30 x 5.70 cm",0.29,"N/A","Feb 18, 2026",,"No",4,"Amazon"
34.,"Batiste Shampooing Sec Cuir Chevelu Sensible - Grand Format - Aloe Vera - Testé Dermatologiquement - Formule Légère pour des Cheveux Rafraîchis - Légèrement parfumé - 280ml","B0H2DSH6FG","https://www.amazon.fr/dp/B0H2DSH6FG?psc=1","https://m.media-amazon.com/images/I/61OBc1Q8JGL._AC_SY355_.jpg","Batiste",4.07,10,10,"N/A",59.1,59.11,172,"7,757","AMZ",5.85,1,"N/A",0,5,0,"Amazon","Beauty","Extra Large Envelope","AMZ","23.60 x 5.20 x 5.20 cm",0.17,"N/A","May 20, 2026",,"No",1,"Amazon"
35.,"Kérastase, Specific, Hydra-Soothing Shampoo, For Sensitive Scalp, Bain Vital Dermo-Calm","B00DO53Y74","https://www.amazon.fr/dp/B00DO53Y74?psc=1","https://m.media-amazon.com/images/I/71DdiwCH4nL._AC_SX342_.jpg","KÉRASTASE",41.74,"1,736",192,100,"42,882.06","8,485.52",87,624,"AMZ",11.05,1,4.7,"4,060",5,19,"Amazon","Beauty","Extra Large Envelope","AMZ","20.00 x 5.80 x 7.40 cm",0.56,"N/A","Jul 6, 2013",,"No",155,"Amazon"
36.,"Phyto - Softness - Gentle Shampoo 250 ml - All Hair - Rebalances - Protects the scalp - Frequent use - The whole family - Soft and supple hair - Shiny hair - Oat milk","B0BZQSSL1X","https://www.amazon.fr/dp/B0BZQSSL1X?psc=1","https://m.media-amazon.com/images/I/61BWcUqpwxL._AC_SX342_.jpg","Phyto",6.14,214,214,100,"1,896.71","1,896.68",166,"3,457","AMZ",5.6,2,4.3,371,6,11,"Amazon","Beauty","Large Envelope","AMZ","15.90 x 3.60 x 6.90 cm",0.29,"N/A","Mar 18, 2023",,"No",39,"Amazon"
37.,"Jean & Len Sensitiv Shampoo Oat Milk & Cotton, Gently cleanses and protects against breakage, for dry hair and sensitive scalp, free of parabens and silicones, vegan, 300 ml","B0984DSNHN","https://www.amazon.fr/dp/B0984DSNHN?psc=1","https://m.media-amazon.com/images/I/714DNAUc3EL._AC_SY355_.jpg","Jean & Len",5.7,14,14,"N/A",93.58,93.56,173,"71,303","AMZ",4.92,2,4.4,467,7,11,"Amazon","Beauty","Extra Large Envelope","AMZ","20.40 x 4.30 x 4.60 cm",0.34,"N/A","Aug 29, 2023",,"No",34,"Amazon"
42.,"Head & Shoulders DermaXPro Hydrate Shampoo 250ml, Conditioner 220ml & Care 145ml, With Ceramic Complex, For Dry Scalp, Helps Strengthen Skin Barrier, 72H Hydration","B0F19GF2H3","https://www.amazon.fr/dp/B0F19GF2H3?psc=1","https://m.media-amazon.com/images/I/81+sQsOQJfL._AC_SY355_PIbundle-3,TopRight,0,0_SH20_.jpg","Head & Shoulders",12.5,876,247,100,"8,643.61","3,711.33",163,892,"AMZ",8.13,1,4.6,137,7,5,"Amazon","Beauty","Small Parcel","AMZ","24.30 x 8.50 x 17.60 cm",0.82,"N/A","Mar 12, 2025",,"No",15,"Amazon"
43.,"Corine de Farme - Extra-gentle shampoo with sweet almond oil - Cleanses and strengthens hair - Clean Beauty formulation, Paraben free - 500 ml","B0DCW4Y3WT","https://www.amazon.fr/dp/B0DCW4Y3WT?psc=1","https://m.media-amazon.com/images/I/71pdnDFeAzL._AC_SY355_.jpg","Corine de Farme",2.71,568,408,200,"1,956.25","1,324.94",142,"2,058","AMZ",5.6,2,4.4,145,2,0,"Amazon","Beauty","Extra Large Envelope","AMZ","19.80 x 4.40 x 8.70 cm",0.56,"N/A","Mar 1, 2024",,"No",27,"Amazon"
44.,"Batiste Shampooing sec Sensible pour cuir chevelu sans parfum 200 ml sans rinçage Spray de soin des cheveux testé dermatologiquement Doux pour le cuir chevelu Formulation légère pour cheveux","B0F135GW39","https://www.amazon.fr/dp/B0F135GW39?psc=1","https://m.media-amazon.com/images/I/71PwacEw5dL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg","Batiste",13.3,13,0,"N/A",84.38,0,190,"16,306","AMZ","N/A",1,4.3,264,5,0,"Amazon","Beauty","Extra Large Envelope","AMZ","21.90 x 4.40 x 4.60 cm",0.36,"N/A","Jan 2, 2026",,"No",5,"Amazon"
45.,"Neutrogena – Anti-dandruff T/Gel Shampoo Strong Itching Severe (250 ml bottle) – Soothing shampoo against itching – Effective hair care from the 1st wash","B003TZZSD2","https://www.amazon.fr/dp/B003TZZSD2?psc=1","https://m.media-amazon.com/images/I/71EfRJ8fubL._AC_SY355_.jpg","Neutrogena",9.99,"2,162","1,507","1,000","26,752.86","18,073.31",153,241,"AMZ",5.82,2,4.4,"4,935",7,37,"Amazon","Beauty","Large Envelope","AMZ","18.40 x 3.90 x 7.10 cm",0.31,"N/A","Jun 26, 2010",,"No",192,"Amazon"
46.,"Batiste Dry Shampoo, Sensitive Scalp Lightly Fragrant, Dermatologically Tested, Scalp Friendly, No Rinse, Light Formula for Refreshed Hair, Aloe Vera, 200 ml","B0DQQ9F4TB","https://www.amazon.fr/dp/B0DQQ9F4TB?psc=1","https://m.media-amazon.com/images/I/61gca3zo7GL._AC_SY355_.jpg","Batiste",7.96,23,24,"N/A",183.64,187.41,157,"27,406","AMZ",5.11,3,4.5,347,6,9,"Amazon","Beauty","Extra Large Envelope","AMZ","21.80 x 4.40 x 4.50 cm",0.18,"N/A","Dec 18, 2024",,"No",18,"Amazon"
47.,"Revlon Professional Re/Start Balance - Soothing Scalp Shampoo - For Sensitive Scalp - Double Action Hair Care - Moisturizing Shampoo - 250ml","B08JZDCFNB","https://www.amazon.fr/dp/B08JZDCFNB?psc=1","https://m.media-amazon.com/images/I/513852K9dcL._AC_SX342_.jpg","REVLON PROFESSIONAL",10.45,56,56,"N/A",854.13,854.12,140,"14,982","AMZ",7.1,1,4.4,76,5,3,"Amazon","Beauty","Extra Large Envelope","AMZ","19.90 x 4.20 x 4.40 cm",0.29,"N/A","Aug 19, 2020",,"No",70,"Amazon"
48.,"Urtekram Tea Tree Shampoo Irritated Scalp, Organic","B0019YN81E","https://www.amazon.fr/dp/B0019YN81E?psc=1","https://m.media-amazon.com/images/I/611oHbfZd9L._AC_SY355_.jpg","Urtekram",12.49,270,221,100,"4,207.13","3,313.46",50,"2,590","AMZ",8.03,2,4.2,"4,876",6,19,"Amazon","Beauty","Small Parcel","AMZ","21.80 x 7.30 x 18.50 cm",0.57,"N/A","Jan 27, 2010",,"No",197,"Amazon"
49.,"Batiste Dry Shampoo, Sensitive Scalp Free, Dermatologically Tested, Scalp Friendly, No Rinse, Light Formula for Refreshed Hair, 200 ml","B0DQQDQBHR","https://www.amazon.fr/dp/B0DQQDQBHR?psc=1","https://m.media-amazon.com/images/I/6190ZpsgymL._AC_SY355_.jpg","Batiste",8.8,9,8,"N/A",99.27,90.69,134,"29,163","AMZ",6.16,1,4.2,122,5,2,"Amazon","Beauty","Extra Large Envelope","AMZ","21.60 x 4.40 x 4.40 cm",0.18,"N/A","Dec 18, 2024",,"No",18,"Amazon"
50.,"Sebamed Every-Day Shampoo 200 ml for men and women, gentle cleansing without soap for sensitive scalp, particularly gentle thanks to the sweet surfactant formula, suitable for all","B0FBGL1SFY","https://www.amazon.fr/dp/B0FBGL1SFY?psc=1","https://m.media-amazon.com/images/I/61Ew3nn-eyL._AC_SY355_.jpg","SEBAMED",6.06,25,24,"N/A",177.83,173.99,179,"18,854","AMZ",4.95,1,4.6,143,5,10,"Amazon","Beauty","Extra Large Envelope","AMZ","16.00 x 4.40 x 6.00 cm",0.23,"N/A","Jun 7, 2025",,"No",12,"Amazon"
51.,"Sebamed Anti Itch Shampoo 5% Urea 200ml Dry Scalp Gentle Cleansing Soap Free Significantly Relieves Itchy Dry Scalp Moisturizes Shampoo for Men","B0FCY7DQBG","https://www.amazon.fr/dp/B0FCY7DQBG?psc=1","https://m.media-amazon.com/images/I/516g+WeYhxL._AC_SX342_.jpg","SEBAMED",6.61,14,14,"N/A",110.88,110.86,143,"30,054","AMZ",5.01,1,4.5,373,4,24,"Amazon","Beauty","Extra Large Envelope","AMZ","16.50 x 4.50 x 6.40 cm",0.24,"N/A","Jun 24, 2025",,"No",12,"Amazon"
52.,"REDKEN - Moisturizing & Soothing Anti-Dandruff Shampoo - Clarifies & Relieves Scalp - Vegan - Zinc Pyrithione - Dry Hair & Sensitive Scalp - Scalp Relief Dandruff Control - 250ml","B08Y1D2DP8","https://www.amazon.fr/dp/B08Y1D2DP8?psc=1","https://m.media-amazon.com/images/I/51UsOMep7tL._AC_SX342_.jpg","Redken",19.79,60,60,"N/A","1,413.8","1,413.82",178,"11,466","AMZ",8.18,2,4.5,773,6,11,,"Beauty","Extra Large Envelope","AMZ","20.40 x 4.90 x 7.60 cm",0.27,"N/A","Apr 1, 2021",,"No",62,
53.,"REDKEN - Amino Mint Shampoo - Purifies Oily Roots & Relieves Irritated Scalp - Moisturizes Dry Ends - Fortifies Lengths - Oily Hair - For Men & Women - 300 ml","B09LYWXD3Q","https://www.amazon.fr/dp/B09LYWXD3Q?psc=1","https://m.media-amazon.com/images/I/61fn16hkyVL._AC_SX342_.jpg","Redken",14.06,518,518,300,"8,736.03","8,736.03",158,"1,881","AMZ",7.32,3,4.4,"2,713",4,51,"Amazon","Beauty","Extra Large Envelope","AMZ","17.40 x 5.60 x 7.10 cm",0.35,"N/A","Jan 1, 2022",,"No",53,"Amazon"
54.,"Vichy, Dercos, Gentle Mineral, Gentle Fortifying Shampoo, All Hair Types, 400 ml","B004Y73B92","https://www.amazon.fr/dp/B004Y73B92?psc=1","https://m.media-amazon.com/images/I/510wt35M54L._AC_SX342_.jpg","VICHY",8.89,807,807,400,"7,177.32","7,177.35",80,"1,130","AMZ",6.01,1,4.6,942,4,40,"Amazon","Beauty","Extra Large Envelope","AMZ","20.40 x 5.90 x 6.10 cm",0.47,"N/A","Oct 4, 2011",,"No",176,"Amazon"
55.,"Kerium - Extreme Mild Shampoo - Anti-Itch Shampoo for Sensitive Scalp - Thermal Water, Polysorbate 21, Silicone-Free Formula - High Nutrition Hair Care - For Dry Skin","B00IVIMVFK","https://www.amazon.fr/dp/B00IVIMVFK?psc=1","https://m.media-amazon.com/images/I/51A8O2fPexL._AC_SY355_.jpg","La Roche-Posay",15.05,42,43,"N/A",636.79,649.97,166,"12,831","N/A",7.05,1,4.5,"2,598",10,51,,"Beauty","Small Parcel","MFN","19.70 x 6.30 x 6.40 cm",0.47,"N/A","Jan 1, 2009",,"No",209,
56.,"Kérastase | Symbiose, Shampoing Anti-Pelliculaire Purifiant, Pour Cuirs Chevelus Secs & Sensibles à Tendance Pelliculaire, Sans Sulfate et Silicone, Bain Crème Anti-Pelliculaire, 250 ml","B0BNNV8K2D","https://www.amazon.fr/dp/B0BNNV8K2D?psc=1","https://m.media-amazon.com/images/I/41Oz2RAKDrL._AC_SY355_.jpg","KÉRASTASE",21.35,898,857,500,"19,471","18,607.46",185,"1,019","AMZ",7.99,1,4.4,"1,800",12,36,"Amazon","Beauty","Extra Large Envelope","AMZ","14.20 x 4.20 x 6.50 cm",0.29,"N/A","Jan 1, 2023",,"No",41,"Amazon"
57.,"Neutrogena T/Gel Anti-Dandruff Sensitive Scalp Shampoo, 150 ml","B08S8DKWWP","https://www.amazon.fr/dp/B08S8DKWWP?psc=1","https://m.media-amazon.com/images/I/71Bm3NPSfvS._AC_SY355_.jpg","Neutrogena",10.62,38,38,"N/A",451.35,451.36,62,"15,357","N/A",6.81,1,4.5,"1,442",2,9,,"Beauty","Large Envelope","MFN","16.30 x 3.60 x 5.60 cm",0.14,"N/A","Jan 6, 2021",,"No",65,
58.,"Schwarzkopf Professional Bonacure Soothing Shampoo Sensitive Scalp Complex Superfood Kale and Purifying Madecassoside Protects Against Dryness Vegan Formula Anti Inflammatory 250 ml","B0CY553Z44","https://www.amazon.fr/dp/B0CY553Z44?psc=1","https://m.media-amazon.com/images/I/5165vcuZvpL._AC_SY355_.jpg","Schwarzkopf Professional",15.42,20,20,"N/A",305.5,305.49,181,"21,221","FR",7.49,3,4.2,76,7,4,"Peyrouse Hair Shop","Beauty","Extra Large Envelope","MFN","21.20 x 4.20 x 4.50 cm",0.29,"N/A","Mar 15, 2024",,"No",27,"Peyrouse Hair Shop"
59.,"L'OREAL PROFESSIONNEL - Scalp Advanced - Dermo-Purifiant - Homme & Femme - -78% de Sébum Sur le Cuir Chevelu - Pour Cheveux Gras - Sans Silicone","B0BPYFBWF4","https://www.amazon.fr/dp/B0BPYFBWF4?psc=1","https://m.media-amazon.com/images/I/51oWycjnjcL._AC_SX342_.jpg","L'Oréal Professionnel Paris",15.98,305,126,200,"7,228.6","2,409.52",144,"1,238","AMZ",7.67,2,4.2,"1,286",7,22,"Amazon","Beauty","Extra Large Envelope","AMZ","14.20 x 5.80 x 5.80 cm",0.36,"N/A","Mar 6, 2023",,"No",39,"Amazon"
60.,"Evolsin Eczema and Psoriasis Shampoo I 250ml I Relief of itchy dry and irritated scalp, atopic dermatitis and psoriasis","B07TZ9HV1S","https://www.amazon.fr/dp/B07TZ9HV1S?psc=1","https://m.media-amazon.com/images/I/71tJPyXLtrL._AC_SY355_.jpg","Evolsin",19.12,369,369,200,"8,440.69","8,440.7",119,"3,767","DE",8.16,2,4,"1,692",8,17,"Evolsin","Beauty","Extra Large Envelope","FBA","18.40 x 5.50 x 5.70 cm",0.31,"N/A","Aug 13, 2019",,"No",82,"Evolsin"
61.,"VALQUER pH Neutral Shampoo 1 Litre Hydrating with Panthenol, 99% Natural Ingredients, Frequent Use, All Hair Types, Family and Sensitive Scalp","B084S5J95Q","https://www.amazon.fr/dp/B084S5J95Q?psc=1","https://m.media-amazon.com/images/I/51J9C9txCmL._AC_SY355_.jpg","Valquer Laboratorios",6.29,376,243,100,"4,701.78","1,833.63",142,"3,290","AMZ",6.47,2,4.3,"1,241",6,35,"Amazon","Beauty","Small Parcel","AMZ","24.70 x 7.90 x 8.00 cm",1.09,"N/A","Feb 18, 2020",,"No",76,"Amazon"
62.,"Sphagnum Botanicals Natural Psoriasis Shampoo - Soothing Treatment for Dry and Irritated Scalp with Cooling Menthol, Salicylic Acid 3% and Peat. Anti-Dandruff 250ml","B0D86YN54G","https://www.amazon.fr/dp/B0D86YN54G?psc=1","https://m.media-amazon.com/images/I/61lZEkHOMiL._AC_SY355_.jpg","Sphagnum Botanicals",15.79,178,162,50,"4,451.56","3,876.47",164,"5,832","EE",8.31,1,4.1,769,8,31,"Sphagnum Botanicals","Beauty","Extra Large Envelope","FBA","14.00 x 5.31 x 5.41 cm",0.29,"N/A","Sep 12, 2024",,"No",21,"Sphagnum Botanicals"
63.,"Vichy, Dercos, Shampooing Anti-Pelliculaire DS, Pellicules & Démangeaisons, Cheveux Secs","B01BPHAD1W","https://www.amazon.fr/dp/B01BPHAD1W?psc=1","https://m.media-amazon.com/images/I/51VG3gzfkSL._AC_SX342_.jpg","VICHY",13.87,"1,757","1,387",600,"22,638.58","19,241.88",88,976,"AMZ",6.87,1,4.6,"10,457",10,269,"Amazon","Beauty","Extra Large Envelope","AMZ","20.00 x 6.00 x 6.10 cm",0.45,"N/A","Feb 12, 2016",,"No",124,"Amazon"
64.,"Bioderm Shampoo Soft - Sensitive Scalp Shampoo | Anti-Dandruff and Seborrheic Dermatitis Treatment | Frequent Use Moisturizing Shampoo | Paraben Free | 500 ml","B06ZZG2V8X","https://www.amazon.fr/dp/B06ZZG2V8X?psc=1","https://m.media-amazon.com/images/I/61LArEeM8XL._AC_SY355_.jpg","BIODERM BIODERMOCOSMETICI",10.41,18,18,"N/A",230.02,230.03,158,"42,337","AMZ",8.74,2,4.2,841,8,16,"Amazon","Beauty","Small Parcel","AMZ","19.40 x 6.90 x 18.60 cm",0.56,"N/A","Apr 26, 2017",,"No",110,"Amazon"
