Display Order,Product Details,ASIN,Segment,URL,Image URL,Brand,Price  €,Parent Level Sales,ASIN Sales,Recent Purchases,Parent Level Revenue,ASIN Revenue,Title Char. Count,BSR,Seller Country/Region,Fees  €,Active Sellers,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Size Tier,Fulfillment,Dimensions,Weight,ABA Most Clicked,Creation Date,Sponsored,Best Seller,Seller Age (mo),Seller
29.,Sebamed Ultra Soft Shampoo 400ml - Shampoo with extra-gentle hair care formula for sensitive scalp and normal to dry hair,B00HR4KUAC,Irritated / Atopic,https://www.amazon.es/dp/B00HR4KUAC?psc=1,https://m.media-amazon.com/images/I/61i-s-IfPbL._AC_SY355_.jpg,Sebamed,11.15,604,604,300,"8,951.51","8,951.51",121,"1,436",AMZ,5.96,8,4.5,309,4,5,Amazon,Beauty,Extra Large Envelope,AMZ,17.60 x 5.10 x 10.20 cm,0.44,N/A,"Jan 8, 2014",,No,149,Amazon
28.,"Vichy Dercos Technique Ultra Soothing Shampoo Soothes Sensitive Scalp, Nourishes and Repairs, Anti-Irritation, Silicone-Free, For Normal Dry Hair, Dercos Technique, 200 ml",B01D5AP786,Irritated / Atopic,https://www.amazon.es/dp/B01D5AP786?psc=1,https://m.media-amazon.com/images/I/515ud8s-dmL._SX342_.jpg,VICHY,10.49,796,796,500,"8,346.15","8,346.14",171,743,AMZ,4.84,1,4.5,"1,193",4,55,Amazon,Beauty,Extra Large Envelope,AMZ,17.30 x 4.90 x 4.90 cm,0.26,N/A,"Mar 18, 2016",,No,123,Amazon
48.,"Kérastase Symbiose, Purifying Anti-Dandruff Shampoo, For Dry And Sensitive Scalp With Dandruff Tendency, Sulfate-free Shampoo*, Bain Crème Anti-Pelliculaire, 250 ml",B0BNNV8K2D,Irritated / Atopic,https://www.amazon.es/dp/B0BNNV8K2D?psc=1,https://m.media-amazon.com/images/I/41g0ILWrNwL._SX342_.jpg,KÉRASTASE,22.95,328,328,200,"7,043.45","7,043.43",164,"4,628",AMZ,7.35,1,4.6,"1,779",12,38,Amazon,Beauty,Extra Large Envelope,AMZ,14.20 x 4.20 x 6.50 cm,0.29,N/A,"Jan 1, 2023",,No,41,Amazon
32.,"NaturVital - Sensitive Shampoo, Paraben and Silicone Free, Natural Shampoo for Oily Hair, Dermatological for Atopic Skin and Sensitive Scalp, 300 ml",B0077372FO,Irritated / Atopic,https://www.amazon.es/dp/B0077372FO?psc=1,https://m.media-amazon.com/images/I/61umpwsZ6eL._AC_SY355_.jpg,NaturVital,3.3,"1,469","1,340",700,"9,484.8","5,347.34",148,645,AMZ,3.32,1,4.3,"1,235",6,13,Amazon,Beauty,Large Envelope,AMZ,20.20 x 3.60 x 6.60 cm,0.34,N/A,"Sep 9, 2014",,No,141,Amazon
49.,H&S DermaXPro Soothing Shampoo 800ml with Aloe Vera Extract and Ceramide Complex Relieves Dry and Itchy Scalp Helps Strengthen Skin Barrier,B0G392Y83X,Irritated / Atopic,https://www.amazon.es/dp/B0G392Y83X?psc=1,https://m.media-amazon.com/images/I/71aKh8TRO4L._AC_SY355_.jpg,Head & Shoulders,10.74,402,402,200,"5,224.87","5,224.87",139,"2,403",AMZ,5.96,1,4.6,55,8,4,Amazon,Beauty,Small Parcel,AMZ,23.90 x 6.40 x 9.50 cm,0.9,N/A,"Nov 21, 2025",,No,7,Amazon
61.,"Dr. Tree | Champú Dermoprotector Cueros Cabelludos Sensibles | Limpieza, Brillo y Fuerza | Refuerza el Microbioma | 99% Ingredientes Naturales | 400ml",B08ZD9MGLH,Irritated / Atopic,https://www.amazon.es/dp/B08ZD9MGLH?psc=1,https://m.media-amazon.com/images/I/61x7WrPEd2L._SY445_.jpg,Dr. Tree,9.25,383,383,200,"4,285.73","4,285.7",150,"2,193",AMZ,5.69,7,4.1,779,8,4,Amazon,Beauty,Small Parcel,AMZ,20.40 x 7.40 x 13.20 cm,0.47,N/A,"Mar 18, 2021",,No,63,Amazon
24.,Wella Professionals INVIGO BALANCE PURE - Champú Purificante para Cuero cabelludo sensible,B0CH8K9NMR,Irritated / Atopic,https://www.amazon.es/dp/B0CH8K9NMR?psc=1,https://m.media-amazon.com/images/I/61D-d5GlvIL._SX342_.jpg,Wella Professionals,7,"1,287",462,200,"17,252.01","3,930.92",90,563,AMZ,3.73,14,4.4,876,14,34,Amazon,Beauty,Large Envelope,AMZ,14.00 x 3.00 x 3.00 cm,0.27,N/A,"Sep 6, 2023",,No,33,Amazon
52.,Ducray Anti-dandruff shampoo-100 milliliters,B07TT7VMFD,Irritated / Atopic,https://www.amazon.es/dp/B07TT7VMFD?psc=1,https://m.media-amazon.com/images/I/71DefMlY-sL._AC_SY355_.jpg,Ducray,16.23,231,231,N/A,"3,741.95","3,741.92",44,"5,982",AMZ,6.08,13,4.6,"3,176",1,48,Amazon,Beauty,Large Envelope,AMZ,14.20 x 3.90 x 6.30 cm,0.13,N/A,"Jun 9, 2017",,No,108,Amazon
6.,Instituto Español Atopic Skin Shampoo - 300 ML,B01CS5KDOC,Irritated / Atopic,https://www.amazon.es/dp/B01CS5KDOC?psc=1,https://m.media-amazon.com/images/I/61fvp4VZU0S._AC_SY355_.jpg,Instituto Español,3.29,838,838,700,"3,369.89","3,369.9",46,411,AMZ,4.59,14,4.5,"3,067",1,18,Amazon,Beauty,Extra Large Envelope,AMZ,19.50 x 4.50 x 8.60 cm,0.37,N/A,"Mar 10, 2016",,No,123,Amazon
23.,"Rilastil - Advance Ultra-thin Shampoo for Sensitive Scalp, Seborrheic Dermatitis, Eczema, Sulfate-Free, with Oat Derivatives, Amino Acids, Hydrates Natural Volume - 500ml",B00TTX05FY,Irritated / Atopic,https://www.amazon.es/dp/B00TTX05FY?psc=1,https://m.media-amazon.com/images/I/41vyuPr5I1L._AC_SY355_.jpg,Rilastil,10.4,243,243,100,"3,126.5","3,126.52",170,"3,792",AMZ,5.8,17,4.4,163,5,2,Amazon,Beauty,Extra Large Envelope,AMZ,21.90 x 5.20 x 7.30 cm,0.58,N/A,"Nov 20, 2013",,No,151,Amazon
58.,"Vichy, Dercos DS Anti-Dandruff Shampoo Conditioner 2in1, Eliminates Dandruff, Anti-relapse Effect for 6 Weeks with Selenium DS and Hyaluronic Acid, for All Hair Types, 200 ml",B0DDTXX5BT,Irritated / Atopic,https://www.amazon.es/dp/B0DDTXX5BT?psc=1,https://m.media-amazon.com/images/I/71JS37pupbL._SX342_.jpg,VICHY,11.9,254,254,100,"3,029.43","3,029.44",174,"3,625",AMZ,5.12,1,4.6,228,1,15,Amazon,Beauty,Extra Large Envelope,AMZ,17.20 x 4.90 x 5.00 cm,0.24,N/A,"Sep 2, 2024",,No,21,Amazon
60.,"H&S DermaXPro Soothing Anti-Dandruff Shampoo 300ml with Aloe Vera Extract and Ceramide Complex Relieves Dry Scalp, Pack of 6",B0BDXP1TSQ,Irritated / Atopic,https://www.amazon.es/dp/B0BDXP1TSQ?psc=1,"https://m.media-amazon.com/images/I/71QG5WTDz6L._AC_SX355_PIbundle-6,TopRight,0,0_SH20_.jpg",Procter & Gamble,16.52,105,105,50,"2,827.48","2,827.48",124,"1,382",AMZ,8.58,1,4.6,247,6,5,Amazon,Beauty,Small Parcel,AMZ,19.40 x 11.40 x 13.60 cm,2.05,N/A,"Dec 9, 2022",,No,42,Amazon
63.,"Eucerin DermoCapillaire Kopfhautberuhigendes Urea Shampoo, 250 ml Shampoo",B0090Y79SS,Irritated / Atopic,https://www.amazon.es/dp/B0090Y79SS?psc=1,https://m.media-amazon.com/images/I/412R8iRptHL._SX342_.jpg,Eucerin,10.74,165,165,100,"2,148.94","2,148.93",73,"7,437",AMZ,5.6,21,4.4,"1,398",9,32,Amazon,Beauty,Large Envelope,AMZ,19.20 x 3.10 x 6.90 cm,0.3,N/A,"Aug 24, 2012",,No,166,Amazon
48.,Neutrogena T/Gel Strong Shampoo (250 ml bottle) – Anti-severe itching and anti-dandruff shampoo – Effective from the 1st week of use,B003TZZSD2,Irritated / Atopic,https://www.amazon.es/dp/B003TZZSD2?psc=1,https://m.media-amazon.com/images/I/61WynRNn5LL._AC_SY355_.jpg,Neutrogena,10.74,174,174,100,"2,146.08","2,146.1",132,"3,775",AMZ,5.6,4,4.5,352,8,76,Amazon,Beauty,Large Envelope,AMZ,18.40 x 3.90 x 7.10 cm,0.31,N/A,"Aug 8, 2012",,No,166,Amazon
24.,Milva Pine Tar Shampoo for Seborrheic Dermatitis - 500ml Natural Anti-Dandruff Shampoo - Anti-Dandruff for Psoriasis - Solution for Dry Scalp with Itchy and Visible Flaking,B072LTMTMQ,Irritated / Atopic,https://www.amazon.es/dp/B072LTMTMQ?psc=1,https://m.media-amazon.com/images/I/81cjakBEXrL._AC_SY355_.jpg,Milva,13.69,187,153,100,"2,418.48","2,091.77",172,"3,446",GB,5.96,1,3.7,"2,177",8,35,VS TRADE SOLUTIONS,Beauty,Extra Large Envelope,FBA,22.40 x 5.30 x 8.80 cm,0.55,N/A,"Aug 3, 2017",,No,106,VS TRADE SOLUTIONS
53.,Rosemary Solid Shampoo | Anti-Dandruff + Seborrheic Dermatitis | Sulfate and Paraben Free | Oily Hair + pH Balance | Vegan | Natural Ingredients - 80g,B0CW23M5YY,Irritated / Atopic,https://www.amazon.es/dp/B0CW23M5YY?psc=1,https://m.media-amazon.com/images/I/71LNIZf8L7L._AC_SY355_.jpg,RAW REVIVAL,9.46,160,160,100,"2,080.85","2,080.85",150,"5,070",US,5.55,1,4.5,210,8,9,FERRER FOREL,Beauty,Large Envelope,FBA,7.10 x 3.60 x 7.10 cm,0.09,N/A,"Apr 28, 2024",,No,26,FERRER FOREL
40.,Wella Professionals ELEMENTS Champú Calmante - Cuero cabelludo seco y delicado - Sin Siliconas ni Sulfatos,B09BNSGF63,Irritated / Atopic,https://www.amazon.es/dp/B09BNSGF63?psc=1,https://m.media-amazon.com/images/I/61oYSU5tyrL._SX342_.jpg,Wella Professionals,18.59,132,94,50,"2,650.1","2,054.18",106,"9,184",AMZ,7.64,10,4.6,130,11,6,Amazon,Beauty,Small Parcel,AMZ,25.30 x 8.20 x 10.00 cm,1.11,N/A,"Aug 2, 2021",,No,58,Amazon
54.,VALQUER Zero Sulfate Free Anti-Dandruff Shampoo | Reduces Itching and Irritation of Scalp | With Piroctone Olamine and TheraPyOl | For All Hair Types | Vegan | 1 L,B074CRFZ72,Irritated / Atopic,https://www.amazon.es/dp/B074CRFZ72?psc=1,https://m.media-amazon.com/images/I/61XRr41aFhL._AC_SY355_.jpg,Valquer Laboratorios,14.83,118,96,50,"2,236.21","1,877.33",163,"7,953",AMZ,7.95,8,4.2,322,6,1,Amazon,Beauty,Small Parcel,AMZ,26.00 x 9.00 x 9.00 cm,1.12,N/A,"Jul 26, 2017",,No,107,Amazon
32.,"L'Oréal Professionnel, Anti Discomfort Shampoo Enriched with Dermatological Actives for Sensitive Scalp, Scalp Advanced, 300 ml",B0BPYF46LP,Irritated / Atopic,https://www.amazon.es/dp/B0BPYF46LP?psc=1,https://m.media-amazon.com/images/I/51t3w2uAovL._SX342_.jpg,L'Oréal Professionnel Paris,12.64,121,121,50,"1,877.02","1,877.06",127,"4,429",AMZ,6.2,26,4.4,812,10,11,Amazon,Beauty,Extra Large Envelope,AMZ,14.10 x 5.80 x 5.80 cm,0.35,N/A,"Mar 1, 2023",,No,39,Amazon
59.,"Uriage Ds Hair Daily Regulating Shampoo with Eucalyptus - Soft, Fresh and Flora Foaming Gel",B0849VSLYK,Irritated / Atopic,https://www.amazon.es/dp/B0849VSLYK?psc=1,https://m.media-amazon.com/images/I/61VeO2UqBTL._AC_SY355_.jpg,Uriage,12.93,118,118,50,"1,831.08","1,831.1",91,"6,368",ES,6.34,32,4.6,838,6,20,Farmacia la Botica,Beauty,Small Parcel,MFN,20.40 x 6.30 x 6.40 cm,0.57,N/A,"Feb 12, 2020",,No,76,Farmacia la Botica
55.,"Enooso - Anti-dandruff and Anti-Dandruff Solid Shampoo with Rosemary and Biotin, Natural, Women and Men – Volume Shampoo Fine Hair and Oily Hair, Detox Shampoo Soap in Tablet, Made in Italy, 1x65g",B0DCKCZ5X6,Irritated / Atopic,https://www.amazon.es/dp/B0DCKCZ5X6?psc=1,https://m.media-amazon.com/images/I/71lqOCyABFL._AC_SY355_.jpg,ENOOSO,7.36,477,200,100,"5,930.97","1,776.93",196,"2,031",IT,4.29,1,4.4,"1,079",9,46,FIREBIZ,Beauty,Standard Envelope,FBA,5.80 x 2.40 x 5.50 cm,0.06,N/A,"Aug 8, 2024",,No,22,FIREBIZ
51.,"La Roche-Posay Kerium DS Anti-Schuppen Intensiv Shampoo, 200 ml Shampoo",B0DHS7KGWT,Irritated / Atopic,https://www.amazon.es/dp/B0DHS7KGWT?psc=1,https://m.media-amazon.com/images/I/31-LGaX+ufL._SX342_.jpg,La Roche-Posay,19.26,71,71,50,"1,764.63","1,764.63",71,"7,343",AMZ,7.79,5,4.7,318,1,10,Amazon,Beauty,Extra Large Envelope,AMZ,17.40 x 4.90 x 5.20 cm,0.23,N/A,"Sep 21, 2024",,No,21,Amazon
64.,"Eucerin DermoCapillaire UREA SHAMPOO (250ml), Moisturizing and Soothing Shampoo for Dry Scalp and Skin, Gentle Cleansing, No Alkaline Soap, Ideal for Frequent Washing",B009P0V9UQ,Irritated / Atopic,https://www.amazon.es/dp/B009P0V9UQ?psc=1,https://m.media-amazon.com/images/I/51LhlobQOJL._SX342_.jpg,Eucerin,8.1,177,177,100,"1,717.51","1,717.51",166,"2,796",AMZ,3.83,16,4.3,"1,818",1,11,Amazon,Beauty,Large Envelope,AMZ,19.30 x 3.00 x 6.90 cm,0.3,N/A,"Sep 12, 2012",,No,165,Amazon
64.,"Vichy Dercos Technique Ultra Soothing Shampoo Soothes Sensitive Scalp, Nourishes and Repairs, Anti-Irritation, Silicone-Free, For Normal Oily Hair, Dercos Technique, 200 ml",B01D5AP88A,Irritated / Atopic,https://www.amazon.es/dp/B01D5AP88A?psc=1,https://m.media-amazon.com/images/I/71xhRU0LLBL._AC_SY355_.jpg,VICHY,9.98,153,153,100,"1,530.5","1,530.48",172,"4,765",AMZ,4.08,1,4,737,4,27,Amazon,Beauty,Extra Large Envelope,AMZ,17.50 x 5.20 x 5.20 cm,0.24,N/A,"Jan 1, 2009",,No,209,Amazon
33.,"Evolsin® Shampoo for Psoriasis and Eczema I 250ml I Without Cortisone I Shampoo Seborrheic Dermatitis – Relieves Itching of Dry, Irritated Scalp and Eczema, Neurodermatitis and Psoriasis",B07TZ9HV1S,Irritated / Atopic,https://www.amazon.es/dp/B07TZ9HV1S?psc=1,https://m.media-amazon.com/images/I/71tOpk-Y0HL._AC_SY355_.jpg,Evolsin,18.97,65,65,N/A,"1,501.63","1,501.62",186,"12,249",DE,7.29,1,4.2,"1,688",7,17,Evolsin,Beauty,Extra Large Envelope,FBA,18.40 x 5.50 x 5.70 cm,0.31,N/A,"Jul 8, 2019",,No,83,Evolsin
21.,"ZIAJA MED Soothing Dermatological Antipruritic Shampoo, Natural Formula with Aloe, for All Hair Types, 300 ml",B0DF7ZD6P4,Irritated / Atopic,https://www.amazon.es/dp/B0DF7ZD6P4?psc=1,https://m.media-amazon.com/images/I/51AH-2DTSNL._AC_SY355_.jpg,Ziaja,3.3,360,360,200,"1,436.74","1,436.76",109,"2,590",AMZ,3.55,1,4,109,1,9,Amazon,Beauty,Extra Large Envelope,AMZ,18.20 x 5.50 x 5.60 cm,0.34,N/A,"Aug 17, 2024",,No,22,Amazon
67.,Shampoo 300 ml,B018KA85SU,Irritated / Atopic,https://www.amazon.es/dp/B018KA85SU?psc=1,https://m.media-amazon.com/images/I/51tUK4Uh+-L._AC_SY355_.jpg,Bionatar,25.79,48,48,N/A,"1,419.17","1,419.19",14,"15,597",ES,9.55,11,4.5,136,3,2,Farmacia del Canal Imperial,Beauty,Extra Large Envelope,FBA,18.00 x 5.20 x 8.20 cm,0.34,N/A,"Mar 13, 2016",,No,123,Farmacia del Canal Imperial
33.,"VALQUER Sulfate-free Shampoo for Sensitive Scalp | Soothes, Cares and Protects Against Itching, Irritation and Dryness | With Keratin and Vitamins | Vegan | 300 ml",B084S5PKYK,Irritated / Atopic,https://www.amazon.es/dp/B084S5PKYK?psc=1,https://m.media-amazon.com/images/I/61KzwMlAo3L._AC_SY355_.jpg,Valquer Laboratorios,11.53,129,89,50,"2,746.36","1,368.83",163,"8,851",AMZ,6,7,4.3,196,6,10,Amazon,Beauty,Extra Large Envelope,AMZ,18.90 x 4.60 x 5.00 cm,0.34,N/A,"Feb 11, 2020",,No,76,Amazon
34.,Wella Professionals INVIGO BALANCE CALM - Champú de Limpieza Suave y Mascarilla Capilar - Para Cuero Cabelludo Sensible - Sin Fragancia,B0CH8K7R2R,Irritated / Atopic,https://www.amazon.es/dp/B0CH8K7R2R?psc=1,https://m.media-amazon.com/images/I/61Za58JmlrL._SX342_.jpg,Wella Professionals,7.06,313,161,50,"3,445.82","1,366.79",135,"4,478",AMZ,3.96,12,4.4,133,13,6,Amazon,Beauty,Extra Large Envelope,AMZ,14.70 x 5.70 x 5.80 cm,0.34,N/A,"Aug 3, 2023",,No,34,Amazon
37.,"SPOTLESS Seborrheic Dermatitis and Anti-Dandruff Shampoo without Sulfates, Silicones or Petrochemicals I Organic Shampoo Sensitive and Dry Scalp with 100% Natural Mint Freshness 250ml",B08N4QV6ZS,Irritated / Atopic,https://www.amazon.es/dp/B08N4QV6ZS?psc=1,https://m.media-amazon.com/images/I/91l0Iz9okXL._AC_SY355_.jpg,VIDALFORCE,19.95,71,71,N/A,"1,350.66","1,350.65",183,"16,361",ES,7.89,2,4.2,433,7,8,Natural Hi-tech Cosmetic Laboratory,Beauty,Extra Large Envelope,FBA,19.20 x 5.50 x 5.60 cm,0.31,N/A,"Nov 12, 2020",,No,67,Natural Hi-tech Cosmetic Laboratory
