Display Order,Product Details,ASIN,Segment,URL,Image URL,Brand,Price  €,Parent Level Sales,ASIN Sales,Recent Purchases,Parent Level Revenue,ASIN Revenue,Title Char. Count,BSR,Seller Country/Region,Fees  €,Active Sellers,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Size Tier,Fulfillment,Dimensions,Weight,ABA Most Clicked,Creation Date,Sponsored,Best Seller,Seller Age (mo),Seller
49.,L'OREAL PROFESSIONNEL - Scalp Advanced Anti-Inconfort & Démangeaisons - +83% d'Apaisement du Cuir Chevelu et +49% d'Hydratation - Dermo-Régulateur pour Cuirs Chevelus Sensibles - Sans Silicone,B0BPYG9ZRJ,Irritated / Atopic,https://www.amazon.fr/dp/B0BPYG9ZRJ?psc=1,https://m.media-amazon.com/images/I/51BKzGZTKcL._AC_SX342_.jpg,L'Oréal Professionnel Paris,23.08,956,254,100,"21,785.68","6,702",192,994,AMZ,10.89,3,4.5,561,7,14,Amazon,Beauty,Small Parcel,AMZ,18.80 x 7.30 x 7.30 cm,0.57,N/A,"Mar 6, 2023",,No,39,Amazon
19.,L'OREAL PROFESSIONNEL - Scalp Advanced Anti-Inconfort & Démangeaisons - +83% d'Apaisement du Cuir Chevelu et +49% d'Hydratation - Dermo-Régulateur pour Cuirs Chevelus Sensibles - Sans Silicone,B0BPYF46LP,Irritated / Atopic,https://www.amazon.fr/dp/B0BPYF46LP?psc=1,https://m.media-amazon.com/images/I/51kNujkXLUL._AC_SX342_.jpg,L'Oréal Professionnel Paris,15.98,956,309,100,"21,785.68","5,814.43",192,994,AMZ,7.67,3,4.4,829,6,11,Amazon,Beauty,Extra Large Envelope,AMZ,14.10 x 5.80 x 5.80 cm,0.35,N/A,"Mar 6, 2023",,No,39,Amazon
29.,"Vichy, Dercos, Anti-Dandruff Treatment Shampoo, Dandruff & Itching, Sensitive Scalp, 200 ml",B009USALZM,Irritated / Atopic,https://www.amazon.fr/dp/B009USALZM?psc=1,https://m.media-amazon.com/images/I/51iZobYq1KL._AC_SY355_.jpg,VICHY,9.19,501,509,300,"4,601.62","4,671.16",91,"3,022",AMZ,5.11,1,4.4,"2,592",6,37,Amazon,Beauty,Extra Large Envelope,AMZ,17.30 x 4.90 x 5.20 cm,0.24,N/A,"Oct 27, 2012",,No,164,Amazon
55.,"Vichy, DERCOS, DS Anti-Dandruff Shampoo, Dandruff & Itching, Normal to Oily Hair, 200 ml",B09QQT41TP,Irritated / Atopic,https://www.amazon.fr/dp/B09QQT41TP?psc=1,https://m.media-amazon.com/images/I/710eQv6toZL._AC_SX342_.jpg,VICHY,9.19,492,492,200,"4,509.59","4,509.59",88,"2,799",AMZ,5.79,1,4.5,819,11,58,Amazon,Beauty,Extra Large Envelope,AMZ,17.20 x 4.90 x 4.90 cm,0.25,N/A,"Oct 25, 2023",,No,32,Amazon
62.,"Sphagnum Botanicals Natural Psoriasis Shampoo - Soothing Treatment for Dry and Irritated Scalp with Cooling Menthol, Salicylic Acid 3% and Peat. Anti-Dandruff 250ml",B0D86YN54G,Irritated / Atopic,https://www.amazon.fr/dp/B0D86YN54G?psc=1,https://m.media-amazon.com/images/I/61lZEkHOMiL._AC_SY355_.jpg,Sphagnum Botanicals,15.79,178,162,50,"4,451.56","3,876.47",164,"5,832",EE,8.31,1,4.1,769,8,31,Sphagnum Botanicals,Beauty,Extra Large Envelope,FBA,14.00 x 5.31 x 5.41 cm,0.29,N/A,"Sep 12, 2024",,No,21,Sphagnum Botanicals
66.,"Naturé Moi - Anti-dandruff shampoo - Sulfate free - Care for normal dandruff hair - Tea, organic cucumber water - 95% natural origin - 250 ml - Made in France",B09C2Q5K7Y,Irritated / Atopic,https://www.amazon.fr/dp/B09C2Q5K7Y?psc=1,https://m.media-amazon.com/images/I/61JepcuhqSL._AC_SY355_.jpg,Naturé moi,3.87,780,780,300,"3,636.46","3,636.44",158,"1,298",AMZ,4.38,1,4.4,603,7,9,Amazon,Beauty,Extra Large Envelope,AMZ,19.10 x 4.10 x 10.40 cm,0.29,N/A,"Aug 6, 2021",,No,58,Amazon
19.,Wella Professionals INVIGO SCALP BALANCE Shampoing doux et apaisant – pour cuir chevelu sensible – sans parfum,B0CGRRDVZD,Irritated / Atopic,https://www.amazon.fr/dp/B0CGRRDVZD?psc=1,https://m.media-amazon.com/images/I/61IPGkSC6kL._AC_SX342_.jpg,Wella Professionals,22.86,190,142,50,"4,206.83","3,566.72",110,"3,759",AMZ,10.03,2,4.6,310,6,16,Amazon,Beauty,Small Parcel,AMZ,25.30 x 8.30 x 8.50 cm,1.1,N/A,"Sep 22, 2023",,No,33,Amazon
14.,"Vichy, Dercos Technique, Ultra-Soothing, Anti-Itching, Oily Hair & Sensitive Scalp Shampoo, 200 ml",B01D5AP88A,Irritated / Atopic,https://www.amazon.fr/dp/B01D5AP88A?psc=1,https://m.media-amazon.com/images/I/51DJNxUMgkL._AC_SX342_.jpg,VICHY,9.19,364,364,200,"3,345.69","3,345.67",98,"2,585",AMZ,5.79,1,4.4,739,5,25,Amazon,Beauty,Extra Large Envelope,AMZ,17.50 x 5.20 x 5.20 cm,0.24,N/A,"Jan 1, 2009",,No,209,Amazon
47.,"Urtekram Tea Tree Shampoo Irritated Scalp, Organic",B0019YN81E,Irritated / Atopic,https://www.amazon.fr/dp/B0019YN81E?psc=1,https://m.media-amazon.com/images/I/611oHbfZd9L._AC_SY355_.jpg,Urtekram,12.49,270,221,100,"4,207.13","3,313.46",50,"2,590",AMZ,8.03,2,4.2,"4,876",6,19,Amazon,Beauty,Small Parcel,AMZ,21.80 x 7.30 x 18.50 cm,0.57,N/A,"Jan 27, 2010",,No,197,Amazon
35.,"Les Secrets de Loly Sunshine Clean - Sensitive Scalp Shampoo Soothing Anti-Itch - Wavy, Curly, Frizzy & Frizzy Hair - 98.6% Natural Origin - 200ml",B081945SKN,Irritated / Atopic,https://www.amazon.fr/dp/B081945SKN?psc=1,https://m.media-amazon.com/images/I/61Ox6hm0TDL._AC_SX355_.jpg,LES SECRETS DE LOLY,14.17,191,191,100,"3,244.49","3,244.48",146,"4,469",FR,8.33,3,4.4,208,7,3,Les Secrets de Loly,Beauty,Extra Large Envelope,FBA,17.80 x 5.00 x 8.00 cm,0.22,N/A,"Nov 10, 2019",,No,79,Les Secrets de Loly
27.,"DermaXPro by Head & Shoulders Soothing Anti-Dandruff Shampoo 800ml With Aloe Vera and Ceramic Complex, Soothes Dry, Irritated Scalp and Helps Strengthen the Skin Barrier",B0G392Y83X,Irritated / Atopic,https://www.amazon.fr/dp/B0G392Y83X?psc=1,https://m.media-amazon.com/images/I/71aKh8TRO4L._AC_SY355_.jpg,Head & Shoulders,16.58,429,185,100,"4,946.28","2,968.33",169,"3,275",AMZ,8.86,2,4.5,54,8,2,Amazon,Beauty,Small Parcel,AMZ,23.90 x 6.40 x 9.50 cm,0.9,N/A,"Feb 18, 2026",,No,4,Amazon
36.,"Vichy, Dercos, DS Anti-Dandruff Shampoo, Dandruff & Itching, Dry Hair, Eco-refill, 390 ml",B0F1FXH4X1,Irritated / Atopic,https://www.amazon.fr/dp/B0F1FXH4X1?psc=1,https://m.media-amazon.com/images/I/61XPxo-ll8L._AC_SY355_.jpg,VICHY,10.33,202,202,100,"2,509.6","2,505.64",89,"2,725",AMZ,6.65,2,4.7,714,15,81,Amazon,Beauty,Extra Large Envelope,AMZ,16.70 x 5.50 x 13.30 cm,0.41,N/A,"May 1, 2025",,No,13,Amazon
33.,"DermaXPro by Head & Shoulders Pure Hydration Anti-Dandruff Shampoo 250 ml For Dry and Delicate Scalp, Free of Sulphate Surfactants, Silicones and Dyes, With Ceramic Complex",B0GP1KZVKW,Irritated / Atopic,https://www.amazon.fr/dp/B0GP1KZVKW?psc=1,https://m.media-amazon.com/images/I/71DlYox1IWL._AC_SY355_.jpg,Head & Shoulders,5.75,613,375,200,"4,084.04","2,187.09",172,"4,877",AMZ,N/A,1,4.2,43,7,7,Amazon,Beauty,Large Envelope,AMZ,19.40 x 3.30 x 5.70 cm,0.29,N/A,"Feb 18, 2026",,No,4,Amazon
61.,"VALQUER pH Neutral Shampoo 1 Litre Hydrating with Panthenol, 99% Natural Ingredients, Frequent Use, All Hair Types, Family and Sensitive Scalp",B084S5J95Q,Irritated / Atopic,https://www.amazon.fr/dp/B084S5J95Q?psc=1,https://m.media-amazon.com/images/I/51J9C9txCmL._AC_SY355_.jpg,Valquer Laboratorios,6.29,376,243,100,"4,701.78","1,833.63",142,"3,290",AMZ,6.47,2,4.3,"1,241",6,35,Amazon,Beauty,Small Parcel,AMZ,24.70 x 7.90 x 8.00 cm,1.09,N/A,"Feb 18, 2020",,No,76,Amazon
45.,"Uriage DS Hair Keratorreducer Treatment Shampoo - Lactic Acid 1.8% - Severe Dandruff - Removes Dander, Purifies, Soothes Itching, Protects Scalp - Healthy Hair - 150 ml",B07MYPX6W6,Irritated / Atopic,https://www.amazon.fr/dp/B07MYPX6W6?psc=1,https://m.media-amazon.com/images/I/71zkIGK2smL._AC_SY355_.jpg,Uriage,9.88,186,186,N/A,"1,832.91","1,832.91",168,"4,129",N/A,6.15,4,4.5,443,9,15,,Beauty,Large Envelope,FBA,15.30 x 3.40 x 5.60 cm,0.2,N/A,"Dec 7, 2018",,No,90,
16.,Phyto Anti-démangeaisons Dermo-soothing Shampoo 250ml,B0D9K9YML4,Irritated / Atopic,https://www.amazon.fr/dp/B0D9K9YML4?psc=1,https://m.media-amazon.com/images/I/61Hc8Ks3WHL._AC_SX342_.jpg,Phyto,7.87,185,185,100,"1,749.73","1,749.74",53,"5,933",AMZ,5.42,2,4,107,6,14,Amazon,Beauty,Large Envelope,AMZ,15.60 x 3.60 x 6.90 cm,0.3,N/A,"Jul 16, 2024",,No,23,Amazon
66.,ELEVEN Australia Gentle Clean Balancing Shampoo – Balancing and Gentle Shampoo for Sensitive Scalp,B09ZYTKDRB,Irritated / Atopic,https://www.amazon.fr/dp/B09ZYTKDRB?psc=1,https://m.media-amazon.com/images/I/61sLMl5Z4uL._AC_SY445_.jpg,ELEVEN AUSTRALIA,20.83,76,65,N/A,"2,331.97","1,624.32",98,"9,285",DK,8.21,1,4.5,114,7,1,Eleven Australia EU,Beauty,Large Envelope,FBA,18.39 x 3.40 x 6.91 cm,0.35,N/A,"Jul 24, 2022",,No,47,Eleven Australia EU
52.,REDKEN - Moisturizing & Soothing Anti-Dandruff Shampoo - Clarifies & Relieves Scalp - Vegan - Zinc Pyrithione - Dry Hair & Sensitive Scalp - Scalp Relief Dandruff Control - 250ml,B08Y1D2DP8,Irritated / Atopic,https://www.amazon.fr/dp/B08Y1D2DP8?psc=1,https://m.media-amazon.com/images/I/51UsOMep7tL._AC_SX342_.jpg,Redken,19.79,60,60,N/A,"1,413.8","1,413.82",178,"11,466",AMZ,8.18,2,4.5,773,6,11,,Beauty,Extra Large Envelope,AMZ,20.40 x 4.90 x 7.60 cm,0.27,N/A,"Apr 1, 2021",,No,62,
43.,"Corine de Farme - Extra-gentle shampoo with sweet almond oil - Cleanses and strengthens hair - Clean Beauty formulation, Paraben free - 500 ml",B0DCW4Y3WT,Irritated / Atopic,https://www.amazon.fr/dp/B0DCW4Y3WT?psc=1,https://m.media-amazon.com/images/I/71pdnDFeAzL._AC_SY355_.jpg,Corine de Farme,2.71,568,408,200,"1,956.25","1,324.94",142,"2,058",AMZ,5.6,2,4.4,145,2,0,Amazon,Beauty,Extra Large Envelope,AMZ,19.80 x 4.40 x 8.70 cm,0.56,N/A,"Mar 1, 2024",,No,27,Amazon
60.,"La Roche-Posay, Toleriane Kerium DS Anti-Dandruff Shampoo Intensive, Reduces and Soothes Itching, Effective From First Use, 200 ml",B0DHS7KGWT,Irritated / Atopic,https://www.amazon.fr/dp/B0DHS7KGWT?psc=1,https://m.media-amazon.com/images/I/61Nzimy6RcL._AC_SX342_.jpg,La Roche-Posay,21.91,32,32,N/A,697.8,697.8,130,"22,453",N/A,8.18,1,4.7,318,1,11,,Beauty,Extra Large Envelope,FBA,17.40 x 4.90 x 5.20 cm,0.23,N/A,"Aug 23, 2024",,No,22,
55.,"Kerium - Extreme Mild Shampoo - Anti-Itch Shampoo for Sensitive Scalp - Thermal Water, Polysorbate 21, Silicone-Free Formula - High Nutrition Hair Care - For Dry Skin",B00IVIMVFK,Irritated / Atopic,https://www.amazon.fr/dp/B00IVIMVFK?psc=1,https://m.media-amazon.com/images/I/51A8O2fPexL._AC_SY355_.jpg,La Roche-Posay,15.05,42,43,N/A,636.79,649.97,166,"12,831",N/A,7.05,1,4.5,"2,598",10,51,,Beauty,Small Parcel,MFN,19.70 x 6.30 x 6.40 cm,0.47,N/A,"Jan 1, 2009",,No,209,
50.,"BIODERMA Nodé A Shampoo - Soothing, Anti-Irritation and Anti-Itch - For Soft and Shiny Hair - Dermatologist Prescribed - 400ml Bottle",B0052ECRUA,Irritated / Atopic,https://www.amazon.fr/dp/B0052ECRUA?psc=1,https://m.media-amazon.com/images/I/51zZMpBPsOL._AC_SY355_.jpg,Bioderma,13.33,38,38,N/A,469.83,469.84,133,"14,853",N/A,6.79,2,4.3,774,8,N/A,,Beauty,Extra Large Envelope,FBA,19.10 x 5.80 x 6.00 cm,0.46,N/A,"May 24, 2011",,No,181,
